|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  7  |True   |  566  |9.570895e-06|1.609026e-05|4.931822e-14|   6   |
|  0  |True   |  580  |9.987114e-06|1.983630e-05|4.860605e-14|   7   |
| 10  |True   |  651  |9.625150e-06|1.055227e-05|7.730624e-10|   7   |
|  9  |True   |  840  |9.617490e-06|2.809637e-05|4.401027e-14|  18   |
| 14  |True   |  467  |9.928400e-06|1.174933e-05|5.290484e-14|   2   |
|  4  |True   | 1227  |9.904119e-06|2.681389e-05|8.611564e-10|  35   |
|  2  |True   | 1301  |9.919189e-06|2.690757e-05|7.402488e-10|  39   |
| 12  |True   | 1461  |9.721873e-06|2.062403e-05|5.856881e-10|  48   |
|  1  |True   | 1513  |9.631588e-06|1.094262e-05|2.754873e-12|  47   |
|  8  |True   | 1515  |9.815836e-06|1.778085e-05|4.043877e-10|  40   |
|  5  |True   | 1570  |9.808839e-06|2.367755e-05|8.409394e-10|  41   |
| 11  |True   | 1635  |9.687387e-06|1.651751e-05|4.669603e-10|  59   |
| 16  |True   |  793  |9.736308e-06|1.809424e-05|7.335417e-14|  13   |
| 18  |True   |  600  |9.991417e-06|1.656528e-05|4.982926e-14|   5   |
|  3  |True   | 1968  |9.079107e-06|3.057511e-05|5.374524e-14|  72   |
| 13  |True   | 1313  |9.990700e-06|1.621749e-05|8.900679e-10|  23   |
| 17  |True   |  765  |9.102412e-06|2.850916e-05|6.902616e-14|  17   |
| 24  |True   |  623  |9.862344e-06|1.826343e-05|6.649022e-14|   9   |
|  6  |True   | 2437  |9.876493e-06|3.477423e-05|4.619177e-10|  84   |
| 19  |True   | 1211  |9.685252e-06|1.282789e-05|6.834540e-10|  35   |
| 26  |True   |  809  |9.597703e-06|1.529137e-05|9.030071e-10|  13   |
| 23  |True   | 1286  |9.626911e-06|1.590893e-05|7.473669e-10|  35   |
| 28  |True   | 1009  |9.157222e-06|1.605962e-05|5.794705e-14|  14   |
| 27  |True   | 1219  |9.767802e-06|1.816417e-05|6.764163e-10|  37   |
| 32  |True   |  633  |9.685671e-06|2.003354e-05|4.888431e-14|   8   |
| 29  |True   | 1343  |9.309257e-06|1.549489e-05|5.269064e-10|  44   |
| 22  |True   | 1902  |9.384444e-06|1.854480e-05|5.083728e-10|  64   |
| 20  |True   | 1981  |9.940636e-06|1.856999e-05|7.911903e-10|  56   |
| 33  |True   |  661  |9.385785e-06|1.211614e-05|7.880463e-14|   1   |
| 30  |True   | 1168  |9.168109e-06|1.543469e-05|4.056921e-12|  27   |
| 21  |True   | 2082  |9.061269e-06|2.483556e-05|6.305777e-10|  69   |
| 31  |True   | 1462  |9.558085e-06|2.562707e-05|9.246450e-10|  41   |
| 34  |True   |  962  |9.355823e-06|1.384163e-05|5.149138e-10|  26   |
| 36  |True   |  742  |9.087706e-06|3.181307e-05|3.752735e-14|  15   |
| 15  |True   | 3386  |9.895263e-06|1.251561e-05|1.858780e-10|  126  |
| 42  |True   |  527  |9.200304e-06|1.589908e-05|5.453879e-14|   3   |
| 37  |True   |  875  |9.796944e-06|1.219343e-05|6.344365e-10|  21   |
| 40  |True   | 1171  |9.930367e-06|1.241674e-05|8.087648e-10|  22   |
| 39  |True   | 1351  |9.265004e-06|1.900570e-05|7.044163e-10|  39   |
| 46  |True   |  837  |9.374283e-06|1.404614e-05|8.458453e-10|  17   |
| 25  |True   | 3137  |9.084375e-06|1.699509e-05|7.176834e-10|  105  |
| 43  |True   | 1422  |9.373996e-06|2.133369e-05|6.332485e-10|  33   |
| 49  |True   |  868  |9.867762e-06|2.815283e-05|5.152162e-14|  22   |
| 48  |True   | 1184  |9.005796e-06|1.883165e-05|8.400036e-10|  29   |
| 50  |True   |  731  |9.955127e-06|1.855522e-05|7.061455e-12|  10   |
| 41  |True   | 2130  |9.615686e-06|2.948883e-05|5.082768e-10|  78   |
| 52  |True   |  777  |9.006623e-06|2.310725e-05|4.384091e-14|  17   |
| 45  |True   | 1787  |9.914326e-06|2.925670e-05|5.878103e-10|  61   |
| 54  |True   |  770  |9.900673e-06|1.781962e-05|9.596161e-14|   9   |
| 56  |True   |  660  |9.554244e-06|1.635854e-05|4.831594e-14|   8   |
| 53  |True   | 1187  |9.821058e-06|2.070708e-05|8.558829e-10|  26   |
| 44  |True   | 2376  |9.367244e-06|1.671869e-05|8.547064e-14|  71   |
| 58  |True   |  771  |9.486325e-06|1.902906e-05|2.023702e-13|  13   |
| 59  |True   |  699  |9.159118e-06|1.629887e-05|8.854240e-10|  10   |
| 35  |True   | 3465  |9.036684e-06|1.739730e-05|3.356333e-10|  112  |
| 55  |True   | 1353  |9.137640e-06|2.032594e-05|9.478478e-14|  34   |
| 61  |True   |  597  |9.459221e-06|1.812882e-05|8.688347e-14|   6   |
| 57  |True   | 1283  |9.098512e-06|2.744655e-05|1.042235e-13|  30   |
| 63  |True   |  625  |9.995247e-06|2.685126e-05|1.321535e-13|   8   |
| 60  |True   | 1183  |9.285737e-06|1.710473e-05|9.275279e-10|  29   |
| 71  |True   |  450  |9.463278e-06|9.497640e-06|7.439214e-14|   0   |
| 66  |True   | 1087  |9.185166e-06|1.521822e-05|9.113728e-10|  20   |
| 72  |True   |  583  |9.581207e-06|2.783790e-05|5.377366e-14|   8   |
| 70  |True   | 1012  |9.768254e-06|3.328903e-05|4.490941e-14|  28   |
| 64  |True   | 1777  |9.999141e-06|2.404804e-05|2.641557e-10|  77   |
| 67  |True   | 1472  |9.444525e-06|3.667190e-05|5.682019e-14|  39   |
| 47  |True   | 4198  |9.041495e-06|2.062037e-05|2.737790e-12|  146  |
| 74  |True   |  545  |9.931015e-06|2.491503e-05|6.953246e-14|   5   |
| 68  |True   | 1612  |9.608638e-06|2.966516e-05|6.319839e-10|  56   |
| 73  |True   |  813  |9.980924e-06|1.117564e-05|6.747822e-10|  15   |
| 69  |True   | 1663  |9.648543e-06|3.873264e-05|8.687283e-10|  57   |
| 75  |True   |  735  |9.456898e-06|2.344121e-05|2.147262e-12|  13   |
| 76  |True   |  699  |9.861858e-06|1.465886e-05|6.087985e-14|   7   |
| 79  |True   |  824  |9.594488e-06|2.102577e-05|7.957426e-14|  17   |
| 80  |True   |  748  |9.108247e-06|1.633268e-05|9.000367e-10|  14   |
| 83  |True   |  668  |9.444762e-06|1.395118e-05|4.974563e-14|   8   |
| 78  |True   | 1293  |9.871895e-06|1.597156e-05|7.402955e-10|  31   |
| 82  |True   | 1099  |9.253268e-06|1.118941e-05|6.605949e-10|  28   |
| 85  |True   |  804  |9.311089e-06|2.586597e-05|6.441750e-14|  20   |
| 65  |True   | 3350  |9.484616e-06|4.345808e-05|6.784623e-14|  111  |
| 84  |True   | 1326  |9.484259e-06|1.447642e-05|1.755708e-12|  31   |
| 87  |True   |  870  |9.930765e-06|2.829980e-05|7.859084e-14|  19   |
| 90  |True   |  437  |9.884722e-06|9.961247e-06|1.590592e-12|   0   |
| 88  |True   |  808  |9.830734e-06|1.189614e-05|2.700437e-13|  13   |
| 77  |True   | 2110  |9.587467e-06|1.913881e-05|6.309497e-10|  49   |
| 38  |True   | 7228  |9.277220e-06|1.283181e-05|1.759421e-10|  240  |
| 89  |True   |  938  |9.024436e-06|1.369056e-05|7.392450e-10|  21   |
| 81  |True   | 2031  |9.983957e-06|2.447672e-05|6.339334e-10|  64   |
| 91  |True   |  930  |9.602699e-06|1.931321e-05|3.390650e-14|  18   |
| 86  |True   | 1557  |9.201367e-06|3.177927e-05|1.596748e-12|  48   |
| 94  |True   |  908  |9.335907e-06|1.581634e-05|6.103897e-10|  21   |
| 97  |True   |  789  |9.095861e-06|1.587328e-05|9.264168e-10|  13   |
| 98  |True   |  696  |9.610679e-06|2.131482e-05|4.772743e-14|  11   |
| 95  |True   | 1059  |9.704973e-06|1.974618e-05|7.610074e-10|  28   |
| 96  |True   |  980  |9.820420e-06|1.195090e-05|6.439654e-10|  27   |
| 100 |True   |  657  |9.545379e-06|2.021214e-05|5.893194e-14|   9   |
| 102 |True   |  610  |9.230040e-06|9.789231e-06|7.320738e-10|   6   |
| 93  |True   | 1697  |9.055373e-06|2.398886e-05|4.188408e-10|  55   |
| 99  |True   | 1313  |9.619878e-06|2.622021e-05|8.703071e-10|  38   |
| 92  |True   | 1959  |9.179041e-06|2.459362e-05|2.094236e-12|  63   |
| 103 |True   |  713  |9.329602e-06|1.775573e-05|6.496112e-14|  15   |
| 101 |True   | 1285  |9.415848e-06|1.404311e-05|7.001368e-10|  27   |
| 109 |True   |  575  |9.375935e-06|1.367184e-05|4.545330e-14|   3   |
| 105 |True   | 1205  |9.327822e-06|1.577243e-05|4.341946e-10|  28   |
| 106 |True   | 1160  |9.429896e-06|3.491532e-05|6.843758e-14|  35   |
| 110 |True   |  718  |9.049039e-06|1.731116e-05|1.039524e-11|  11   |
| 111 |True   |  836  |9.209457e-06|1.198066e-05|8.068372e-10|  13   |
| 107 |True   | 1648  |9.671955e-06|2.637674e-05|9.757954e-10|  37   |
| 116 |True   |  546  |9.107531e-06|1.028385e-05|4.886986e-14|   6   |
| 118 |True   |  420  |9.198804e-06|9.211514e-06|5.339634e-14|   0   |
| 112 |True   | 1197  |9.387839e-06|1.732961e-05|8.515700e-10|  29   |
| 117 |True   |  793  |9.272718e-06|3.066492e-05|2.032453e-13|  16   |
| 114 |True   | 1427  |9.117900e-06|1.792345e-05|5.104870e-10|  40   |
| 113 |True   | 1564  |9.072230e-06|1.004805e-05|1.996966e-12|  41   |
| 115 |True   | 1244  |9.311360e-06|1.564482e-05|6.281233e-10|  35   |
| 123 |True   |  442  |9.283463e-06|9.330953e-06|2.845114e-13|   0   |
| 104 |True   | 2575  |9.723598e-06|1.665774e-05|5.142089e-10|  82   |
| 119 |True   | 1145  |9.258335e-06|1.126871e-05|4.460900e-10|  22   |
| 120 |True   |  914  |9.566021e-06|2.025918e-05|4.261063e-14|  21   |
| 108 |True   | 2680  |9.076394e-06|1.496511e-05|1.439049e-10|  87   |
| 127 |True   |  704  |9.478385e-06|1.232074e-05|9.644091e-10|  10   |
| 125 |True   |  830  |9.764408e-06|2.069062e-05|6.995063e-14|  17   |
| 122 |True   | 1328  |9.666386e-06|4.181816e-05|9.641208e-10|  40   |
| 131 |True   |  447  |9.632477e-06|9.720544e-06|6.945110e-14|   0   |
| 128 |True   |  907  |9.426243e-06|1.744895e-05|5.150756e-14|  17   |
| 126 |True   | 1333  |9.734112e-06|2.216165e-05|7.686611e-10|  32   |
| 51  |True   | 10432 |9.945293e-06|1.270384e-05|2.240008e-10|  398  |
| 129 |True   | 1053  |9.489262e-06|1.938523e-05|1.133945e-13|  26   |
| 133 |True   |  749  |9.764599e-06|1.629049e-05|1.091264e-13|  12   |
| 130 |True   | 1272  |9.340297e-06|2.290506e-05|8.838964e-10|  35   |
| 134 |True   |  853  |9.582751e-06|1.579259e-05|9.003519e-10|  16   |
| 121 |True   | 2214  |9.534446e-06|1.650258e-05|4.605430e-10|  66   |
| 136 |True   |  734  |9.268031e-06|1.536353e-05|2.713572e-12|  10   |
| 135 |True   | 1059  |9.052240e-06|1.855915e-05|7.018186e-10|  30   |
| 137 |True   | 1125  |9.563079e-06|1.505406e-05|1.429747e-12|  26   |
| 124 |True   | 2381  |9.590690e-06|2.414279e-05|4.004220e-10|  70   |
| 132 |True   | 1770  |9.265041e-06|1.612078e-05|3.970276e-10|  52   |
| 141 |True   |  809  |9.348229e-06|1.872322e-05|9.487440e-10|  13   |
| 142 |True   |  746  |9.047582e-06|1.016206e-05|5.807788e-10|   9   |
| 145 |True   |  777  |9.319012e-06|1.794832e-05|1.056499e-13|  12   |
| 149 |True   |  598  |9.997186e-06|1.331365e-05|5.287963e-14|   5   |
| 146 |True   | 1061  |9.689955e-06|2.585792e-05|9.673148e-10|  21   |
| 138 |True   | 1917  |9.809586e-06|2.716295e-05|5.927716e-10|  64   |
| 139 |True   | 1851  |9.810812e-06|1.574914e-05|6.365293e-10|  62   |
| 62  |True   | 11260 |9.001003e-06|9.484575e-06|9.387849e-10|  400  |
| 140 |True   | 2206  |9.684975e-06|1.146093e-05|6.024096e-10|  76   |
| 147 |True   | 1411  |9.987168e-06|2.128625e-05|6.945501e-10|  37   |
| 152 |True   | 1052  |9.705188e-06|1.041851e-05|4.885600e-10|  23   |
| 153 |True   |  835  |9.537047e-06|1.595150e-05|4.091902e-14|  19   |
| 154 |True   |  805  |9.334375e-06|1.474477e-05|4.459102e-14|  16   |
| 151 |True   | 1580  |9.579213e-06|2.102798e-05|5.273998e-14|  49   |
| 159 |True   |  451  |9.551172e-06|9.557957e-06|1.432546e-13|   0   |
| 158 |True   |  599  |9.990621e-06|1.698639e-05|5.469278e-14|   7   |
| 157 |True   |  804  |9.884618e-06|1.717133e-05|1.625250e-13|  16   |
| 156 |True   | 1272  |9.669137e-06|2.393626e-05|9.533147e-10|  35   |
| 144 |True   | 2900  |9.931097e-06|2.082707e-05|2.593775e-10|  94   |
| 160 |True   | 1067  |9.782685e-06|1.483073e-05|4.155980e-14|  20   |
| 148 |True   | 2792  |9.723893e-06|3.619243e-05|5.166455e-10|  95   |
| 161 |True   | 1154  |9.218898e-06|1.324068e-05|6.133672e-10|  23   |
| 165 |True   |  868  |9.895902e-06|1.945860e-05|6.928307e-10|  20   |
| 164 |True   |  884  |9.527717e-06|1.394190e-05|6.357928e-10|  23   |
| 162 |True   | 1213  |9.473684e-06|3.131233e-05|8.385240e-10|  30   |
| 166 |True   |  968  |9.886238e-06|4.414580e-05|4.005935e-14|  21   |
| 143 |True   | 4296  |9.191772e-06|1.821705e-05|5.364969e-10|  140  |
| 155 |True   | 2776  |9.197645e-06|1.993647e-05|3.611018e-10|  97   |
| 170 |True   |  789  |9.271853e-06|1.803232e-05|1.652754e-13|   9   |
