|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  7  |True   | 1589  |9.909459e-06|2.948553e-05|1.548670e-12|  38   |
|  0  |True   | 1820  |9.619142e-06|1.792157e-05|6.829191e-10|  51   |
|  1  |True   | 1846  |9.965838e-06|2.147253e-05|2.006302e-12|  36   |
|  5  |True   | 2403  |9.327110e-06|1.793956e-05|2.610745e-12|  59   |
|  4  |True   | 2505  |9.204698e-06|1.126554e-05|7.356609e-10|  59   |
|  9  |True   | 2630  |9.516955e-06|2.829723e-05|5.720439e-10|  71   |
| 11  |True   | 4555  |9.017247e-06|1.110579e-05|2.597534e-12|  124  |
|  8  |True   | 4688  |9.034389e-06|1.002799e-05|9.957490e-10|  147  |
|  6  |True   | 5316  |9.584021e-06|1.235556e-05|1.884358e-11|  148  |
| 14  |True   | 3614  |9.770665e-06|1.631821e-05|1.872892e-13|  119  |
| 13  |True   | 4228  |9.180715e-06|2.204743e-05|6.246011e-10|  121  |
| 17  |True   | 3549  |9.995268e-06|1.926050e-05|1.959823e-12|  101  |
|  2  |True   | 7008  |9.188219e-06|1.242335e-05|3.152327e-10|  205  |
| 10  |True   | 6856  |9.281819e-06|2.416967e-05|3.004551e-12|  202  |
| 20  |True   | 3458  |9.323338e-06|1.327251e-05|3.692535e-10|  100  |
| 21  |True   | 3416  |9.029973e-06|2.257738e-05|2.871590e-12|  80   |
|  3  |True   | 8735  |9.394784e-06|9.915097e-06|5.609227e-10|  277  |
| 24  |True   | 4474  |9.991605e-06|2.211659e-05|6.812294e-10|  135  |
| 26  |True   | 4448  |9.299501e-06|1.893225e-05|3.406974e-12|  128  |
| 15  |True   | 10772 |9.897355e-06|1.201567e-05|4.505750e-11|  327  |
| 12  |True   | 12131 |9.125729e-06|4.725595e-05|3.785712e-11|  342  |
| 27  |True   | 5516  |9.503857e-06|1.260922e-05|3.194224e-10|  169  |
| 19  |True   | 9349  |9.936824e-06|1.132669e-05|9.826558e-10|  265  |
| 23  |True   | 9237  |9.077103e-06|1.441618e-05|3.999167e-10|  283  |
| 28  |True   | 6601  |9.487600e-06|1.203220e-05|8.943226e-12|  194  |
| 25  |True   | 8706  |9.347427e-06|1.708190e-05|7.715351e-10|  287  |
| 18  |True   | 14173 |9.999762e-06|1.070479e-05|1.513427e-11|  430  |
