|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  3  |True   |  335  |9.287548e-06|1.664281e-05|5.963320e-10|   0   |
|  2  |True   |  348  |9.230729e-06|1.108197e-05|8.514973e-10|   0   |
| 11  |True   |  340  |9.098396e-06|1.348068e-05|6.851893e-10|   0   |
|  0  |True   |  363  |9.509232e-06|1.197002e-05|8.485584e-10|   0   |
|  5  |True   |  360  |9.013171e-06|9.577784e-06|8.410943e-10|   0   |
|  7  |True   |  354  |9.977181e-06|1.049878e-05|8.254876e-10|   0   |
|  8  |True   |  355  |9.597460e-06|1.001162e-05|8.756770e-10|   0   |
|  9  |True   |  360  |9.956844e-06|1.013806e-05|5.770520e-10|   0   |
|  6  |True   |  353  |9.050677e-06|9.272378e-06|5.859346e-10|   0   |
| 10  |True   |  375  |9.130838e-06|9.259896e-06|8.586555e-10|   0   |
|  1  |True   |  448  |9.296489e-06|9.675994e-06|4.591304e-10|   2   |
|  4  |True   |  402  |9.681433e-06|9.698550e-06|9.052140e-10|   0   |
| 12  |True   |  383  |9.793495e-06|9.823558e-06|6.784092e-14|   0   |
| 13  |True   |  353  |9.570614e-06|9.865388e-06|6.455246e-10|   0   |
| 15  |True   |  349  |9.962201e-06|1.100124e-05|7.343817e-10|   0   |
| 20  |True   |  336  |9.031947e-06|1.348068e-05|4.652153e-10|   0   |
| 19  |True   |  342  |9.297536e-06|1.213261e-05|7.058968e-10|   0   |
| 18  |True   |  343  |9.716670e-06|1.213262e-05|7.952510e-10|   0   |
| 16  |True   |  358  |9.416859e-06|9.964729e-06|8.648329e-10|   0   |
| 14  |True   |  359  |9.089229e-06|9.133492e-06|5.344899e-10|   0   |
| 25  |True   |  344  |9.843595e-06|1.213261e-05|8.543498e-10|   0   |
| 21  |True   |  451  |9.040564e-06|1.010653e-05|7.448928e-10|   3   |
| 23  |True   |  373  |9.669325e-06|1.126276e-05|7.447313e-10|   0   |
| 17  |True   |  465  |9.108215e-06|1.223196e-05|6.313645e-10|   5   |
| 22  |True   |  457  |9.647581e-06|2.996042e-05|3.684039e-10|   5   |
| 24  |True   |  526  |9.803029e-06|2.206460e-05|7.223514e-10|   8   |
| 26  |True   |  346  |9.445100e-06|1.096786e-05|7.826055e-10|   0   |
