|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  1  |True   |  437  |9.698437e-06|1.039037e-05|8.527998e-10|   2   |
|  0  |True   |  392  |9.879065e-06|1.003252e-05|1.686858e-13|   0   |
|  7  |True   |  605  |9.144330e-06|1.328013e-05|5.038728e-13|  12   |
|  4  |True   |  824  |9.760209e-06|1.223096e-05|2.478536e-13|  14   |
|  9  |True   | 1262  |9.842583e-06|1.560342e-05|5.755238e-10|  30   |
|  6  |True   | 1218  |9.964899e-06|1.165556e-05|3.340933e-13|  31   |
|  2  |True   | 1383  |9.514770e-06|1.703223e-05|7.402520e-10|  39   |
| 11  |True   | 1361  |9.117104e-06|1.185536e-05|7.406661e-12|  33   |
| 12  |True   | 1609  |9.969147e-06|1.644851e-05|5.847874e-10|  58   |
| 14  |True   |  891  |9.146614e-06|1.810821e-05|9.127707e-10|  18   |
| 13  |True   | 1085  |9.177364e-06|1.509997e-05|6.721881e-10|  17   |
| 15  |True   | 1029  |9.873559e-06|2.225968e-05|3.605281e-13|  31   |
| 17  |True   |  679  |9.784531e-06|1.134636e-05|5.982120e-13|  13   |
| 10  |True   | 1991  |9.223969e-06|1.677881e-05|1.762838e-12|  52   |
|  3  |True   | 2137  |9.817559e-06|2.695177e-05|4.253662e-10|  72   |
|  5  |True   | 2073  |9.086631e-06|1.739556e-05|1.643402e-11|  51   |
| 16  |True   | 1218  |9.317190e-06|2.097625e-05|7.543861e-10|  35   |
|  8  |True   | 2223  |9.147882e-06|1.055314e-05|2.660102e-12|  78   |
| 19  |True   |  987  |9.937338e-06|1.720569e-05|1.195931e-13|  21   |
| 29  |True   |  397  |9.289814e-06|9.503735e-06|1.183640e-12|   0   |
| 28  |True   |  472  |9.976173e-06|1.087413e-05|1.056311e-13|   3   |
| 20  |True   | 1280  |9.042246e-06|2.449661e-05|8.724645e-10|  30   |
| 24  |True   | 1298  |9.915141e-06|1.188576e-05|7.648021e-10|  34   |
| 31  |True   |  618  |9.941167e-06|1.353746e-05|1.235842e-13|   6   |
| 18  |True   | 1924  |9.767476e-06|2.969661e-05|8.796097e-10|  56   |
| 23  |True   | 1562  |9.995896e-06|1.846810e-05|5.801289e-10|  40   |
| 30  |True   | 1130  |9.229270e-06|1.570333e-05|7.682004e-10|  21   |
| 26  |True   | 1439  |9.160966e-06|1.829022e-05|7.083055e-13|  41   |
| 32  |True   |  815  |9.055866e-06|1.272661e-05|9.107769e-10|  14   |
| 22  |True   | 2393  |9.922677e-06|1.057276e-05|3.549430e-12|  74   |
| 27  |True   | 1766  |9.128557e-06|1.307459e-05|1.220891e-12|  40   |
| 25  |True   | 2095  |9.203151e-06|1.194327e-05|5.920010e-13|  62   |
| 37  |True   |  818  |9.081093e-06|1.099422e-05|7.414726e-10|  12   |
| 33  |True   | 1678  |9.379858e-06|1.293060e-05|6.178834e-10|  43   |
| 21  |True   | 3158  |9.844782e-06|1.446861e-05|3.985113e-10|  118  |
| 40  |True   | 1272  |9.103170e-06|1.521730e-05|3.539865e-10|  41   |
| 36  |True   | 1554  |9.700716e-06|1.151404e-05|9.873424e-10|  36   |
| 39  |True   | 1416  |9.628070e-06|1.076169e-05|5.227578e-10|  44   |
| 41  |True   | 1263  |9.225493e-06|1.415114e-05|9.300727e-10|  31   |
| 38  |True   | 1649  |9.107152e-06|1.255084e-05|5.691812e-10|  33   |
| 34  |True   | 2472  |9.385037e-06|1.254736e-05|7.860242e-10|  67   |
| 46  |True   |  949  |9.823127e-06|1.122319e-05|7.591488e-10|  21   |
| 47  |True   |  857  |9.092441e-06|9.950265e-06|6.759616e-10|  19   |
| 48  |True   |  879  |9.997377e-06|1.382892e-05|7.918129e-14|  16   |
| 43  |True   | 1868  |9.612749e-06|1.576678e-05|2.342289e-13|  44   |
| 52  |True   |  847  |9.708987e-06|1.109782e-05|3.528972e-13|  13   |
| 45  |True   | 1708  |9.904166e-06|1.378479e-05|7.479805e-10|  38   |
| 49  |True   | 1087  |9.782398e-06|1.804876e-05|7.346292e-10|  28   |
| 35  |True   | 2937  |9.860502e-06|3.331964e-05|3.102812e-10|  92   |
| 50  |True   | 1271  |9.763239e-06|2.034104e-05|8.787995e-10|  33   |
| 60  |True   |  397  |9.081787e-06|9.537101e-06|1.399604e-13|   0   |
| 53  |True   | 1394  |9.180564e-06|1.944826e-05|5.979124e-10|  33   |
| 61  |True   |  622  |9.467614e-06|1.397974e-05|3.414899e-12|   8   |
| 55  |True   | 1241  |9.297379e-06|1.787064e-05|6.930065e-10|  25   |
| 42  |True   | 3441  |9.795624e-06|1.333687e-05|1.870091e-10|  131  |
| 54  |True   | 2046  |9.121634e-06|1.407625e-05|3.397045e-13|  57   |
| 44  |True   | 3303  |9.644287e-06|1.299008e-05|4.542119e-10|  116  |
| 57  |True   | 1595  |9.290539e-06|2.753522e-05|2.304229e-11|  48   |
| 51  |True   | 2712  |9.794579e-06|1.277645e-05|5.555510e-10|  80   |
| 64  |True   |  973  |9.756145e-06|1.095460e-05|4.440393e-13|  11   |
| 56  |True   | 2172  |9.106719e-06|1.078176e-05|2.249550e-10|  75   |
| 58  |True   | 2133  |9.398026e-06|2.594499e-05|2.860084e-13|  62   |
| 59  |True   | 2324  |9.665034e-06|1.055546e-05|6.172619e-13|  58   |
| 68  |True   |  760  |9.900077e-06|1.051006e-05|8.822876e-10|  15   |
| 66  |True   | 1426  |9.457999e-06|1.874825e-05|4.675821e-10|  53   |
| 69  |True   |  960  |9.525058e-06|1.562004e-05|8.857812e-10|  23   |
| 63  |True   | 2038  |9.965708e-06|1.959855e-05|6.417478e-10|  58   |
| 67  |True   | 1364  |9.717008e-06|1.926194e-05|5.652814e-13|  46   |
| 74  |True   |  411  |9.732198e-06|9.757936e-06|1.746476e-12|   0   |
| 71  |True   | 1201  |9.001525e-06|1.359376e-05|4.778125e-10|  20   |
| 73  |True   | 1078  |9.360873e-06|1.202034e-05|5.426534e-10|  29   |
| 65  |True   | 2327  |9.491141e-06|1.045265e-05|4.292133e-10|  66   |
| 78  |True   |  649  |9.954632e-06|1.621560e-05|9.693553e-14|  12   |
| 76  |True   |  882  |9.452080e-06|2.011755e-05|1.552354e-13|  18   |
| 77  |True   |  879  |9.204755e-06|1.664709e-05|1.664330e-12|  21   |
| 70  |True   | 1732  |9.756704e-06|1.503042e-05|5.014436e-10|  55   |
| 79  |True   |  728  |9.760496e-06|1.467046e-05|1.126533e-13|  12   |
| 72  |True   | 2167  |9.348520e-06|1.239140e-05|4.282339e-10|  70   |
| 87  |True   |  834  |9.932667e-06|1.307147e-05|1.279779e-13|  15   |
| 62  |True   | 3875  |9.447815e-06|2.311917e-05|5.214566e-10|  103  |
| 85  |True   |  821  |9.479239e-06|1.431548e-05|5.432430e-12|  15   |
| 84  |True   | 1074  |9.928339e-06|1.382654e-05|6.807250e-10|  27   |
| 75  |True   | 2303  |9.709671e-06|1.991955e-05|5.482228e-10|  73   |
| 90  |True   |  629  |9.635241e-06|1.304474e-05|1.062855e-13|   5   |
| 86  |True   | 1465  |9.729803e-06|2.741174e-05|7.516202e-10|  42   |
| 82  |True   | 1915  |9.079052e-06|1.486235e-05|4.760478e-10|  48   |
| 81  |True   | 2351  |9.460561e-06|1.478692e-05|2.496300e-10|  88   |
| 80  |True   | 2453  |9.180256e-06|2.904399e-05|2.291571e-13|  84   |
| 95  |True   |  780  |9.004909e-06|1.089902e-05|8.795130e-10|  21   |
| 94  |True   |  873  |9.962084e-06|1.351034e-05|8.535719e-10|  14   |
| 93  |True   | 1240  |9.256451e-06|1.622753e-05|2.669038e-12|  37   |
| 88  |True   | 2250  |9.034353e-06|9.869624e-06|6.592691e-10|  71   |
| 96  |True   | 1223  |9.928616e-06|1.332121e-05|6.101239e-10|  29   |
| 99  |True   | 1009  |9.796369e-06|1.490918e-05|3.463799e-13|  19   |
| 102 |True   |  804  |9.648896e-06|2.222825e-05|6.851278e-14|  20   |
| 101 |True   |  890  |9.901808e-06|1.201080e-05|9.210277e-14|  16   |
| 83  |True   | 3104  |9.442032e-06|1.558874e-05|6.157733e-13|  105  |
| 109 |True   |  491  |9.416439e-06|9.901387e-06|9.769984e-10|   3   |
| 105 |True   |  847  |9.049125e-06|1.070918e-05|5.649044e-10|  14   |
| 107 |True   |  676  |9.302993e-06|9.550402e-06|2.795538e-13|  12   |
| 106 |True   |  802  |9.744224e-06|1.053047e-05|1.614270e-13|  17   |
