|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  9  |True   |  456  |9.903949e-06|1.001782e-05|1.712136e-13|   0   |
| 11  |True   |  433  |9.446706e-06|9.494358e-06|1.700155e-13|   0   |
|  5  |True   |  451  |9.171975e-06|9.178795e-06|7.490765e-13|   0   |
|  8  |True   |  452  |9.657158e-06|9.724677e-06|9.985770e-10|   0   |
|  4  |True   |  499  |9.009619e-06|9.020013e-06|9.468237e-10|   0   |
|  3  |True   |  612  |9.085405e-06|9.667767e-06|4.029002e-13|   6   |
|  1  |True   |  628  |9.364024e-06|1.077952e-05|7.739528e-10|   7   |
|  7  |True   |  614  |9.176609e-06|9.789961e-06|7.422306e-10|   9   |
|  2  |True   |  661  |9.216308e-06|1.086438e-05|7.924731e-10|  11   |
| 12  |True   |  633  |9.762068e-06|1.157295e-05|8.479546e-10|  10   |
|  0  |True   |  807  |9.042103e-06|1.076658e-05|8.445633e-10|  15   |
| 14  |True   |  560  |9.188681e-06|9.325812e-06|6.197187e-13|   3   |
| 10  |True   | 1098  |9.154731e-06|1.149016e-05|8.494698e-10|  31   |
| 13  |True   |  646  |9.885880e-06|1.019473e-05|1.748250e-13|   6   |
| 17  |True   |  686  |9.070307e-06|1.173735e-05|8.484636e-12|  13   |
| 20  |True   |  661  |9.386157e-06|9.819312e-06|9.163014e-10|  10   |
| 15  |True   |  913  |9.141753e-06|1.166951e-05|6.402247e-10|  23   |
| 19  |True   |  686  |9.055016e-06|1.322892e-05|8.717589e-10|  15   |
| 23  |True   |  510  |9.746434e-06|1.031618e-05|9.918342e-13|   1   |
| 18  |True   |  841  |9.236208e-06|1.069002e-05|5.816032e-13|  18   |
| 21  |True   |  836  |9.730262e-06|1.086844e-05|6.285616e-10|  11   |
|  6  |True   | 1660  |9.098470e-06|1.429756e-05|2.496694e-10|  61   |
| 24  |True   |  500  |9.431134e-06|9.458334e-06|4.236281e-13|   0   |
| 26  |True   |  446  |9.668893e-06|9.693224e-06|2.061965e-13|   0   |
| 25  |True   |  503  |9.635495e-06|9.664998e-06|1.553374e-13|   0   |
| 27  |True   |  626  |9.863800e-06|1.119810e-05|9.976558e-13|   8   |
| 31  |True   |  463  |9.201637e-06|9.234034e-06|9.984892e-10|   0   |
| 30  |True   |  518  |9.974990e-06|1.011288e-05|2.201929e-13|   4   |
| 16  |True   | 1669  |9.902053e-06|1.733907e-05|3.461944e-10|  57   |
| 28  |True   |  668  |9.589924e-06|1.053039e-05|9.343831e-10|   8   |
| 33  |True   |  506  |9.309695e-06|9.933438e-06|4.191347e-13|   1   |
| 32  |True   |  642  |9.628478e-06|1.028044e-05|7.281000e-13|   8   |
| 22  |True   | 1556  |9.463931e-06|1.209681e-05|4.560871e-11|  42   |
| 35  |True   |  529  |9.234400e-06|9.239002e-06|1.962112e-13|   0   |
| 34  |True   |  530  |9.312979e-06|9.367602e-06|7.798925e-13|   2   |
| 37  |True   |  666  |9.510633e-06|1.004913e-05|3.999602e-13|  12   |
| 36  |True   |  734  |9.066897e-06|1.033710e-05|9.600195e-10|  12   |
| 29  |True   | 1196  |9.094929e-06|1.721499e-05|5.497884e-10|  30   |
| 41  |True   |  432  |9.551020e-06|9.602194e-06|6.036643e-13|   0   |
| 40  |True   |  621  |9.611364e-06|1.256627e-05|4.907956e-13|   8   |
| 45  |True   |  421  |9.912144e-06|9.987645e-06|2.048815e-13|   0   |
| 44  |True   |  466  |9.884568e-06|9.940460e-06|5.293663e-13|   0   |
| 46  |True   |  489  |9.581954e-06|9.590226e-06|7.137543e-13|   0   |
| 38  |True   |  865  |9.557341e-06|1.301115e-05|7.454549e-10|  19   |
| 39  |True   |  922  |9.281534e-06|9.985009e-06|5.356938e-10|  18   |
| 47  |True   |  795  |9.180360e-06|1.206808e-05|8.453280e-10|  17   |
| 49  |True   |  485  |9.284037e-06|9.324045e-06|8.506678e-10|   0   |
| 42  |True   | 1179  |9.189577e-06|1.132402e-05|1.423251e-12|  37   |
| 50  |True   |  662  |9.591924e-06|1.219440e-05|1.462233e-13|  13   |
| 48  |True   |  946  |9.405802e-06|1.034926e-05|5.920581e-10|  20   |
| 56  |True   |  442  |9.916382e-06|1.005656e-05|4.547379e-13|   0   |
| 52  |True   |  656  |9.369419e-06|1.075995e-05|8.513174e-10|   8   |
| 51  |True   |  804  |9.838033e-06|1.126011e-05|2.189037e-13|  12   |
| 43  |True   | 1340  |9.817861e-06|1.177775e-05|5.134415e-10|  39   |
| 57  |True   |  434  |9.959247e-06|9.968627e-06|5.034493e-13|   0   |
| 53  |True   |  831  |9.531441e-06|1.094164e-05|6.395149e-10|  20   |
| 55  |True   |  735  |9.046998e-06|9.395932e-06|1.235317e-12|  11   |
| 54  |True   |  811  |9.948856e-06|1.017496e-05|7.869707e-10|  15   |
| 58  |True   |  573  |9.030126e-06|9.568607e-06|4.423202e-13|   4   |
| 59  |True   |  581  |9.076664e-06|9.379857e-06|1.091686e-13|   2   |
| 60  |True   |  707  |9.163304e-06|1.155202e-05|7.053680e-10|  13   |
| 61  |True   |  627  |9.554258e-06|1.059487e-05|1.507938e-13|   7   |
| 65  |True   |  453  |9.245998e-06|9.268927e-06|1.941329e-13|   0   |
| 68  |True   |  438  |9.208505e-06|9.215768e-06|1.893671e-13|   0   |
| 63  |True   |  590  |9.114791e-06|9.434049e-06|8.393630e-10|   1   |
| 69  |True   |  689  |9.713385e-06|9.964977e-06|1.222256e-12|  13   |
| 67  |True   |  743  |9.833375e-06|1.152227e-05|6.523059e-10|  13   |
| 70  |True   |  709  |9.337239e-06|1.271801e-05|8.171884e-10|  14   |
| 62  |True   | 1147  |9.344409e-06|1.006299e-05|3.072762e-10|  29   |
| 74  |True   |  819  |9.348811e-06|1.214750e-05|9.427008e-10|  15   |
| 64  |True   | 1312  |9.389471e-06|1.059585e-05|1.194832e-12|  43   |
| 72  |True   |  919  |9.217580e-06|1.309595e-05|3.701756e-13|  25   |
| 73  |True   |  946  |9.340829e-06|1.064983e-05|5.787944e-10|  19   |
| 76  |True   |  783  |9.143066e-06|9.482384e-06|8.436208e-10|  11   |
| 79  |True   |  445  |9.281483e-06|9.310898e-06|2.251610e-13|   0   |
| 66  |True   | 1466  |9.159417e-06|1.470661e-05|5.671698e-10|  53   |
| 75  |True   |  902  |9.067892e-06|1.093570e-05|5.751728e-10|  16   |
| 71  |True   | 1259  |9.599229e-06|1.407784e-05|5.178472e-10|  38   |
| 77  |True   |  893  |9.382948e-06|1.155603e-05|6.150919e-10|  22   |
| 81  |True   |  466  |9.402823e-06|9.481185e-06|1.769441e-13|   0   |
| 78  |True   | 1064  |9.614153e-06|1.648286e-05|6.933393e-10|  26   |
| 82  |True   |  537  |9.273067e-06|9.825118e-06|1.746307e-13|   2   |
| 83  |True   |  456  |9.207317e-06|9.266510e-06|8.561069e-10|   0   |
| 87  |True   |  442  |9.189190e-06|9.306974e-06|1.528940e-13|   0   |
| 80  |True   | 1132  |9.688552e-06|1.954595e-05|5.342178e-13|  25   |
| 89  |True   |  465  |9.391372e-06|9.418034e-06|6.689902e-13|   0   |
| 88  |True   |  625  |9.018183e-06|9.195045e-06|8.015010e-10|   9   |
| 90  |True   |  442  |9.194811e-06|9.235764e-06|4.154767e-13|   0   |
| 86  |True   |  821  |9.556413e-06|1.095598e-05|7.834637e-10|  18   |
| 92  |True   |  640  |9.827877e-06|1.047298e-05|8.660914e-10|   4   |
| 84  |True   |  996  |9.673029e-06|1.328404e-05|5.882516e-10|  20   |
| 95  |True   |  458  |9.316928e-06|9.319425e-06|2.892507e-13|   0   |
| 93  |True   |  682  |9.434644e-06|1.121369e-05|7.031999e-10|  10   |
| 97  |True   |  442  |9.879233e-06|9.917223e-06|5.145353e-13|   0   |
| 85  |True   | 1304  |9.108132e-06|1.345944e-05|7.667624e-10|  40   |
| 96  |True   |  657  |9.730775e-06|1.037206e-05|9.532322e-10|   9   |
| 98  |True   |  465  |9.278500e-06|9.310729e-06|2.482188e-13|   0   |
| 94  |True   |  870  |9.615030e-06|1.165468e-05|4.203976e-10|  23   |
| 101 |True   |  495  |9.553711e-06|9.556300e-06|4.763662e-13|   0   |
| 100 |True   |  641  |9.692079e-06|1.392092e-05|9.573168e-10|  12   |
| 103 |True   |  481  |9.338044e-06|9.381075e-06|9.335012e-10|   0   |
| 99  |True   |  861  |9.154464e-06|1.200690e-05|8.605959e-10|  16   |
| 105 |True   |  534  |9.188575e-06|9.576097e-06|4.335792e-13|   3   |
| 104 |True   |  604  |9.902667e-06|1.020832e-05|1.570794e-13|   6   |
| 106 |True   |  453  |9.654392e-06|9.665799e-06|2.520039e-13|   0   |
| 109 |True   |  447  |9.950680e-06|9.963748e-06|4.782853e-13|   0   |
| 111 |True   |  449  |9.838822e-06|9.871456e-06|2.576745e-13|   0   |
| 108 |True   |  549  |9.106173e-06|1.013457e-05|8.039336e-10|   5   |
| 110 |True   |  539  |9.437489e-06|9.713334e-06|6.727042e-13|   2   |
| 102 |True   |  961  |9.505056e-06|1.676371e-05|5.162795e-10|  28   |
| 91  |True   | 1802  |9.059897e-06|1.101981e-05|1.061067e-12|  44   |
| 107 |True   |  854  |9.365868e-06|9.999882e-06|4.063213e-10|  20   |
| 112 |True   |  596  |9.468258e-06|9.630522e-06|8.018118e-10|   4   |
| 115 |True   |  462  |9.499887e-06|9.504188e-06|6.389469e-13|   0   |
| 117 |True   |  451  |9.818468e-06|9.825608e-06|1.732063e-13|   0   |
| 119 |True   |  415  |9.193487e-06|9.224999e-06|6.116548e-13|   0   |
| 121 |True   |  460  |9.827400e-06|9.868561e-06|4.407869e-13|   0   |
| 120 |True   |  490  |9.286794e-06|9.315394e-06|2.085529e-13|   0   |
| 123 |True   |  472  |9.485206e-06|9.522534e-06|4.960829e-13|   0   |
| 122 |True   |  567  |9.476396e-06|9.696382e-06|4.281405e-13|   4   |
| 118 |True   |  849  |9.259066e-06|1.481390e-05|7.594151e-10|  21   |
| 114 |True   | 1161  |9.625991e-06|1.098819e-05|4.591612e-10|  32   |
| 124 |True   |  598  |9.630901e-06|1.115990e-05|1.496083e-13|   9   |
| 126 |True   |  632  |9.972862e-06|1.093251e-05|1.501280e-13|   9   |
| 127 |True   |  640  |9.497858e-06|1.013520e-05|1.346243e-13|   9   |
| 128 |True   |  486  |9.499606e-06|9.623888e-06|1.454136e-13|   0   |
| 116 |True   | 1199  |9.913596e-06|1.285928e-05|5.850669e-10|  37   |
| 129 |True   |  455  |9.315325e-06|9.398276e-06|2.073331e-13|   0   |
| 130 |True   |  450  |9.412361e-06|9.505083e-06|7.210735e-12|   0   |
| 113 |True   | 1513  |9.922681e-06|1.842575e-05|2.589791e-10|  43   |
| 131 |True   |  468  |9.939487e-06|9.951459e-06|5.020628e-13|   0   |
| 125 |True   | 1055  |9.345400e-06|1.239920e-05|8.048798e-10|  24   |
| 134 |True   |  568  |9.267413e-06|9.873686e-06|9.701298e-10|   3   |
| 133 |True   |  602  |9.898409e-06|1.056077e-05|7.885832e-10|  10   |
| 137 |True   |  471  |9.183253e-06|9.849603e-06|8.849915e-13|   1   |
| 132 |True   |  818  |9.225135e-06|9.398853e-06|4.327023e-10|  14   |
| 140 |True   |  522  |9.237465e-06|9.313581e-06|9.768479e-10|   0   |
| 138 |True   |  624  |9.266012e-06|9.596456e-06|8.689604e-10|   4   |
| 143 |True   |  436  |9.927881e-06|9.957275e-06|6.505104e-13|   0   |
| 142 |True   |  554  |9.539585e-06|1.015946e-05|6.302664e-13|   5   |
| 139 |True   |  726  |9.524890e-06|1.118824e-05|8.610126e-10|  16   |
| 136 |True   |  956  |9.043298e-06|1.010412e-05|6.368535e-10|  21   |
| 144 |True   |  453  |9.822387e-06|9.868237e-06|4.775713e-13|   0   |
| 135 |True   | 1168  |9.490859e-06|9.928273e-06|5.512890e-10|  29   |
| 146 |True   |  487  |9.567013e-06|9.856017e-06|4.905598e-13|   1   |
| 150 |True   |  454  |9.802511e-06|9.826045e-06|3.963916e-13|   0   |
| 148 |True   |  655  |9.908363e-06|1.239795e-05|8.767225e-10|  11   |
| 141 |True   | 1232  |9.118198e-06|1.011945e-05|5.092468e-10|  38   |
| 154 |True   |  469  |9.140322e-06|9.188058e-06|1.994715e-13|   0   |
| 147 |True   |  863  |9.593697e-06|1.333986e-05|6.107975e-10|  17   |
| 151 |True   |  632  |9.470162e-06|1.013612e-05|1.718652e-13|   9   |
| 152 |True   |  739  |9.714775e-06|1.093265e-05|9.290413e-10|  13   |
| 145 |True   | 1180  |9.863309e-06|1.427750e-05|8.495900e-10|  31   |
| 149 |True   | 1151  |9.309338e-06|1.008293e-05|3.231886e-10|  31   |
| 158 |True   |  428  |9.207274e-06|9.361118e-06|1.179745e-13|   0   |
| 156 |True   |  836  |9.169367e-06|1.173888e-05|6.838189e-10|  20   |
| 160 |True   |  471  |9.306592e-06|9.327317e-06|4.439638e-13|   0   |
| 155 |True   | 1240  |9.950259e-06|1.653616e-05|5.521177e-10|  37   |
| 162 |True   |  658  |9.162123e-06|9.522756e-06|8.533039e-10|   8   |
| 153 |True   | 1309  |9.152120e-06|1.609979e-05|3.773890e-10|  40   |
| 167 |True   |  436  |9.102557e-06|9.222077e-06|4.515489e-13|   0   |
| 166 |True   |  458  |9.782394e-06|1.025968e-05|9.751058e-10|   1   |
| 164 |True   |  634  |9.306438e-06|1.045734e-05|5.566473e-13|   9   |
