|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  9  |True   |  330  |9.721313e-06|9.744654e-06|3.856329e-10|   1   |
|  7  |True   |  362  |9.551262e-06|9.596066e-06|2.698726e-10|   2   |
|  5  |True   |  487  |9.766377e-06|9.855216e-06|4.993682e-10|   9   |
|  2  |True   |  513  |9.318824e-06|9.761004e-06|4.864810e-10|   8   |
|  4  |True   |  555  |9.843101e-06|9.972350e-06|2.332638e-10|  15   |
|  1  |True   |  603  |9.683697e-06|9.751920e-06|6.463319e-10|  10   |
|  6  |True   |  768  |9.394715e-06|9.399104e-06|9.122658e-10|  19   |
| 10  |True   |  420  |9.379824e-06|9.386577e-06|3.559464e-10|   3   |
|  3  |True   | 1023  |9.615504e-06|9.966447e-06|2.313342e-12|  37   |
| 15  |True   |  330  |9.752675e-06|9.774615e-06|4.692614e-10|   0   |
| 12  |True   |  425  |9.696418e-06|9.841838e-06|2.844073e-10|   4   |
| 11  |True   |  592  |9.366684e-06|9.414766e-06|6.234526e-10|  14   |
| 16  |True   |  333  |9.213953e-06|9.231898e-06|2.405186e-10|   2   |
| 17  |True   |  529  |9.383463e-06|9.602674e-06|6.901152e-10|  10   |
| 22  |True   |  388  |9.486503e-06|9.548404e-06|5.892475e-10|   1   |
|  0  |True   | 1972  |9.959357e-06|9.969704e-06|3.899262e-12|  98   |
| 20  |True   |  749  |9.629519e-06|9.921305e-06|7.168947e-10|  23   |
| 14  |True   | 1427  |9.621426e-06|1.050231e-05|6.071599e-10|  47   |
| 21  |True   |  987  |9.418221e-06|9.431321e-06|4.250767e-10|  33   |
| 19  |True   | 1043  |9.743780e-06|9.952232e-06|4.899431e-10|  43   |
| 24  |True   |  343  |9.584844e-06|9.636547e-06|9.351598e-10|   0   |
| 23  |True   |  582  |9.056579e-06|9.289616e-06|2.713410e-10|  19   |
| 26  |True   |  464  |9.238034e-06|9.421660e-06|2.303857e-10|  10   |
| 29  |True   |  342  |9.259011e-06|9.337718e-06|8.645730e-10|   1   |
| 27  |True   |  466  |9.579026e-06|9.612315e-06|6.698522e-10|   7   |
| 32  |True   |  333  |9.028600e-06|9.033691e-06|6.644151e-10|   0   |
| 28  |True   |  858  |9.883287e-06|9.938078e-06|5.551152e-10|  32   |
| 18  |True   | 2057  |9.194825e-06|9.199711e-06|4.216466e-12|  98   |
| 33  |True   |  582  |9.521560e-06|9.757340e-06|2.710159e-10|  14   |
| 37  |True   |  328  |9.151529e-06|9.163386e-06|3.991291e-10|   0   |
| 30  |True   | 1314  |9.790893e-06|9.883544e-06|2.332056e-12|  68   |
| 35  |True   |  616  |9.758812e-06|9.795282e-06|2.876902e-10|  19   |
| 36  |True   |  478  |9.827913e-06|9.852318e-06|5.268372e-10|  10   |
| 25  |True   | 1810  |9.213740e-06|1.013178e-05|5.788549e-12|  73   |
| 34  |True   | 1101  |9.891926e-06|9.901918e-06|2.915001e-12|  31   |
| 38  |True   |  519  |9.984586e-06|9.998099e-06|7.300485e-10|   6   |
| 40  |True   |  353  |9.763094e-06|9.824633e-06|5.389951e-10|   2   |
|  8  |True   | 4219  |9.686800e-06|1.027562e-05|2.551380e-12|  206  |
| 31  |True   | 1934  |9.278678e-06|9.291965e-06|2.532605e-12|  104  |
| 43  |True   |  477  |9.487544e-06|9.550400e-06|4.591702e-10|   3   |
| 44  |True   |  517  |9.421155e-06|9.594984e-06|2.428798e-10|  14   |
| 45  |True   |  583  |9.343641e-06|9.470781e-06|3.071074e-10|  15   |
| 47  |True   |  533  |9.831111e-06|9.900416e-06|2.726522e-10|  16   |
| 46  |True   |  629  |9.883723e-06|9.945923e-06|1.692731e-10|  11   |
| 41  |True   | 1086  |9.685693e-06|9.692116e-06|7.861540e-10|  39   |
| 49  |True   |  483  |9.469634e-06|9.530008e-06|7.815491e-10|  11   |
