|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  0  |True   |  396  |9.781760e-06|1.173577e-05|8.190115e-12|   0   |
|  3  |True   |  339  |9.908110e-06|1.074262e-05|8.267140e-12|   0   |
|  2  |True   |  329  |9.214407e-06|1.348067e-05|1.100586e-11|   0   |
| 11  |True   |  339  |9.746068e-06|1.168476e-05|1.550824e-10|   0   |
|  7  |True   |  322  |9.415157e-06|1.091935e-05|1.089049e-11|   0   |
|  4  |True   |  319  |9.347241e-06|1.228716e-05|1.495505e-10|   0   |
|  1  |True   |  353  |9.476207e-06|1.092026e-05|3.707044e-12|   0   |
|  9  |True   |  339  |9.379805e-06|1.029623e-05|1.466327e-10|   0   |
|  6  |True   |  311  |9.000600e-06|1.348067e-05|1.421811e-10|   0   |
|  5  |True   |  347  |9.657417e-06|1.014138e-05|1.878746e-11|   0   |
|  8  |True   |  337  |9.951852e-06|1.091935e-05|1.574290e-11|   0   |
| 10  |True   |  341  |9.743528e-06|1.041668e-05|1.312683e-11|   0   |
| 12  |True   |  328  |9.942522e-06|1.213261e-05|1.638274e-10|   0   |
| 16  |True   |  313  |9.664795e-06|1.091935e-05|1.494992e-10|   0   |
| 13  |True   |  339  |9.157002e-06|1.336548e-05|1.232848e-11|   0   |
| 17  |True   |  339  |9.797625e-06|1.006321e-05|6.187261e-12|   0   |
| 14  |True   |  323  |9.347140e-06|1.213261e-05|1.509353e-10|   0   |
| 15  |True   |  341  |9.480080e-06|1.091935e-05|2.258013e-11|   0   |
| 19  |True   |  306  |9.235942e-06|1.348067e-05|1.472255e-10|   0   |
| 18  |True   |  337  |9.212815e-06|1.213261e-05|2.192517e-11|   0   |
| 22  |True   |  322  |9.539346e-06|1.213261e-05|1.529349e-10|   0   |
| 21  |True   |  352  |9.103957e-06|9.326349e-06|2.080110e-11|   0   |
| 25  |True   |  319  |9.746087e-06|1.009954e-05|1.501805e-10|   0   |
| 23  |True   |  318  |9.801331e-06|1.213261e-05|1.575586e-10|   0   |
| 20  |True   |  372  |9.167710e-06|9.319707e-06|1.356184e-11|   0   |
| 24  |True   |  366  |9.953792e-06|1.043971e-05|2.305734e-11|   0   |
| 29  |True   |  316  |9.778837e-06|1.018189e-05|1.507832e-10|   0   |
| 26  |True   |  336  |9.734409e-06|1.001461e-05|1.507102e-10|   0   |
| 27  |True   |  350  |9.279402e-06|1.027632e-05|2.060404e-11|   0   |
| 28  |True   |  331  |9.635893e-06|1.117776e-05|1.927131e-11|   0   |
| 30  |True   |  336  |9.448276e-06|1.091935e-05|2.251924e-11|   0   |
| 33  |True   |  341  |9.636500e-06|1.497853e-05|2.176016e-11|   0   |
| 31  |True   |  312  |9.600596e-06|1.091935e-05|1.558270e-10|   0   |
