|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 139 |True   |  673  |9.896002e-06|9.908964e-06|2.316807e-10|  24   |
| 193 |True   | 1271  |9.059327e-06|9.823352e-06|2.195510e-10|  57   |
| 92  |True   | 3031  |9.086629e-06|9.164209e-06|2.721444e-10|  174  |
| 53  |True   |  469  |9.476557e-06|9.536824e-06|1.870604e-10|   7   |
| 101 |True   |  676  |9.605484e-06|9.899202e-06|4.774173e-10|  25   |
| 16  |True   | 1426  |9.743245e-06|1.189532e-05|5.313799e-11|  76   |
| 84  |True   | 1438  |9.528645e-06|9.737376e-06|9.586592e-11|  67   |
|  4  |True   |  688  |9.345763e-06|9.648268e-06|5.446865e-10|  27   |
| 112 |True   | 1330  |9.555340e-06|1.221600e-05|1.069708e-10|  58   |
| 124 |True   | 2362  |9.641681e-06|1.072785e-05|2.021404e-10|  134  |
| 18  |True   |  366  |9.069969e-06|9.332150e-06|2.067338e-10|   3   |
| 89  |True   |  453  |9.707380e-06|9.905062e-06|3.443675e-10|   7   |
| 47  |True   | 1649  |9.200126e-06|9.275333e-06|5.562097e-11|  88   |
| 114 |True   |  299  |9.558580e-06|9.597895e-06|2.592205e-10|   0   |
| 141 |True   | 3166  |9.675975e-06|1.006304e-05|1.354380e-10|  180  |
| 20  |True   |  547  |9.557690e-06|9.930611e-06|6.885438e-10|  16   |
|  1  |True   |  630  |9.145579e-06|9.503995e-06|5.659229e-10|  21   |
| 67  |True   | 1559  |9.862293e-06|9.866683e-06|2.728448e-10|  78   |
| 87  |True   | 4283  |9.998579e-06|1.070756e-05|6.742119e-10|  269  |
| 14  |True   | 1273  |9.831105e-06|1.000498e-05|1.018864e-10|  63   |
| 105 |True   |  411  |9.377682e-06|9.514322e-06|1.062675e-10|   7   |
| 119 |True   | 1244  |9.125887e-06|9.486609e-06|9.506821e-11|  57   |
| 69  |True   |  465  |9.694875e-06|1.004250e-05|2.322482e-10|  10   |
| 97  |True   | 1054  |9.226543e-06|9.270574e-06|3.451991e-10|  45   |
| 80  |True   |  550  |9.029794e-06|9.265856e-06|3.366422e-10|  17   |
| 132 |True   |  782  |9.170173e-06|9.413821e-06|3.909942e-10|  33   |
| 81  |True   |  415  |9.850407e-06|9.854610e-06|2.001628e-10|   4   |
| 164 |True   |  484  |9.834314e-06|9.904904e-06|1.999969e-10|   8   |
| 41  |True   |  510  |9.380056e-06|9.656725e-06|7.623064e-10|  14   |
| 180 |True   | 2066  |9.838269e-06|9.988346e-06|4.986147e-11|  118  |
|  2  |True   |  903  |9.737196e-06|9.841179e-06|1.378746e-10|  39   |
| 39  |True   |  597  |9.337627e-06|9.444327e-06|3.496634e-10|  20   |
| 129 |True   | 1325  |9.270681e-06|9.628682e-06|5.821663e-11|  68   |
| 115 |True   | 2209  |9.149835e-06|9.291773e-06|4.281858e-11|  130  |
| 48  |True   |  682  |9.302845e-06|9.610657e-06|1.952569e-10|  24   |
| 157 |True   | 2103  |9.139244e-06|9.173872e-06|3.936668e-11|  120  |
| 61  |True   | 1652  |9.740349e-06|1.036398e-05|6.474095e-11|  79   |
| 74  |True   |  572  |9.413666e-06|9.516679e-06|2.785862e-10|  18   |
| 185 |True   |  903  |9.460653e-06|9.607731e-06|2.377077e-10|  38   |
| 73  |True   | 1900  |9.014634e-06|9.559692e-06|5.100469e-11|  116  |
| 106 |True   | 3110  |9.405866e-06|9.435306e-06|8.479293e-11|  156  |
| 91  |True   |  781  |9.028588e-06|9.132304e-06|5.525658e-10|  30   |
| 131 |True   | 1692  |9.609237e-06|1.227021e-05|5.225692e-11|  90   |
| 15  |True   |  434  |9.654688e-06|9.823750e-06|2.244464e-10|   7   |
| 125 |True   |  482  |9.219175e-06|9.288063e-06|3.219828e-10|  10   |
| 117 |True   | 1224  |9.769725e-06|9.818097e-06|6.364238e-11|  60   |
| 30  |True   | 1261  |9.035262e-06|9.062408e-06|2.379507e-10|  60   |
| 98  |True   |  708  |9.003019e-06|9.117727e-06|4.588471e-10|  28   |
| 33  |True   |  317  |9.678789e-06|9.710339e-06|3.536576e-10|   0   |
