|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  5  |True   |  322  |9.056353e-06|9.845658e-06|1.331663e-10|   0   |
|  6  |True   |  334  |9.020675e-06|9.173420e-06|1.622325e-11|   0   |
|  3  |True   |  367  |9.035857e-06|9.158579e-06|1.789611e-11|   0   |
|  7  |True   |  354  |9.597740e-06|9.799056e-06|2.969108e-11|   0   |
|  2  |True   |  419  |9.174433e-06|1.025414e-05|5.818904e-12|   0   |
|  8  |True   |  355  |9.415692e-06|9.835772e-06|1.598352e-11|   0   |
|  0  |True   |  538  |9.991963e-06|1.001905e-05|9.831167e-12|   7   |
| 12  |True   |  399  |9.653641e-06|9.656499e-06|2.164391e-11|   0   |
| 11  |True   |  392  |9.211594e-06|9.361233e-06|1.088250e-11|   1   |
|  4  |True   |  580  |9.731354e-06|1.023490e-05|1.405721e-10|  10   |
| 14  |True   |  320  |9.696781e-06|1.091935e-05|1.023003e-11|   0   |
|  1  |True   |  886  |9.427885e-06|1.047333e-05|1.437978e-10|  34   |
| 17  |True   |  298  |9.293283e-06|1.000259e-05|1.325695e-10|   0   |
| 16  |True   |  322  |9.556416e-06|1.011148e-05|1.766448e-11|   0   |
| 18  |True   |  339  |9.611766e-06|1.002019e-05|2.691922e-11|   0   |
| 19  |True   |  328  |9.137711e-06|1.036860e-05|1.086459e-11|   0   |
|  9  |True   |  844  |9.476291e-06|9.986171e-06|1.880765e-11|  30   |
| 13  |True   |  554  |9.305010e-06|9.693873e-06|1.367060e-10|  11   |
| 20  |True   |  464  |9.386871e-06|9.494413e-06|1.770949e-11|   3   |
| 22  |True   |  434  |9.611345e-06|1.090972e-05|1.686092e-11|   2   |
| 15  |True   |  802  |9.547081e-06|9.985186e-06|1.409040e-10|  27   |
| 23  |True   |  337  |9.530556e-06|9.908884e-06|5.506949e-10|   0   |
| 25  |True   |  364  |9.264767e-06|9.781073e-06|2.156549e-11|   0   |
| 27  |True   |  387  |9.888055e-06|1.007361e-05|2.561605e-11|   0   |
| 21  |True   |  776  |9.141787e-06|1.028651e-05|1.338047e-10|  25   |
| 30  |True   |  344  |9.672514e-06|9.856473e-06|1.144022e-11|   0   |
| 28  |True   |  414  |9.794176e-06|1.049459e-05|1.426787e-10|   4   |
| 26  |True   |  567  |9.149752e-06|9.569130e-06|3.114553e-12|  10   |
| 31  |True   |  350  |9.356661e-06|9.448527e-06|8.787557e-12|   0   |
| 29  |True   |  561  |9.424671e-06|9.955140e-06|1.419669e-10|  14   |
| 24  |True   |  663  |9.351072e-06|1.238892e-05|1.521482e-11|  14   |
| 33  |True   |  358  |9.819611e-06|9.970762e-06|1.624877e-11|   0   |
| 32  |True   |  438  |9.415345e-06|9.468438e-06|7.451440e-12|   2   |
| 10  |True   | 1702  |9.960506e-06|1.110981e-05|1.687911e-11|  69   |
| 35  |True   |  346  |9.425169e-06|9.759948e-06|2.085617e-11|   0   |
| 34  |True   |  412  |9.021419e-06|9.115712e-06|2.699455e-11|   2   |
| 37  |True   |  330  |9.413106e-06|9.765595e-06|2.000009e-11|   0   |
| 39  |True   |  313  |9.239666e-06|9.891061e-06|2.134466e-11|   0   |
| 38  |True   |  343  |9.122910e-06|9.357106e-06|2.194812e-11|   0   |
| 40  |True   |  318  |9.269843e-06|1.018154e-05|1.051407e-11|   0   |
| 42  |True   |  322  |9.787085e-06|1.003606e-05|5.069832e-12|   0   |
| 43  |True   |  326  |9.427338e-06|9.440780e-06|2.083769e-11|   0   |
| 46  |True   |  333  |9.432849e-06|9.711738e-06|3.131286e-11|   0   |
| 47  |True   |  371  |9.696775e-06|9.899614e-06|2.576245e-11|   0   |
| 44  |True   |  407  |9.502356e-06|1.067688e-05|7.758405e-10|   1   |
| 49  |True   |  343  |9.403419e-06|9.720418e-06|1.506209e-11|   0   |
