|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 139 |True   |  746  |9.098912e-06|9.111192e-06|2.459657e-10|  23   |
| 193 |True   | 1502  |9.008921e-06|9.606926e-06|3.273775e-10|  55   |
| 92  |True   | 3349  |9.176186e-06|9.253999e-06|6.028270e-12|  174  |
| 53  |True   |  545  |9.528173e-06|9.591161e-06|1.739016e-10|   7   |
| 101 |True   |  692  |9.200081e-06|9.494041e-06|7.765524e-10|  25   |
| 16  |True   | 1727  |9.813845e-06|1.182823e-05|1.967122e-12|  82   |
| 84  |True   | 1633  |9.056434e-06|9.395600e-06|7.390959e-10|  67   |
|  4  |True   |  779  |9.951099e-06|1.027833e-05|3.281506e-10|  26   |
| 112 |True   | 1407  |9.529022e-06|1.195714e-05|5.223785e-10|  57   |
| 89  |True   |  515  |9.465450e-06|9.728066e-06|2.957170e-10|   9   |
| 18  |True   |  447  |9.451700e-06|9.729738e-06|5.192817e-10|   4   |
| 124 |True   | 3064  |9.664364e-06|1.094941e-05|6.271792e-12|  160  |
| 47  |True   | 1711  |9.215881e-06|9.306652e-06|8.686461e-10|  80   |
| 141 |True   | 1276  |9.813658e-06|1.119861e-05|7.074884e-11|  48   |
| 114 |True   |  316  |9.559589e-06|9.597679e-06|3.951733e-10|   0   |
| 20  |True   |  612  |9.186649e-06|9.541247e-06|1.839031e-10|  16   |
|  1  |True   |  647  |9.528878e-06|9.918927e-06|2.070987e-10|  21   |
| 87  |True   | 3634  |9.304355e-06|9.646649e-06|8.312689e-12|  198  |
| 67  |True   | 1701  |9.071620e-06|9.073999e-06|6.945070e-10|  76   |
| 14  |True   | 1585  |9.056164e-06|9.195515e-06|4.835121e-10|  65   |
| 105 |True   |  463  |9.886192e-06|1.003262e-05|6.720083e-11|   7   |
| 119 |True   | 1344  |9.970408e-06|1.035662e-05|1.462442e-10|  53   |
| 69  |True   |  544  |9.952369e-06|1.032007e-05|1.296912e-10|  13   |
| 97  |True   | 1224  |9.477802e-06|9.523587e-06|4.230751e-10|  41   |
| 80  |True   |  620  |9.207773e-06|9.467186e-06|5.940703e-10|  16   |
| 132 |True   |  884  |9.683125e-06|9.934694e-06|3.892928e-10|  33   |
| 81  |True   |  788  |9.042778e-06|1.004246e-05|1.364110e-10|  25   |
| 164 |True   |  551  |9.793937e-06|9.859504e-06|3.046361e-10|  11   |
| 41  |True   |  584  |9.497696e-06|9.773550e-06|1.693231e-10|  13   |
|  2  |True   |  818  |9.137076e-06|9.193849e-06|3.576946e-10|  24   |
| 39  |True   |  645  |9.164262e-06|9.280929e-06|9.645512e-11|  21   |
| 129 |True   | 1555  |9.745898e-06|1.010636e-05|2.415527e-10|  64   |
| 180 |True   | 5705  |9.545373e-06|9.553932e-06|2.273106e-11|  294  |
| 115 |True   | 2521  |9.249383e-06|9.402701e-06|5.372344e-12|  125  |
| 157 |True   | 2416  |9.794361e-06|9.812905e-06|7.579516e-10|  121  |
| 48  |True   |  896  |9.376807e-06|9.655940e-06|3.543154e-10|  32   |
| 74  |True   |  611  |9.266364e-06|9.385121e-06|2.859692e-10|  19   |
| 61  |True   | 3949  |9.537732e-06|9.556124e-06|8.548015e-12|  194  |
| 185 |True   |  887  |9.361106e-06|9.565281e-06|2.009085e-10|  33   |
| 73  |True   | 1590  |9.840599e-06|1.030820e-05|2.677487e-12|  75   |
| 106 |True   | 4278  |9.114834e-06|9.129414e-06|5.503792e-12|  189  |
| 91  |True   |  850  |9.865273e-06|9.979477e-06|2.596362e-10|  28   |
| 15  |True   |  495  |9.736730e-06|9.908143e-06|1.788092e-10|   7   |
| 125 |True   |  532  |9.011945e-06|9.067760e-06|2.975367e-10|  10   |
| 117 |True   | 1494  |9.602772e-06|9.638633e-06|5.120234e-10|  67   |
| 98  |True   |  760  |9.973682e-06|1.010244e-05|2.186995e-10|  28   |
| 30  |True   | 2168  |9.275344e-06|1.031176e-05|8.541874e-10|  97   |
| 118 |True   | 1167  |9.705388e-06|1.039543e-05|1.737501e-10|  59   |
| 33  |True   |  352  |9.589016e-06|9.628844e-06|1.497186e-10|   0   |
| 145 |True   | 1151  |9.004716e-06|9.283996e-06|2.874676e-10|  38   |
| 171 |True   |  380  |9.889126e-06|1.004746e-05|3.311692e-10|   0   |
| 70  |True   | 3082  |9.955411e-06|1.048010e-05|7.334279e-12|  160  |
| 86  |True   | 2521  |9.500954e-06|1.283709e-05|1.703522e-12|  137  |
| 11  |True   |  684  |9.364773e-06|9.824778e-06|1.612203e-10|  22   |
| 131 |True   | 12619 |9.901191e-06|1.016279e-05|2.437026e-11|  645  |
| 154 |True   | 3757  |9.613234e-06|9.618164e-06|9.558041e-10|  175  |
| 172 |True   | 1500  |9.305951e-06|9.387306e-06|3.721719e-10|  74   |
| 184 |True   | 1022  |9.807059e-06|1.009754e-05|2.400471e-10|  35   |
| 120 |True   | 7991  |9.859872e-06|9.885444e-06|1.289129e-11|  434  |
| 135 |True   |  573  |9.410587e-06|9.737891e-06|1.658554e-10|  18   |
| 27  |True   |  664  |9.962306e-06|9.992454e-06|2.202374e-10|  16   |
| 42  |True   | 1404  |9.361704e-06|9.803407e-06|2.064374e-10|  51   |
| 150 |True   | 1042  |9.134673e-06|9.827807e-06|1.393142e-10|  49   |
| 146 |True   | 1159  |9.388271e-06|1.023837e-05|1.784113e-10|  47   |
| 10  |True   |  361  |9.835938e-06|9.871805e-06|3.297643e-10|   0   |
| 192 |True   | 5878  |9.568897e-06|9.719941e-06|5.006324e-10|  310  |
|  3  |True   |  729  |9.327892e-06|9.854856e-06|1.406481e-10|  27   |
| 78  |True   |  597  |9.239574e-06|9.261323e-06|4.760184e-10|  15   |
| 173 |True   |  551  |9.563102e-06|9.857635e-06|3.910779e-11|  15   |
| 195 |True   | 2180  |9.483264e-06|1.031112e-05|2.413281e-10|  119  |
| 93  |True   | 4212  |9.459089e-06|9.656020e-06|7.321613e-12|  250  |
| 26  |True   | 6035  |9.299062e-06|9.315415e-06|1.754320e-11|  329  |
| 65  |True   |  392  |9.115280e-06|9.120308e-06|1.205671e-10|   0   |
| 177 |True   |  620  |9.599259e-06|9.728455e-06|9.726023e-11|  11   |
| 196 |True   | 1847  |9.060341e-06|1.039606e-05|5.785035e-10|  88   |
| 128 |True   |  916  |9.220240e-06|9.242059e-06|1.471287e-10|  35   |
| 95  |True   |  503  |9.181145e-06|9.517008e-06|3.196767e-10|   8   |
| 71  |True   | 1297  |9.317702e-06|9.364367e-06|4.746457e-10|  47   |
| 29  |True   | 1200  |9.499310e-06|9.606299e-06|5.188175e-10|  31   |
| 75  |True   |  522  |9.140257e-06|9.544390e-06|2.125381e-10|  10   |
| 197 |True   | 2762  |9.241597e-06|1.259750e-05|8.058274e-10|  138  |
| 96  |True   | 2361  |9.769304e-06|1.027748e-05|5.704986e-10|  115  |
| 199 |True   |  658  |9.922150e-06|9.992168e-06|6.544321e-11|  19   |
| 25  |True   | 1589  |9.176644e-06|9.368762e-06|3.375417e-10|  73   |
| 34  |True   | 5349  |9.697748e-06|9.897235e-06|9.910523e-12|  228  |
| 127 |True   | 1049  |9.255628e-06|9.489333e-06|2.924433e-10|  42   |
| 170 |True   | 2580  |9.984770e-06|9.993830e-06|7.124269e-10|  122  |
| 62  |True   |  964  |9.837557e-06|1.084637e-05|2.370235e-10|  36   |
| 45  |True   |  938  |9.278103e-06|1.012743e-05|1.176865e-10|  33   |
| 36  |True   |  432  |9.408000e-06|9.504927e-06|3.957052e-10|   4   |
| 79  |True   | 1876  |9.926687e-06|1.002637e-05|3.848988e-10|  82   |
| 190 |True   |  708  |9.067329e-06|1.133746e-05|1.309047e-10|  23   |
| 19  |True   |  652  |9.111330e-06|9.870099e-06|1.397235e-10|  18   |
| 160 |True   | 1335  |9.863972e-06|1.077086e-05|1.648979e-10|  56   |
| 44  |True   | 1053  |9.272349e-06|9.721840e-06|1.577580e-10|  49   |
| 21  |True   | 3045  |9.142846e-06|9.725820e-06|1.746702e-12|  157  |
| 175 |True   |  838  |9.235094e-06|9.306058e-06|4.110759e-10|  27   |
| 43  |True   | 1821  |9.958045e-06|9.996635e-06|7.522053e-10|  77   |
|  5  |True   | 1783  |9.025507e-06|9.479091e-06|6.986654e-10|  81   |
| 72  |True   |  703  |9.631998e-06|9.663949e-06|2.795862e-10|  15   |
| 123 |True   |  901  |9.988402e-06|1.480951e-05|3.073510e-10|  27   |
| 52  |True   |  944  |9.419997e-06|9.823696e-06|8.206555e-10|  24   |
| 198 |True   |  652  |9.668190e-06|9.959261e-06|1.932912e-10|  20   |
| 140 |True   |  994  |9.560069e-06|1.029496e-05|1.603199e-10|  48   |
| 66  |True   |  590  |9.719603e-06|9.899600e-06|1.506963e-10|  13   |
| 134 |True   |  716  |9.533731e-06|9.540610e-06|1.672617e-10|  19   |
| 59  |True   |  428  |9.780025e-06|9.886808e-06|2.189840e-10|   5   |
|  8  |True   |  403  |9.203410e-06|9.232260e-06|1.282371e-10|   1   |
| 24  |True   |  355  |9.502407e-06|9.566999e-06|7.698617e-10|   0   |
| 153 |True   |  703  |9.520260e-06|1.123753e-05|2.532994e-10|  22   |
| 182 |True   |  679  |9.060784e-06|1.020229e-05|2.188552e-10|  21   |
| 100 |True   |  817  |9.959707e-06|1.002051e-05|3.831700e-10|  27   |
| 102 |True   | 1063  |9.826468e-06|1.187529e-05|2.036675e-10|  53   |
| 13  |True   | 1672  |9.765517e-06|9.844438e-06|5.570099e-10|  78   |
| 144 |True   | 3842  |9.747133e-06|9.770011e-06|1.058907e-11|  200  |
| 155 |True   |  380  |9.681924e-06|9.747746e-06|1.915321e-10|   0   |
| 88  |True   |  902  |9.271814e-06|9.440455e-06|2.769846e-10|  31   |
| 58  |True   | 1154  |9.243940e-06|1.002694e-05|1.620829e-10|  59   |
| 176 |True   |  636  |9.411191e-06|9.769523e-06|9.416946e-10|  16   |
| 55  |True   |  368  |9.162240e-06|9.194105e-06|3.125679e-10|   0   |
| 148 |True   |  558  |9.160424e-06|9.278942e-06|1.422717e-10|  12   |
| 85  |True   | 1592  |9.272886e-06|1.201553e-05|5.462078e-10|  70   |
| 116 |True   | 1513  |9.798935e-06|9.908766e-06|1.000199e-10|  57   |
| 137 |True   | 3972  |9.033284e-06|9.423285e-06|1.476217e-11|  195  |
| 77  |True   | 1333  |9.590255e-06|1.040165e-05|8.021748e-10|  51   |
| 165 |True   |  526  |9.363087e-06|9.436231e-06|5.398822e-11|  13   |
| 174 |True   | 2556  |9.022406e-06|1.072722e-05|7.289425e-10|  132  |
| 37  |True   |  609  |9.114042e-06|9.390960e-06|1.181947e-10|  16   |
| 187 |True   |  685  |9.424595e-06|9.969686e-06|1.386883e-10|  25   |
| 109 |True   |  677  |9.174851e-06|9.206670e-06|3.300931e-10|  13   |
| 142 |True   | 4726  |9.706872e-06|9.709618e-06|5.582727e-12|  224  |
| 181 |True   | 1132  |9.568602e-06|1.026645e-05|2.851717e-10|  38   |
| 82  |True   |  723  |9.442649e-06|9.982942e-06|3.988098e-10|  19   |
| 169 |True   |  611  |9.580101e-06|1.030303e-05|4.087561e-10|   7   |
| 56  |True   |  418  |9.436052e-06|1.004031e-05|2.743879e-10|   4   |
| 186 |True   | 2297  |9.333382e-06|9.491977e-06|1.970471e-12|  111  |
| 159 |True   | 3703  |9.605273e-06|9.614357e-06|8.722528e-12|  177  |
| 156 |True   |  419  |9.596099e-06|9.803054e-06|2.720659e-10|   2   |
| 22  |True   |  903  |9.236188e-06|9.696603e-06|2.657478e-10|  30   |
| 12  |True   | 3739  |9.627751e-06|9.770838e-06|3.954538e-12|  199  |
| 46  |True   |  573  |9.835503e-06|1.015018e-05|3.977099e-10|  12   |
|  7  |True   | 1293  |9.140523e-06|9.242929e-06|8.105231e-10|  42   |
| 133 |True   | 2305  |9.908959e-06|1.050708e-05|6.364376e-10|  118  |
|  6  |True   | 3132  |9.326248e-06|9.463252e-06|1.931157e-12|  164  |
| 64  |True   |  671  |9.441047e-06|9.971681e-06|3.084677e-10|  19   |
| 158 |True   |  641  |9.995153e-06|1.001119e-05|5.112182e-11|  17   |
| 152 |True   | 1581  |9.996012e-06|1.005815e-05|5.963239e-10|  73   |
| 35  |True   |  589  |9.480464e-06|9.508269e-06|3.622547e-10|  11   |
| 110 |True   | 1412  |9.474528e-06|9.518038e-06|8.715207e-10|  42   |
| 147 |True   |  968  |9.552015e-06|1.073301e-05|1.780201e-12|  34   |
| 107 |True   |  810  |9.261630e-06|9.815650e-06|1.727521e-10|  32   |
| 17  |True   |  341  |9.581742e-06|9.592731e-06|1.015244e-10|   1   |
| 149 |True   |  332  |9.807240e-06|9.903236e-06|3.288808e-10|   0   |
| 32  |True   | 1920  |9.881761e-06|1.090101e-05|1.946186e-10|  105  |
| 103 |True   |  564  |9.038376e-06|9.664456e-06|2.715447e-10|  14   |
|  0  |True   | 1024  |9.131199e-06|1.033368e-05|3.271011e-10|  34   |
| 83  |True   |  628  |9.672029e-06|9.876328e-06|4.668124e-10|  16   |
| 162 |True   | 1076  |9.022274e-06|9.156210e-06|2.630844e-10|  33   |
| 90  |True   | 3283  |9.894151e-06|1.390803e-05|1.924026e-12|  153  |
| 113 |True   |  807  |9.684590e-06|9.958636e-06|5.176588e-10|  29   |
| 121 |True   | 1007  |9.204773e-06|9.440466e-06|7.050630e-10|  31   |
| 76  |True   | 2467  |9.700523e-06|9.774025e-06|2.799910e-12|  131  |
| 163 |True   |  302  |9.562144e-06|9.650297e-06|1.639239e-10|   0   |
| 183 |True   | 3523  |9.105292e-06|1.021877e-05|6.313420e-12|  178  |
| 38  |True   |  643  |9.917196e-06|9.952569e-06|2.412636e-10|  21   |
| 57  |True   |  566  |9.836222e-06|9.850566e-06|1.697688e-10|  10   |
| 138 |True   | 12448 |9.138281e-06|9.145360e-06|1.662964e-11|  682  |
| 122 |True   | 1100  |9.735394e-06|1.014790e-05|3.616817e-10|  44   |
| 108 |True   |  572  |9.598267e-06|9.838567e-06|1.640693e-10|  20   |
| 49  |True   |  662  |9.498382e-06|9.537288e-06|3.805468e-10|  17   |
| 104 |True   |  931  |9.819353e-06|1.046325e-05|1.787677e-10|  41   |
| 23  |True   |  364  |9.412609e-06|9.472778e-06|2.012837e-10|   3   |
| 126 |True   | 1493  |9.701240e-06|1.019585e-05|2.112361e-10|  64   |
| 130 |True   | 3934  |9.092776e-06|9.150177e-06|7.185719e-10|  183  |
| 60  |True   | 4415  |9.831277e-06|9.849537e-06|1.218349e-11|  225  |
| 54  |True   |  326  |9.272499e-06|9.313885e-06|2.144423e-10|   0   |
| 189 |True   |  940  |9.414089e-06|1.091231e-05|1.713078e-10|  30   |
| 68  |True   |  324  |9.563833e-06|9.671829e-06|2.495067e-10|   0   |
| 40  |True   | 3684  |9.094487e-06|9.537949e-06|1.024865e-11|  206  |
| 63  |True   | 1255  |9.550006e-06|9.761394e-06|1.401174e-10|  51   |
|  9  |True   | 1192  |9.481774e-06|1.092779e-05|1.577950e-10|  55   |
| 28  |True   |  955  |9.280117e-06|9.468503e-06|1.175572e-10|  36   |
| 194 |True   | 3867  |9.513631e-06|9.555508e-06|2.444861e-12|  201  |
| 166 |True   | 1546  |9.996013e-06|1.124903e-05|3.293208e-10|  71   |
| 143 |True   |  402  |9.883824e-06|9.915307e-06|2.509745e-10|   5   |
| 94  |True   | 1227  |9.496133e-06|9.645623e-06|3.451707e-10|  49   |
| 51  |True   |  416  |9.003673e-06|9.034112e-06|2.564120e-10|   3   |
| 178 |True   | 2198  |9.587446e-06|9.596300e-06|1.828166e-12|  103  |
| 179 |True   | 3543  |9.604743e-06|9.625354e-06|8.951545e-12|  187  |
| 99  |True   |  873  |9.598477e-06|9.802287e-06|2.339018e-10|  23   |
| 188 |True   | 1370  |9.162484e-06|9.596148e-06|5.412532e-10|  60   |
| 31  |True   | 1240  |9.612090e-06|1.268104e-05|1.518930e-10|  39   |
| 168 |True   | 11510 |9.779124e-06|1.144505e-05|1.885427e-11|  572  |
| 167 |True   | 4475  |9.940784e-06|9.965051e-06|1.364527e-11|  256  |
| 136 |True   |  372  |9.158725e-06|9.167199e-06|2.467675e-10|   0   |
| 111 |True   | 2023  |9.480012e-06|1.212633e-05|1.725436e-12|  101  |
| 151 |True   |  969  |9.068778e-06|9.319015e-06|4.636831e-10|  31   |
| 161 |True   |  669  |9.816492e-06|9.835635e-06|1.757848e-10|  20   |
| 191 |True   | 3045  |9.279921e-06|1.226284e-05|4.226447e-12|  144  |
| 50  |True   | 3946  |9.702434e-06|1.004715e-05|5.454969e-12|  197  |
