|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  1  |True   |  324  |9.476186e-06|1.092095e-05|3.306937e-10|   0   |
|  0  |True   |  330  |9.102498e-06|1.091935e-05|6.101283e-10|   0   |
|  2  |True   |  328  |9.218271e-06|1.348067e-05|5.096708e-10|   0   |
|  3  |True   |  339  |9.911750e-06|1.074262e-05|5.992923e-10|   0   |
|  4  |True   |  371  |9.362464e-06|1.230916e-05|9.720348e-10|   0   |
|  5  |True   |  328  |9.424281e-06|9.897524e-06|2.196969e-10|   0   |
|  6  |True   |  336  |9.998836e-06|1.497853e-05|9.907373e-10|   0   |
|  7  |True   |  314  |9.420261e-06|1.091935e-05|2.670001e-10|   0   |
|  8  |True   |  354  |9.275267e-06|1.017369e-05|6.694892e-10|   0   |
|  9  |True   |  369  |9.570356e-06|1.050809e-05|1.087519e-12|   0   |
| 10  |True   |  326  |9.194800e-06|9.827412e-06|3.438054e-10|   0   |
| 11  |True   |  372  |9.933622e-06|1.191269e-05|1.281663e-12|   0   |
| 12  |True   |  386  |9.730332e-06|1.187659e-05|1.587791e-12|   0   |
| 13  |True   |  316  |9.407794e-06|1.372357e-05|2.525569e-10|   0   |
| 14  |True   |  378  |9.254629e-06|1.201562e-05|1.382575e-12|   0   |
| 15  |True   |  323  |9.483180e-06|1.091935e-05|2.198577e-10|   0   |
| 16  |True   |  340  |9.662200e-06|1.091935e-05|7.289004e-13|   0   |
| 17  |True   |  343  |9.886790e-06|1.015437e-05|9.431208e-12|   0   |
| 18  |True   |  328  |9.216317e-06|1.213261e-05|3.614594e-10|   0   |
| 19  |True   |  340  |9.234343e-06|1.348067e-05|9.519175e-10|   0   |
| 20  |True   |  335  |9.328857e-06|9.479783e-06|2.284658e-10|   0   |
| 21  |True   |  349  |9.371098e-06|9.598446e-06|7.219496e-10|   0   |
| 22  |True   |  344  |9.536831e-06|1.213261e-05|4.773944e-13|   0   |
| 23  |True   |  339  |9.798820e-06|1.213261e-05|5.812518e-13|   0   |
| 24  |True   |  351  |9.340566e-06|9.795044e-06|6.508071e-10|   0   |
| 25  |True   |  337  |9.743473e-06|1.009954e-05|8.053485e-13|   0   |
| 26  |True   |  363  |9.093671e-06|9.357832e-06|6.955175e-13|   0   |
| 27  |True   |  325  |9.861559e-06|1.091935e-05|7.095902e-10|   0   |
| 28  |True   |  319  |9.413894e-06|1.091935e-05|9.890559e-10|   0   |
| 29  |True   |  336  |9.776338e-06|1.018189e-05|9.018089e-13|   0   |
| 30  |True   |  335  |9.453213e-06|1.091935e-05|4.587376e-10|   0   |
| 31  |True   |  351  |9.078814e-06|1.032855e-05|1.092049e-12|   0   |
| 32  |True   |  333  |9.523570e-06|1.023705e-05|7.911305e-10|   0   |
| 33  |True   |  337  |9.635930e-06|1.497853e-05|6.489920e-10|   0   |
| 34  |True   |  310  |9.346309e-06|1.350673e-05|1.082882e-10|   0   |
| 35  |True   |  338  |9.169978e-06|9.827412e-06|7.738975e-10|   0   |
| 37  |True   |  333  |9.596127e-06|1.182955e-05|7.327563e-10|   0   |
| 36  |True   | 1046  |9.263316e-06|1.021745e-05|8.024639e-13|  39   |
| 38  |True   |  350  |9.303937e-06|9.827413e-06|7.079309e-13|   0   |
| 40  |True   |  371  |9.290659e-06|9.511922e-06|1.327856e-12|   0   |
| 39  |True   |  523  |9.675978e-06|1.003815e-05|6.543855e-13|   9   |
| 41  |True   |  366  |9.732700e-06|1.051641e-05|1.040062e-12|   0   |
| 42  |True   |  404  |9.643223e-06|9.714748e-06|9.792292e-13|   0   |
| 43  |True   |  334  |9.839947e-06|1.497853e-05|9.578406e-10|   0   |
| 44  |True   |  336  |9.471551e-06|1.005914e-05|3.172948e-10|   0   |
| 45  |True   |  301  |9.169304e-06|9.827412e-06|8.224194e-11|   0   |
| 46  |True   |  325  |9.733509e-06|1.172160e-05|9.114763e-10|   0   |
| 47  |True   |  362  |9.816185e-06|9.936599e-06|7.975279e-13|   0   |
| 48  |True   |  351  |9.608138e-06|1.366003e-05|9.856473e-10|   0   |
| 50  |True   |  310  |9.075919e-06|9.827412e-06|6.859254e-11|   0   |
| 49  |True   |  347  |9.622594e-06|1.068884e-05|9.752655e-10|   0   |
| 51  |True   |  314  |9.154381e-06|1.213261e-05|1.834166e-10|   0   |
| 52  |True   |  332  |9.289719e-06|1.664281e-05|8.304167e-10|   0   |
| 53  |True   |  342  |9.906741e-06|1.104363e-05|6.090928e-13|   0   |
| 54  |True   |  578  |9.008613e-06|1.101481e-05|1.523308e-12|  10   |
| 55  |True   |  330  |9.012890e-06|1.213261e-05|7.541903e-13|   0   |
| 56  |True   |  318  |9.068496e-06|1.091935e-05|1.783179e-10|   0   |
| 57  |True   |  344  |9.433765e-06|1.478354e-05|6.190255e-10|   0   |
| 58  |True   |  330  |9.075785e-06|1.091935e-05|2.953859e-10|   0   |
| 59  |True   |  340  |9.453556e-06|1.025449e-05|4.415718e-10|   0   |
| 60  |True   |  651  |9.294168e-06|1.344428e-05|2.175187e-10|  17   |
| 61  |True   |  347  |9.633425e-06|9.753639e-06|1.439403e-10|   0   |
| 62  |True   |  327  |9.786707e-06|1.213261e-05|3.606848e-10|   0   |
| 63  |True   |  340  |9.929411e-06|1.322946e-05|6.642170e-10|   0   |
| 64  |True   |  310  |9.758115e-06|1.159009e-05|2.740234e-10|   0   |
| 65  |True   |  320  |9.134645e-06|1.091935e-05|3.256895e-10|   0   |
| 66  |True   |  330  |9.579976e-06|1.213261e-05|2.571106e-10|   0   |
| 67  |True   |  353  |9.940965e-06|1.025756e-05|7.359751e-13|   0   |
| 68  |True   |  343  |9.618387e-06|1.021812e-05|1.093222e-10|   0   |
| 69  |True   |  338  |9.866285e-06|1.091935e-05|3.603731e-10|   0   |
| 70  |True   |  346  |9.532700e-06|1.213261e-05|5.147394e-13|   0   |
| 72  |True   |  351  |9.827642e-06|1.146504e-05|5.975416e-13|   0   |
| 71  |True   |  336  |9.536370e-06|9.845635e-06|5.952702e-10|   0   |
| 74  |True   |  334  |9.918169e-06|1.213261e-05|5.328046e-13|   0   |
| 73  |True   |  748  |9.763540e-06|1.068401e-05|5.903366e-13|  22   |
| 75  |True   |  315  |9.410261e-06|1.422470e-05|2.766591e-10|   0   |
| 76  |True   |  325  |9.146247e-06|1.348067e-05|3.425731e-10|   0   |
| 78  |True   |  364  |9.389447e-06|9.950022e-06|1.093786e-12|   0   |
| 77  |True   |  615  |9.737119e-06|1.017606e-05|3.435073e-10|   0   |
| 80  |True   |  895  |9.338598e-06|1.020597e-05|6.309206e-13|  25   |
| 79  |True   | 1311  |9.960724e-06|1.215999e-05|7.044506e-13|  59   |
| 81  |True   |  355  |9.884760e-06|9.953379e-06|8.830630e-13|   0   |
| 82  |True   |  338  |9.395067e-06|9.827412e-06|8.908895e-10|   0   |
| 83  |True   |  317  |9.509393e-06|1.497853e-05|1.872083e-12|   0   |
| 84  |True   |  379  |9.964805e-06|1.066687e-05|1.524654e-12|   0   |
| 85  |True   |  328  |9.257484e-06|1.091935e-05|6.457854e-10|   0   |
| 86  |True   |  315  |9.465667e-06|1.091935e-05|3.944409e-11|   0   |
| 87  |True   |  346  |9.187548e-06|9.827412e-06|8.995981e-13|   0   |
| 88  |True   |  332  |9.814636e-06|1.213261e-05|3.914379e-10|   0   |
| 89  |True   |  356  |9.663383e-06|9.734609e-06|6.476906e-10|   0   |
| 90  |True   |  373  |9.296898e-06|9.634854e-06|1.076291e-12|   0   |
| 91  |True   |  325  |9.681833e-06|1.213261e-05|8.345962e-10|   0   |
| 92  |True   |  349  |9.468117e-06|1.125633e-05|3.672092e-10|   0   |
| 93  |True   |  337  |9.264018e-06|9.827412e-06|8.041399e-13|   0   |
| 94  |True   |  338  |9.583252e-06|1.091935e-05|5.805499e-13|   0   |
| 95  |True   |  337  |9.323285e-06|1.008984e-05|6.848550e-13|   0   |
| 96  |True   |  331  |9.957253e-06|1.348067e-05|5.814976e-13|   0   |
| 97  |True   |  324  |9.179124e-06|9.827412e-06|5.355418e-10|   0   |
| 98  |True   |  342  |9.631554e-06|1.091935e-05|6.117389e-13|   0   |
| 99  |True   |  334  |9.831343e-06|1.348067e-05|7.256471e-13|   0   |
| 100 |True   |  371  |9.790705e-06|1.180168e-05|1.845096e-12|   0   |
| 101 |True   |  351  |9.974408e-06|1.183640e-05|9.853827e-13|   0   |
| 102 |True   |  333  |9.172519e-06|1.213261e-05|9.779958e-10|   0   |
| 104 |True   |  365  |9.072748e-06|9.563801e-06|1.066910e-12|   0   |
| 103 |True   |  327  |9.559624e-06|1.213261e-05|6.834280e-10|   0   |
| 106 |True   |  331  |9.934720e-06|1.497853e-05|8.477503e-10|   0   |
| 105 |True   |  382  |9.906185e-06|1.008273e-05|3.084756e-12|   0   |
| 107 |True   |  348  |9.739893e-06|1.022855e-05|9.135802e-13|   0   |
| 108 |True   |  327  |9.679822e-06|9.827412e-06|3.681626e-10|   0   |
| 109 |True   |  341  |9.430949e-06|9.827412e-06|1.646895e-12|   0   |
| 110 |True   |  355  |9.692030e-06|1.091935e-05|6.954314e-13|   0   |
| 112 |True   |  333  |9.876031e-06|1.213261e-05|9.025996e-13|   0   |
| 113 |True   |  376  |9.012071e-06|9.164335e-06|9.086208e-13|   0   |
| 111 |True   | 1173  |9.752642e-06|1.098798e-05|1.041425e-12|  50   |
| 114 |True   |  338  |9.229038e-06|1.348068e-05|9.334020e-10|   0   |
| 115 |True   |  323  |9.333073e-06|1.022154e-05|6.104546e-13|   0   |
| 116 |True   |  368  |9.153032e-06|1.680354e-05|7.753414e-10|   0   |
| 117 |True   |  407  |9.551573e-06|1.026346e-05|9.711529e-10|   0   |
| 118 |True   |  359  |9.476353e-06|1.045334e-05|1.050296e-12|   0   |
| 119 |True   |  347  |9.055840e-06|1.091935e-05|8.060912e-13|   0   |
| 120 |True   |  320  |9.858412e-06|1.348067e-05|6.914908e-10|   0   |
| 121 |True   |  339  |9.708751e-06|1.006009e-05|5.560572e-10|   0   |
| 122 |True   |  324  |9.461373e-06|1.213261e-05|7.433222e-10|   0   |
| 123 |True   |  383  |9.946920e-06|1.031201e-05|8.228810e-13|   0   |
| 124 |True   |  332  |9.634674e-06|1.213261e-05|4.672413e-13|   0   |
| 125 |True   |  353  |9.748927e-06|1.007274e-05|4.508779e-10|   0   |
| 126 |True   |  322  |9.265147e-06|9.827412e-06|2.052193e-10|   0   |
| 127 |True   |  341  |9.642354e-06|1.348067e-05|9.990909e-10|   0   |
| 128 |True   |  339  |9.845033e-06|9.978667e-06|2.989021e-12|   0   |
| 129 |True   |  331  |9.371401e-06|1.096155e-05|3.230669e-10|   0   |
| 130 |True   |  333  |9.237425e-06|9.827412e-06|4.762748e-10|   0   |
| 131 |True   |  299  |9.518240e-06|1.213261e-05|1.703910e-10|   0   |
| 133 |True   |  338  |9.098380e-06|1.091935e-05|5.479309e-13|   0   |
| 132 |True   |  739  |9.075034e-06|1.074185e-05|6.730217e-10|  24   |
| 134 |True   |  343  |9.305251e-06|1.097429e-05|4.608747e-13|   0   |
| 136 |True   |  334  |9.344930e-06|1.127396e-05|4.566937e-13|   0   |
| 135 |True   |  336  |9.156667e-06|1.091935e-05|6.252964e-13|   0   |
| 137 |True   |  329  |9.376417e-06|1.373505e-05|9.401340e-10|   0   |
| 138 |True   |  328  |9.247005e-06|1.348067e-05|9.339084e-10|   0   |
| 139 |True   |  359  |9.881832e-06|1.053263e-05|3.343464e-10|   0   |
| 140 |True   |  330  |9.535513e-06|1.664281e-05|7.936656e-10|   0   |
| 141 |True   |  362  |9.891826e-06|1.116684e-05|8.718255e-13|   0   |
| 142 |True   |  360  |9.543857e-06|1.057119e-05|7.240093e-13|   0   |
| 143 |True   |  328  |9.615287e-06|1.497853e-05|9.013502e-10|   0   |
| 145 |True   |  382  |9.094650e-06|9.104829e-06|1.537141e-12|   0   |
| 144 |True   |  451  |9.175633e-06|9.467736e-06|8.117765e-13|   3   |
| 146 |True   |  327  |9.612472e-06|1.497853e-05|3.349877e-10|   0   |
| 148 |True   |  377  |9.253712e-06|9.686454e-06|9.825141e-13|   0   |
| 149 |True   |  319  |9.072280e-06|1.213261e-05|9.518093e-10|   0   |
| 147 |True   | 1907  |9.650367e-06|1.065646e-05|1.108432e-11|  101  |
| 150 |True   |  329  |9.411788e-06|1.213261e-05|4.208635e-13|   0   |
| 151 |True   |  327  |9.912149e-06|1.348067e-05|3.963713e-10|   0   |
| 152 |True   |  333  |9.352093e-06|1.091935e-05|2.082262e-10|   0   |
| 153 |True   |  334  |9.758497e-06|1.091935e-05|3.645659e-10|   0   |
| 154 |True   |  333  |9.968702e-06|1.156105e-05|6.806729e-10|   0   |
| 155 |True   |  316  |9.881770e-06|1.072659e-05|1.838598e-10|   0   |
| 156 |True   |  345  |9.596103e-06|1.213261e-05|4.719952e-13|   0   |
| 157 |True   |  333  |9.242283e-06|1.021316e-05|5.109212e-10|   0   |
| 158 |True   |  327  |9.057718e-06|9.344019e-06|2.198967e-10|   0   |
| 159 |True   |  384  |9.311000e-06|1.059535e-05|8.294487e-10|   0   |
| 160 |True   |  333  |9.257094e-06|1.091935e-05|2.779691e-10|   0   |
| 161 |True   |  341  |9.648824e-06|9.990460e-06|9.216881e-13|   0   |
| 162 |True   |  340  |9.460454e-06|1.167341e-05|3.415583e-10|   0   |
| 163 |True   |  322  |9.734739e-06|9.827412e-06|2.739161e-10|   0   |
| 164 |True   |  316  |9.627695e-06|1.497853e-05|2.907086e-10|   0   |
| 165 |True   |  361  |9.693475e-06|9.833633e-06|1.233801e-12|   0   |
| 166 |True   |  360  |9.741830e-06|9.774115e-06|7.394778e-13|   0   |
| 167 |True   |  325  |9.310330e-06|1.497853e-05|4.681787e-10|   0   |
| 168 |True   |  364  |9.568882e-06|1.244476e-05|1.210629e-11|   0   |
| 169 |True   |  355  |9.777488e-06|9.978678e-06|4.796540e-12|   0   |
| 170 |True   |  336  |9.250412e-06|1.497853e-05|7.045335e-12|   0   |
| 172 |True   |  325  |9.137747e-06|1.497853e-05|4.793255e-10|   0   |
| 171 |True   |  687  |9.826292e-06|1.040408e-05|5.282616e-10|  20   |
| 173 |True   |  341  |9.161035e-06|1.090442e-05|5.280708e-13|   0   |
| 174 |True   |  432  |9.006064e-06|9.337177e-06|9.010477e-13|   3   |
| 175 |True   |  361  |9.380073e-06|1.015269e-05|2.484159e-10|   0   |
| 176 |True   |  333  |9.726301e-06|1.091935e-05|7.498734e-10|   0   |
| 177 |True   |  330  |9.639796e-06|1.091935e-05|2.787423e-10|   0   |
| 178 |True   |  348  |9.061710e-06|1.105297e-05|8.153889e-13|   0   |
| 179 |True   |  346  |9.966631e-06|1.091935e-05|8.199070e-10|   0   |
| 180 |True   |  365  |9.072862e-06|9.846965e-06|9.512945e-13|   0   |
| 181 |True   |  315  |9.820100e-06|1.497853e-05|9.662420e-11|   0   |
| 182 |True   |  339  |9.759745e-06|9.890744e-06|4.499688e-10|   0   |
| 183 |True   |  334  |9.726020e-06|1.213261e-05|4.223565e-10|   0   |
| 184 |True   |  335  |9.976944e-06|1.044294e-05|3.875405e-10|   0   |
| 185 |True   |  362  |9.121519e-06|9.972919e-06|2.494939e-10|   0   |
| 186 |True   |  332  |9.741622e-06|1.091935e-05|6.129096e-13|   0   |
