|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 68  |True   |  937  |9.298485e-06|9.526223e-06|1.348257e-10|  36   |
| 127 |True   |  624  |9.668349e-06|9.671883e-06|3.691496e-10|  16   |
| 148 |True   |  640  |9.278947e-06|9.311783e-06|2.313155e-10|  20   |
| 60  |True   | 1834  |9.203267e-06|1.011491e-05|5.414736e-11|  102  |
| 74  |True   |  362  |9.423801e-06|9.565668e-06|3.462776e-10|   3   |
| 70  |True   |  311  |9.655262e-06|9.727875e-06|3.401094e-10|   0   |
| 147 |True   |  961  |9.717976e-06|9.786702e-06|9.860476e-11|  37   |
| 103 |True   |  312  |9.056067e-06|9.084853e-06|3.284382e-10|   0   |
| 135 |True   |  471  |9.265530e-06|9.289511e-06|5.132317e-10|   7   |
| 116 |True   |  611  |9.561039e-06|9.856249e-06|9.294176e-10|  20   |
| 136 |True   |  308  |9.964121e-06|1.002542e-05|4.672089e-10|   0   |
| 197 |True   |  845  |9.761912e-06|1.023894e-05|9.007354e-10|  35   |
|  8  |True   |  435  |9.191179e-06|9.381112e-06|2.722594e-10|   7   |
| 161 |True   |  306  |9.811020e-06|9.836989e-06|3.293353e-10|   0   |
| 92  |True   |  839  |9.426075e-06|9.605974e-06|7.759089e-11|  29   |
| 175 |True   |  380  |9.822915e-06|9.953298e-06|5.332673e-10|   3   |
| 192 |True   |  320  |9.395176e-06|9.430915e-06|8.162271e-10|   0   |
| 128 |True   |  380  |9.499457e-06|9.507692e-06|4.612551e-10|   1   |
| 20  |True   | 1489  |9.348119e-06|9.425877e-06|3.429718e-10|  76   |
| 143 |True   |  891  |9.586797e-06|1.073289e-05|2.880087e-10|  34   |
| 29  |True   |  960  |9.498233e-06|9.690405e-06|2.065796e-10|  41   |
| 87  |True   |  870  |9.899830e-06|1.011011e-05|3.918089e-10|  37   |
| 93  |True   |  656  |9.606491e-06|1.022354e-05|8.723385e-11|  25   |
| 150 |True   |  517  |9.183169e-06|9.221254e-06|9.054466e-10|  12   |
| 153 |True   |  315  |9.466769e-06|9.514055e-06|2.543564e-10|   0   |
| 61  |True   |  374  |9.378090e-06|9.629678e-06|3.881350e-10|   1   |
| 16  |True   |  322  |9.429833e-06|9.488834e-06|9.022610e-10|   1   |
| 47  |True   |  321  |9.383900e-06|9.400834e-06|3.060483e-10|   0   |
| 72  |True   |  485  |9.589542e-06|9.612411e-06|3.254618e-10|   9   |
| 82  |True   | 1604  |9.514040e-06|1.088306e-05|7.262006e-11|  94   |
| 190 |True   |  602  |9.074190e-06|9.110930e-06|2.377890e-10|  15   |
| 120 |True   |  306  |9.656286e-06|9.738996e-06|2.163430e-10|   0   |
| 53  |True   |  396  |9.942754e-06|9.969684e-06|6.965034e-10|   5   |
| 121 |True   |  867  |9.957445e-06|1.011049e-05|1.122858e-10|  36   |
| 51  |True   |  308  |9.182968e-06|9.231606e-06|1.662258e-10|   0   |
| 85  |True   |  304  |9.697495e-06|9.710488e-06|3.709996e-10|   0   |
| 23  |True   | 1679  |9.612963e-06|9.618374e-06|1.301872e-10|  100  |
| 41  |True   |  541  |9.587540e-06|9.859559e-06|9.743374e-10|   9   |
| 110 |True   | 1079  |9.166087e-06|9.194855e-06|1.099198e-10|  51   |
| 118 |True   |  639  |9.074745e-06|9.274050e-06|8.873564e-10|  19   |
| 176 |True   |  321  |9.475481e-06|9.713501e-06|3.006192e-10|   1   |
| 178 |True   | 1072  |9.316795e-06|9.390912e-06|8.413558e-11|  58   |
| 95  |True   |  575  |9.686822e-06|9.839357e-06|9.446777e-11|  16   |
| 165 |True   |  977  |9.734759e-06|9.982332e-06|7.771021e-10|  36   |
| 172 |True   |  937  |9.443777e-06|9.551931e-06|2.240836e-10|  40   |
| 18  |True   |  358  |9.912144e-06|9.933860e-06|2.308394e-10|   2   |
|  4  |True   |  549  |9.770446e-06|9.842706e-06|4.723603e-10|  15   |
| 40  |True   |  355  |9.132617e-06|9.134584e-06|2.777619e-10|   2   |
| 33  |True   | 3321  |9.549430e-06|1.004702e-05|1.394796e-10|  178  |
| 58  |True   |  635  |9.122170e-06|9.149816e-06|4.265250e-10|  21   |
| 48  |True   |  307  |9.681499e-06|9.689693e-06|3.040925e-10|   0   |
| 98  |True   | 1137  |9.128395e-06|9.228697e-06|1.164630e-10|  52   |
| 45  |True   |  477  |9.712111e-06|9.783561e-06|9.493551e-13|  11   |
| 11  |True   |  401  |9.629027e-06|9.664203e-06|2.185748e-10|   4   |
| 105 |True   |  305  |9.070798e-06|9.153611e-06|3.874620e-10|   0   |
| 22  |True   |  300  |9.729479e-06|9.777515e-06|1.730755e-10|   0   |
| 78  |True   |  321  |9.493127e-06|9.494023e-06|4.666668e-10|   0   |
| 112 |True   | 1700  |9.584379e-06|9.778519e-06|2.301269e-10|  89   |
| 129 |True   |  319  |9.069852e-06|9.072757e-06|6.128331e-10|   0   |
| 57  |True   |  301  |9.345981e-06|9.460954e-06|4.115471e-10|   0   |
| 181 |True   |  502  |9.759320e-06|9.903105e-06|2.852717e-10|   6   |
| 46  |True   |  312  |9.904749e-06|9.999373e-06|7.385483e-10|   0   |
| 133 |True   |  310  |9.049667e-06|9.169801e-06|3.475414e-10|   0   |
| 155 |True   |  307  |9.499757e-06|9.529614e-06|1.972679e-10|   0   |
| 79  |True   |  437  |9.524204e-06|9.542272e-06|3.635411e-10|   4   |
| 113 |True   | 1209  |9.007796e-06|9.235194e-06|5.490210e-10|  56   |
| 107 |True   | 1225  |9.745741e-06|1.392453e-05|1.091400e-10|  53   |
| 97  |True   |  307  |9.688832e-06|9.719505e-06|3.684493e-10|   0   |
| 17  |True   |  382  |9.479562e-06|9.506975e-06|2.556752e-10|   2   |
