|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 139 |True   |  974  |9.096223e-06|9.110338e-06|4.559315e-10|  43   |
| 110 |True   |  334  |9.201642e-06|9.207140e-06|2.906102e-10|   2   |
| 48  |True   | 1311  |9.996855e-06|1.154679e-05|1.242102e-10|  62   |
| 153 |True   |  599  |9.717126e-06|9.801933e-06|1.129712e-10|  18   |
| 111 |True   |  407  |9.247789e-06|9.489629e-06|3.251681e-10|   4   |
| 73  |True   |  329  |9.604441e-06|9.633769e-06|7.528454e-10|   0   |
| 102 |True   |  313  |9.689338e-06|9.703562e-06|2.063930e-10|   0   |
| 179 |True   |  303  |9.225524e-06|9.243162e-06|3.731849e-10|   0   |
| 165 |True   |  331  |9.357825e-06|9.395111e-06|2.408062e-10|   1   |
| 105 |True   |  341  |9.278689e-06|9.311286e-06|5.575748e-10|   1   |
| 118 |True   | 1532  |9.766296e-06|1.036325e-05|1.356992e-10|  67   |
| 43  |True   | 1800  |9.439415e-06|9.872044e-06|2.758108e-10|  103  |
| 199 |True   |  923  |9.187718e-06|9.260776e-06|2.627328e-10|  36   |
| 62  |True   | 1036  |9.846581e-06|9.858360e-06|7.168521e-11|  45   |
| 88  |True   |  300  |9.858320e-06|9.919717e-06|3.254109e-10|   0   |
| 52  |True   |  834  |9.640290e-06|9.880793e-06|9.424365e-11|  31   |
| 23  |True   |  521  |9.008407e-06|1.003774e-05|1.608577e-10|  15   |
| 15  |True   | 1423  |9.049870e-06|9.063011e-06|1.698408e-10|  72   |
| 56  |True   |  556  |9.801743e-06|9.852513e-06|2.198747e-10|  11   |
| 85  |True   |  600  |9.717952e-06|9.845020e-06|7.972640e-10|  18   |
| 162 |True   |  324  |9.048684e-06|9.060750e-06|1.497394e-10|   0   |
| 26  |True   |  421  |9.150643e-06|9.360233e-06|1.736901e-10|   7   |
| 198 |True   |  317  |9.858293e-06|9.889382e-06|4.877660e-10|   0   |
| 137 |True   |  303  |9.735307e-06|9.739818e-06|2.946475e-10|   0   |
| 29  |True   |  309  |9.547843e-06|9.577457e-06|7.126253e-10|   0   |
| 112 |True   |  395  |9.674214e-06|9.784199e-06|1.984294e-10|   5   |
| 87  |True   |  458  |9.322593e-06|9.358008e-06|4.049260e-10|   8   |
| 136 |True   |  470  |9.335910e-06|9.411743e-06|2.637489e-10|  10   |
| 64  |True   | 1367  |9.712772e-06|9.738008e-06|7.998184e-11|  69   |
| 157 |True   | 2309  |9.631761e-06|1.082729e-05|1.278511e-10|  136  |
| 99  |True   |  307  |9.067070e-06|9.142002e-06|3.765506e-10|   0   |
| 171 |True   |  983  |9.028815e-06|9.306815e-06|5.278268e-10|  39   |
| 129 |True   | 1191  |9.745275e-06|1.050736e-05|1.160120e-10|  52   |
| 49  |True   |  408  |9.142242e-06|9.266310e-06|1.771315e-10|   5   |
| 91  |True   |  447  |9.008019e-06|9.154797e-06|9.191949e-10|   7   |
| 18  |True   | 3273  |9.658507e-06|9.764602e-06|1.581472e-10|  185  |
| 47  |True   | 1389  |9.436849e-06|9.617191e-06|6.767517e-11|  66   |
| 161 |True   |  331  |9.552297e-06|9.631378e-06|2.322977e-10|   2   |
| 101 |True   |  320  |9.041557e-06|9.046091e-06|2.317644e-10|   0   |
| 189 |True   | 3089  |9.528161e-06|9.539238e-06|6.724846e-10|  191  |
| 188 |True   |  808  |9.307853e-06|9.426128e-06|1.776775e-10|  30   |
| 150 |True   |  311  |9.555489e-06|9.581170e-06|3.084527e-10|   0   |
| 126 |True   |  378  |9.703185e-06|9.755913e-06|1.737067e-10|   3   |
| 16  |True   |  310  |9.566361e-06|9.616500e-06|4.102517e-10|   0   |
| 166 |True   |  460  |9.995038e-06|1.023456e-05|6.776120e-13|   7   |
| 178 |True   |  447  |9.349249e-06|9.448775e-06|9.037892e-10|   8   |
|  2  |True   |  347  |9.780345e-06|9.960793e-06|4.610175e-10|   2   |
| 12  |True   |  321  |9.910329e-06|9.926930e-06|5.599125e-10|   0   |
| 195 |True   | 5939  |9.643402e-06|9.721200e-06|1.474192e-10|  362  |
