|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 134 |True   |  477  |9.759390e-06|9.767432e-06|2.399025e-10|  10   |
| 181 |True   |  506  |9.711325e-06|9.938071e-06|9.683800e-10|   8   |
| 80  |True   |  568  |9.664314e-06|9.840269e-06|2.289117e-10|  15   |
| 14  |True   |  702  |9.127567e-06|9.321468e-06|1.717615e-10|  22   |
| 151 |True   | 1246  |9.933736e-06|1.004657e-05|1.771642e-10|  61   |
| 97  |True   | 1050  |9.264513e-06|9.267805e-06|3.335300e-10|  45   |
| 27  |True   | 1012  |9.718951e-06|1.047493e-05|4.260067e-10|  42   |
| 36  |True   |  313  |9.977236e-06|1.001116e-05|2.410578e-10|   0   |
| 66  |True   | 1550  |9.287319e-06|9.844678e-06|7.864775e-11|  80   |
| 129 |True   |  412  |9.465904e-06|9.555421e-06|4.014275e-10|   4   |
| 100 |True   |  550  |9.112210e-06|9.234256e-06|1.828412e-10|  13   |
| 83  |True   |  623  |9.449325e-06|9.583950e-06|1.600976e-10|  13   |
| 183 |True   |  317  |9.552286e-06|9.585094e-06|5.561931e-10|   0   |
| 91  |True   |  388  |9.654435e-06|9.762157e-06|9.911579e-10|   4   |
| 29  |True   |  329  |9.565394e-06|9.574067e-06|9.011039e-10|   0   |
| 15  |True   |  344  |9.663315e-06|9.682393e-06|3.599118e-10|   0   |
| 125 |True   |  316  |9.435162e-06|9.469084e-06|5.710864e-10|   0   |
| 41  |True   |  629  |9.452642e-06|9.559797e-06|2.058609e-10|  18   |
| 118 |True   |  944  |9.752914e-06|1.107640e-05|1.183276e-10|  43   |
| 28  |True   | 1509  |9.404703e-06|9.790432e-06|7.399682e-11|  71   |
| 16  |True   |  985  |9.752102e-06|1.065719e-05|5.522434e-11|  48   |
| 11  |True   |  309  |9.722929e-06|9.778559e-06|6.425317e-10|   0   |
| 166 |True   |  324  |9.496268e-06|9.568014e-06|1.848167e-10|   0   |
| 95  |True   |  318  |9.648474e-06|9.700423e-06|3.913787e-10|   0   |
| 40  |True   |  310  |9.025377e-06|9.058750e-06|2.334367e-10|   0   |
| 146 |True   |  332  |9.946820e-06|9.961249e-06|9.951656e-10|   0   |
| 38  |True   |  317  |9.353966e-06|9.428138e-06|5.379355e-10|   0   |
| 67  |True   |  420  |9.400375e-06|9.579314e-06|4.512558e-10|   7   |
| 54  |True   |  318  |9.503985e-06|9.511262e-06|4.402125e-10|   0   |
| 20  |True   |  296  |9.975237e-06|1.013353e-05|3.837558e-10|   0   |
| 13  |True   |  325  |9.658697e-06|9.723768e-06|3.627241e-10|   0   |
| 150 |True   |  319  |9.493897e-06|9.519877e-06|7.639932e-13|   0   |
| 131 |True   |  678  |9.321198e-06|9.438985e-06|2.242458e-10|  19   |
| 98  |True   | 3304  |9.937094e-06|1.041797e-05|5.162454e-10|  192  |
| 180 |True   |  306  |9.211796e-06|9.357793e-06|4.411497e-10|   0   |
| 126 |True   |  726  |9.047066e-06|9.231060e-06|4.341494e-10|  23   |
| 175 |True   | 2637  |9.182673e-06|1.048984e-05|6.350301e-11|  153  |
| 70  |True   |  333  |9.807382e-06|9.832561e-06|8.807132e-10|   0   |
| 164 |True   |  307  |9.930911e-06|9.956605e-06|4.649092e-10|   0   |
| 101 |True   |  300  |9.004973e-06|9.040573e-06|2.856641e-10|   0   |
| 72  |True   |  745  |9.414854e-06|9.766366e-06|9.425409e-10|  27   |
| 155 |True   |  677  |9.962313e-06|1.077258e-05|1.392471e-10|  21   |
| 96  |True   |  302  |9.248170e-06|9.286559e-06|2.981023e-10|   0   |
|  3  |True   |  306  |9.300618e-06|9.361311e-06|5.364251e-10|   0   |
| 106 |True   |  304  |9.282982e-06|9.394310e-06|3.207506e-10|   0   |
| 107 |True   |  300  |9.955136e-06|1.005422e-05|4.566047e-10|   0   |
| 120 |True   |  637  |9.120437e-06|9.522647e-06|9.086862e-10|  21   |
| 135 |True   |  991  |9.450949e-06|9.511942e-06|9.533234e-11|  46   |
| 116 |True   |  509  |9.670105e-06|9.766920e-06|4.009467e-10|  12   |
| 94  |True   |  508  |9.262918e-06|9.432410e-06|7.411893e-10|  13   |
| 71  |True   |  434  |9.637419e-06|9.722811e-06|2.225665e-10|   8   |
| 53  |True   | 1015  |9.708946e-06|1.033918e-05|9.869914e-10|  44   |
| 147 |True   |  313  |9.730929e-06|9.731360e-06|6.365950e-10|   0   |
| 21  |True   |  315  |9.766732e-06|9.797097e-06|4.478709e-10|   0   |
| 45  |True   | 1285  |9.700315e-06|9.772307e-06|2.686922e-10|  64   |
| 60  |True   |  312  |9.079536e-06|9.119496e-06|2.749595e-10|   0   |
| 169 |True   | 1025  |9.774170e-06|1.096401e-05|4.314130e-11|  47   |
| 49  |True   | 1675  |9.968429e-06|9.991329e-06|5.089698e-10|  99   |
| 104 |True   |  391  |9.773225e-06|1.010441e-05|6.937654e-13|   3   |
| 176 |True   |  450  |9.772883e-06|1.004582e-05|2.809287e-10|   6   |
| 59  |True   |  391  |9.649377e-06|9.841464e-06|7.064183e-13|   4   |
| 75  |True   |  394  |9.115491e-06|9.189293e-06|2.274064e-10|   3   |
| 46  |True   | 1472  |9.394445e-06|9.403192e-06|6.722221e-11|  80   |
| 77  |True   |  300  |9.769016e-06|9.818244e-06|4.224920e-10|   0   |
| 90  |True   |  310  |9.371816e-06|9.380447e-06|6.517066e-13|   0   |
| 178 |True   |  876  |9.038591e-06|1.082763e-05|1.113100e-10|  31   |
| 87  |True   |  313  |9.420929e-06|9.501050e-06|3.378641e-10|   0   |
|  9  |True   |  840  |9.838862e-06|9.890097e-06|5.190578e-10|  32   |
| 31  |True   |  447  |9.429581e-06|9.613633e-06|7.115714e-13|   7   |
| 123 |True   |  639  |9.131631e-06|9.669329e-06|4.364937e-10|  19   |
| 149 |True   |  468  |9.758235e-06|1.003935e-05|6.446970e-13|   8   |
| 185 |True   |  317  |9.753458e-06|9.787815e-06|5.889388e-10|   0   |
| 114 |True   |  575  |9.105581e-06|9.334954e-06|2.471309e-10|  16   |
| 56  |True   |  346  |9.413666e-06|9.566949e-06|5.164497e-10|   1   |
| 33  |True   |  917  |9.651795e-06|1.035206e-05|1.145266e-10|  40   |
| 145 |True   |  306  |9.612308e-06|9.661796e-06|3.250314e-10|   0   |
| 124 |True   |  427  |9.218002e-06|9.371762e-06|8.257997e-10|   7   |
| 108 |True   |  308  |9.507863e-06|9.515988e-06|2.876946e-10|   0   |
| 142 |True   |  565  |9.064161e-06|9.316553e-06|2.830754e-10|  12   |
| 12  |True   |  547  |9.693391e-06|9.965757e-06|8.881974e-10|   9   |
| 17  |True   |  293  |9.716085e-06|9.967450e-06|5.483158e-10|   0   |
| 165 |True   |  511  |9.994164e-06|1.179272e-05|1.961153e-10|  10   |
| 35  |True   |  603  |9.617191e-06|9.654107e-06|3.165759e-10|  14   |
| 193 |True   |  743  |9.516157e-06|9.618749e-06|4.973003e-10|  26   |
| 156 |True   |  312  |9.505996e-06|9.523109e-06|2.449021e-10|   0   |
| 140 |True   |  297  |9.997619e-06|1.005148e-05|3.502437e-10|   0   |
| 105 |True   | 1058  |9.708529e-06|1.073228e-05|1.878042e-10|  48   |
| 102 |True   |  543  |9.332723e-06|9.572834e-06|5.899201e-13|  14   |
| 195 |True   |  339  |9.176573e-06|9.198620e-06|3.937545e-10|   0   |
| 112 |True   |  300  |9.023624e-06|9.153510e-06|2.555949e-10|   0   |
| 43  |True   |  330  |9.308289e-06|9.461890e-06|2.401261e-10|   1   |
|  7  |True   |  404  |9.313734e-06|9.540077e-06|2.672840e-10|   5   |
| 182 |True   |  655  |9.200086e-06|9.844182e-06|1.224969e-10|  22   |
| 50  |True   |  502  |9.083204e-06|9.144452e-06|3.076411e-10|  12   |
| 137 |True   |  930  |9.908289e-06|1.061344e-05|3.646239e-10|  38   |
| 109 |True   |  323  |9.540791e-06|9.558645e-06|5.662625e-10|   0   |
| 139 |True   |  309  |9.922099e-06|9.984458e-06|4.862794e-10|   0   |
| 79  |True   |  764  |9.147511e-06|1.027483e-05|1.495531e-10|  27   |
| 110 |True   |  323  |9.316404e-06|9.362664e-06|5.094457e-10|   1   |
| 159 |True   | 1045  |9.293042e-06|9.683953e-06|6.580891e-10|  46   |
| 10  |True   |  322  |9.558951e-06|9.594260e-06|6.731923e-13|   1   |
| 65  |True   |  322  |9.134359e-06|9.164597e-06|6.605944e-10|   0   |
| 86  |True   |  402  |9.169588e-06|9.205774e-06|5.071762e-10|   5   |
| 158 |True   |  347  |9.984414e-06|9.985659e-06|4.922979e-10|   2   |
| 154 |True   |  309  |9.303018e-06|9.336432e-06|4.205046e-10|   0   |
| 69  |True   | 3058  |9.075139e-06|9.097024e-06|5.569939e-10|  177  |
| 153 |True   | 1012  |9.505344e-06|9.916943e-06|4.038463e-10|  45   |
| 78  |True   |  708  |9.389459e-06|9.751066e-06|8.333716e-10|  26   |
| 128 |True   |  302  |9.182350e-06|9.257070e-06|4.698070e-10|   0   |
| 130 |True   |  324  |9.350520e-06|9.351278e-06|5.942356e-10|   0   |
| 89  |True   |  344  |9.343888e-06|9.468323e-06|6.259903e-10|   1   |
| 168 |True   |  372  |9.377946e-06|9.412403e-06|2.651828e-10|   1   |
| 127 |True   |  313  |9.720010e-06|9.855733e-06|2.372764e-10|   0   |
| 84  |True   |  471  |9.849003e-06|9.938310e-06|5.289165e-10|   9   |
| 141 |True   | 2230  |9.684957e-06|1.023861e-05|1.395368e-11|  133  |
| 148 |True   |  481  |9.031019e-06|9.099003e-06|7.012941e-10|   9   |
| 167 |True   |  372  |9.982919e-06|9.996143e-06|4.005268e-10|   2   |
| 115 |True   | 1102  |9.255100e-06|9.411089e-06|5.605733e-10|  50   |
| 73  |True   |  317  |9.952112e-06|1.008371e-05|2.268608e-10|   0   |
| 37  |True   |  577  |9.471883e-06|9.644143e-06|4.681850e-10|  15   |
| 171 |True   |  407  |9.836520e-06|9.856270e-06|8.524292e-10|   5   |
| 44  |True   | 1301  |9.302904e-06|9.602757e-06|2.184313e-10|  61   |
| 88  |True   |  317  |9.629433e-06|9.690850e-06|3.520338e-10|   0   |
| 76  |True   |  749  |9.189370e-06|9.580107e-06|3.388414e-10|  23   |
| 152 |True   |  327  |9.625147e-06|9.734730e-06|4.908145e-10|   0   |
| 196 |True   |  367  |9.639867e-06|9.685032e-06|8.198863e-13|   2   |
| 144 |True   | 1106  |9.980336e-06|9.986453e-06|3.125434e-10|  40   |
| 26  |True   | 1070  |9.559805e-06|1.031937e-05|8.757892e-10|  51   |
| 58  |True   |  320  |9.382180e-06|9.472037e-06|9.276272e-10|   0   |
| 18  |True   |  805  |9.006280e-06|9.256400e-06|9.999887e-11|  33   |
| 52  |True   |  445  |9.505824e-06|9.611614e-06|2.953740e-10|   8   |
| 81  |True   |  417  |9.989806e-06|1.017529e-05|6.902928e-10|   5   |
| 99  |True   |  319  |9.467328e-06|9.529676e-06|2.658566e-10|   0   |
| 25  |True   |  468  |9.924789e-06|9.933394e-06|2.077401e-10|  10   |
| 190 |True   |  306  |9.138705e-06|9.162563e-06|3.693316e-10|   0   |
| 187 |True   |  364  |9.626773e-06|9.920327e-06|8.847407e-13|   2   |
| 122 |True   |  779  |9.005068e-06|9.407585e-06|9.941459e-11|  33   |
| 57  |True   |  574  |9.209635e-06|9.396270e-06|8.032717e-10|  17   |
| 186 |True   |  332  |9.257074e-06|9.274899e-06|4.411333e-10|   0   |
|  1  |True   |  322  |9.746406e-06|9.802930e-06|4.768178e-10|   0   |
| 63  |True   |  319  |9.592388e-06|9.617846e-06|2.949460e-10|   0   |
| 121 |True   |  544  |9.082961e-06|9.105909e-06|1.638999e-10|  13   |
| 62  |True   |  328  |9.445475e-06|9.464484e-06|5.218937e-10|   0   |
| 19  |True   |  838  |9.003405e-06|9.028008e-06|1.317828e-10|  31   |
| 173 |True   |  416  |9.651349e-06|9.768498e-06|2.122219e-10|   6   |
| 136 |True   |  409  |9.033733e-06|9.066127e-06|1.851598e-10|   4   |
| 111 |True   | 1094  |9.942027e-06|1.084766e-05|7.027539e-11|  49   |
| 197 |True   |  322  |9.000151e-06|9.014692e-06|7.767135e-10|   0   |
| 117 |True   |  415  |9.718134e-06|9.833094e-06|1.788649e-10|   5   |
| 51  |True   |  514  |9.183216e-06|9.232321e-06|7.162504e-10|  13   |
| 32  |True   |  328  |9.084275e-06|9.102976e-06|5.654250e-10|   0   |
|  2  |True   |  303  |9.004742e-06|9.099081e-06|5.470905e-10|   0   |
| 157 |True   |  325  |9.460041e-06|9.463141e-06|3.045267e-10|   1   |
| 93  |True   |  315  |9.355886e-06|9.396856e-06|7.979738e-10|   0   |
|  0  |True   | 1333  |9.066409e-06|9.105472e-06|5.900038e-11|  72   |
| 138 |True   |  810  |9.455870e-06|9.465169e-06|5.313789e-10|  29   |
|  8  |True   |  337  |9.386648e-06|9.392272e-06|6.070762e-10|   0   |
| 55  |True   |  303  |9.428201e-06|9.478876e-06|2.077208e-10|   0   |
|  6  |True   |  321  |9.615139e-06|9.621087e-06|3.483839e-10|   0   |
| 172 |True   |  467  |9.679102e-06|9.683227e-06|1.738989e-10|   4   |
