|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 139 |True   | 1085  |9.331991e-06|9.336460e-06|3.848278e-10|  45   |
| 110 |True   |  326  |9.905164e-06|9.908734e-06|5.477190e-10|   0   |
| 48  |True   | 1458  |9.010092e-06|1.073562e-05|1.790782e-12|  62   |
| 153 |True   |  720  |9.888472e-06|9.993556e-06|1.608944e-10|  19   |
| 111 |True   |  490  |9.394420e-06|9.638429e-06|1.772626e-10|   4   |
| 73  |True   |  355  |9.838773e-06|9.876352e-06|3.336945e-10|   0   |
| 102 |True   |  339  |9.858879e-06|9.882107e-06|1.167313e-10|   0   |
| 179 |True   |  333  |9.752855e-06|9.782699e-06|2.356926e-10|   0   |
| 165 |True   |  488  |9.878175e-06|9.926744e-06|2.164475e-10|   3   |
| 105 |True   |  404  |9.281812e-06|9.329654e-06|1.552232e-10|   2   |
| 118 |True   | 2388  |9.456956e-06|9.671958e-06|1.982916e-12|  114  |
| 43  |True   | 1854  |9.439312e-06|9.867374e-06|4.682676e-10|  99   |
| 199 |True   | 1189  |9.109281e-06|9.356444e-06|4.654227e-10|  38   |
| 62  |True   | 1211  |9.196712e-06|9.208069e-06|8.021373e-11|  42   |
| 88  |True   |  309  |9.857540e-06|9.919374e-06|1.413876e-10|   0   |
| 52  |True   |  970  |9.275500e-06|9.569790e-06|5.649448e-10|  35   |
| 15  |True   | 1641  |9.583358e-06|9.590968e-06|9.750510e-10|  73   |
| 23  |True   |  644  |9.083812e-06|1.015033e-05|2.092545e-10|  17   |
| 56  |True   |  607  |9.239434e-06|9.293001e-06|2.335572e-10|  11   |
| 162 |True   |  365  |9.786169e-06|9.807072e-06|1.841780e-10|   1   |
| 26  |True   |  471  |9.099256e-06|9.321139e-06|7.804707e-11|   7   |
| 85  |True   |  661  |9.819454e-06|9.888840e-06|1.332959e-10|  17   |
| 198 |True   |  331  |9.343318e-06|9.380280e-06|8.267854e-11|   0   |
| 137 |True   |  318  |9.726372e-06|9.739701e-06|7.396272e-11|   0   |
| 29  |True   |  335  |9.809334e-06|9.846663e-06|1.941315e-10|   0   |
| 112 |True   |  446  |9.771465e-06|9.895472e-06|1.879518e-10|   6   |
| 87  |True   |  550  |9.702557e-06|9.817283e-06|1.381741e-10|  10   |
| 136 |True   |  498  |9.004282e-06|9.092351e-06|2.819107e-10|  10   |
| 64  |True   | 1649  |9.752681e-06|9.776873e-06|6.009785e-10|  68   |
| 157 |True   | 2464  |9.699502e-06|1.088250e-05|5.497619e-10|  137  |
| 99  |True   |  334  |9.317908e-06|9.400087e-06|2.816747e-10|   0   |
| 171 |True   | 1151  |9.523851e-06|9.838935e-06|3.477756e-10|  41   |
| 129 |True   | 1701  |9.435012e-06|1.001821e-05|3.128524e-10|  53   |
| 49  |True   |  474  |9.503427e-06|9.692652e-06|1.350643e-10|   6   |
| 91  |True   |  429  |9.914098e-06|1.010088e-05|1.685954e-10|   8   |
| 47  |True   | 1529  |9.350997e-06|9.401857e-06|7.797573e-10|  61   |
| 161 |True   |  357  |9.665341e-06|9.754023e-06|1.036923e-10|   2   |
| 18  |True   | 4448  |9.441575e-06|9.448386e-06|2.763990e-12|  208  |
| 189 |True   | 3415  |9.028128e-06|9.032360e-06|8.609386e-12|  192  |
| 101 |True   |  327  |9.005700e-06|9.016605e-06|1.581055e-10|   0   |
| 150 |True   |  342  |9.365697e-06|9.400588e-06|8.878164e-11|   1   |
| 188 |True   |  907  |9.486396e-06|9.586102e-06|6.601082e-10|  32   |
| 126 |True   |  453  |9.214206e-06|9.268915e-06|1.076248e-10|   3   |
| 16  |True   |  358  |9.553513e-06|9.616095e-06|3.627047e-10|   0   |
| 166 |True   |  444  |9.405662e-06|9.662279e-06|1.534114e-10|   8   |
| 195 |True   | 2991  |9.881331e-06|1.400497e-05|2.684914e-12|  129  |
| 178 |True   |  460  |9.599465e-06|9.692293e-06|1.406656e-10|   8   |
|  2  |True   |  718  |9.333946e-06|9.682603e-06|2.787515e-10|  21   |
| 12  |True   |  359  |9.547820e-06|9.563381e-06|4.356033e-10|   0   |
| 120 |True   |  749  |9.421132e-06|9.748048e-06|1.678851e-10|  28   |
| 196 |True   |  357  |9.548604e-06|9.591171e-06|9.477106e-11|   0   |
| 68  |True   |  767  |9.107787e-06|9.849305e-06|7.981171e-10|  23   |
| 79  |True   |  367  |9.347475e-06|9.357113e-06|4.328899e-10|   0   |
| 34  |True   |  617  |9.804072e-06|1.005907e-05|3.645620e-10|  16   |
