|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  0  |True   |  339  |9.548587e-06|9.588653e-06|8.250047e-10|   0   |
|  8  |True   |  444  |9.675516e-06|9.678921e-06|2.374745e-12|   3   |
|  2  |True   |  421  |9.853497e-06|9.855986e-06|1.129260e-10|   1   |
|  4  |True   |  485  |9.246147e-06|9.304194e-06|4.632162e-10|   5   |
|  3  |True   |  524  |9.544185e-06|9.656619e-06|6.306780e-10|  13   |
|  7  |True   |  852  |9.604378e-06|9.644195e-06|3.410193e-12|  26   |
| 10  |True   |  400  |9.232329e-06|9.455646e-06|9.861845e-10|   2   |
| 11  |True   |  369  |9.173975e-06|9.180328e-06|1.618304e-10|   4   |
| 13  |True   |  353  |9.403779e-06|9.418884e-06|2.184204e-12|   0   |
|  6  |True   | 1022  |9.458926e-06|9.517196e-06|8.873531e-10|  35   |
| 12  |True   |  436  |9.527014e-06|9.557624e-06|6.919286e-10|   1   |
| 15  |True   |  347  |9.142709e-06|9.193454e-06|7.385582e-10|   2   |
|  5  |True   | 1456  |9.373362e-06|9.400081e-06|4.536063e-12|  64   |
| 20  |True   |  354  |9.586551e-06|9.612375e-06|1.991662e-12|   0   |
| 19  |True   |  400  |9.108267e-06|9.122508e-06|9.555191e-10|   2   |
| 18  |True   |  456  |9.245805e-06|9.262860e-06|2.873044e-12|   4   |
| 16  |True   |  739  |9.524278e-06|9.548767e-06|2.967607e-12|  13   |
| 17  |True   |  782  |9.490810e-06|9.514454e-06|2.249862e-12|  26   |
| 14  |True   | 1324  |9.717356e-06|9.808336e-06|5.042576e-12|  60   |
| 21  |True   |  503  |9.917614e-06|1.009933e-05|9.896811e-10|   8   |
|  9  |True   | 2066  |9.100282e-06|9.142237e-06|7.583865e-12|  106  |
| 24  |True   |  343  |9.999657e-06|1.001456e-05|4.336853e-10|   0   |
| 26  |True   |  414  |9.205463e-06|9.208570e-06|6.615754e-10|   2   |
| 31  |True   |  320  |9.355547e-06|9.359749e-06|5.742077e-10|   0   |
| 27  |True   |  518  |9.807592e-06|9.813907e-06|7.206762e-10|   9   |
| 28  |True   |  461  |9.473349e-06|9.489716e-06|2.426735e-12|   7   |
| 22  |True   | 1074  |9.283792e-06|9.291690e-06|3.846714e-12|  43   |
| 30  |True   |  467  |9.394830e-06|9.406799e-06|4.710512e-10|   7   |
| 32  |True   |  345  |9.464180e-06|9.474535e-06|5.686723e-10|   1   |
| 29  |True   |  949  |9.538975e-06|9.571879e-06|9.643445e-10|  36   |
| 23  |True   | 1465  |9.853295e-06|1.056322e-05|4.615524e-12|  60   |
|  1  |True   | 3241  |9.273462e-06|1.250605e-05|1.001396e-11|  177  |
| 34  |True   |  558  |9.466780e-06|9.509561e-06|9.166007e-10|  12   |
| 38  |True   |  332  |9.285952e-06|9.295792e-06|8.979069e-10|   0   |
| 35  |True   |  654  |9.463405e-06|9.589042e-06|2.672257e-12|   8   |
| 37  |True   |  648  |9.373513e-06|9.398087e-06|1.878469e-12|  18   |
| 39  |True   |  333  |9.888254e-06|9.904722e-06|6.599537e-10|   1   |
| 36  |True   |  965  |9.179972e-06|9.191206e-06|1.958375e-12|  29   |
| 33  |True   | 1101  |9.166040e-06|9.207686e-06|2.301517e-12|  44   |
| 44  |True   |  426  |9.256403e-06|9.286077e-06|3.903462e-10|   7   |
| 41  |True   |  709  |9.190723e-06|9.256116e-06|5.168383e-10|  18   |
| 25  |True   | 2470  |9.848608e-06|1.012200e-05|6.558555e-14|  134  |
| 46  |True   |  505  |9.483531e-06|9.497865e-06|3.875022e-12|   7   |
| 47  |True   |  367  |9.873337e-06|9.905767e-06|2.634005e-12|   1   |
| 40  |True   | 1139  |9.520818e-06|9.586860e-06|4.924918e-12|  37   |
| 49  |True   |  406  |9.362873e-06|9.373313e-06|2.603705e-12|   1   |
| 50  |True   |  337  |9.252387e-06|9.258099e-06|8.234481e-10|   0   |
| 48  |True   |  690  |9.334746e-06|9.452725e-06|2.040441e-12|  17   |
| 51  |True   |  327  |9.557826e-06|9.563979e-06|7.255649e-10|   0   |
| 43  |True   | 1457  |9.501037e-06|9.513137e-06|8.452122e-10|  71   |
| 55  |True   |  368  |9.930086e-06|9.938784e-06|6.834273e-10|   2   |
| 53  |True   |  760  |9.870079e-06|1.010030e-05|2.008477e-12|  26   |
| 56  |True   |  579  |9.191848e-06|9.336220e-06|6.296286e-10|  12   |
| 58  |True   |  471  |9.051645e-06|9.070009e-06|5.720366e-10|   3   |
| 59  |True   |  398  |9.697336e-06|9.706352e-06|7.178768e-10|   3   |
