|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  8  |True   |  322  |9.107989e-06|9.435915e-06|2.165009e-11|   0   |
| 11  |True   |  313  |9.885400e-06|1.009445e-05|3.332623e-11|   0   |
| 12  |True   |  317  |9.455784e-06|9.849613e-06|1.243552e-10|   0   |
| 10  |True   |  347  |9.872471e-06|1.004285e-05|2.606483e-10|   0   |
|  4  |True   |  369  |9.073370e-06|9.137216e-06|1.095986e-10|   2   |
|  5  |True   |  408  |9.714146e-06|1.002825e-05|1.679996e-10|   3   |
|  3  |True   |  441  |9.739163e-06|9.846480e-06|1.356935e-10|   7   |
|  9  |True   |  479  |9.861163e-06|1.003867e-05|2.749757e-11|   4   |
|  6  |True   |  563  |9.152251e-06|9.682908e-06|1.310208e-10|  14   |
|  0  |True   |  605  |9.369672e-06|9.653039e-06|1.346083e-10|  16   |
|  1  |True   |  605  |9.073937e-06|9.098072e-06|1.023422e-10|  11   |
| 17  |True   |  326  |9.785454e-06|9.839279e-06|1.719594e-11|   0   |
|  7  |True   |  835  |9.085128e-06|9.441238e-06|2.055093e-10|  30   |
|  2  |True   |  833  |9.137786e-06|9.956877e-06|1.312870e-10|  29   |
| 13  |True   |  388  |9.293283e-06|9.339434e-06|1.811810e-10|   0   |
| 16  |True   |  441  |9.225053e-06|1.008695e-05|4.496429e-11|   0   |
| 18  |True   |  410  |9.074958e-06|9.338616e-06|2.830632e-11|   3   |
| 20  |True   |  329  |9.393212e-06|1.001808e-05|1.139521e-11|   0   |
| 19  |True   |  425  |9.736941e-06|1.028043e-05|2.095638e-11|   4   |
| 23  |True   |  297  |9.674582e-06|9.904413e-06|1.484716e-10|   0   |
| 21  |True   |  376  |9.826193e-06|9.889949e-06|2.471113e-11|   0   |
| 22  |True   |  404  |9.113482e-06|9.389609e-06|7.930393e-11|   2   |
| 24  |True   |  394  |9.980356e-06|1.016855e-05|1.463687e-10|   4   |
| 27  |True   |  308  |9.986758e-06|1.054097e-05|1.408826e-10|   0   |
| 28  |True   |  340  |9.143108e-06|9.738784e-06|1.460748e-11|   0   |
| 33  |True   |  461  |9.100192e-06|9.431517e-06|3.526991e-11|   6   |
| 26  |True   |  718  |9.678951e-06|1.004250e-05|1.604671e-11|  18   |
| 31  |True   |  554  |9.391367e-06|9.778644e-06|3.039248e-11|   7   |
| 32  |True   |  528  |9.868428e-06|9.930412e-06|4.346561e-11|  11   |
| 29  |True   |  618  |9.402254e-06|9.557529e-06|7.510108e-11|  14   |
| 15  |True   | 1301  |9.432627e-06|1.018827e-05|1.246335e-11|  57   |
| 30  |True   |  706  |9.988504e-06|1.038781e-05|1.746374e-11|  17   |
| 35  |True   |  531  |9.558064e-06|9.779126e-06|2.640711e-11|   9   |
| 34  |True   |  730  |9.854418e-06|1.082445e-05|1.411445e-10|  26   |
| 14  |True   | 1679  |9.259457e-06|1.106191e-05|1.861361e-10|  73   |
| 39  |True   |  340  |9.228332e-06|9.604617e-06|3.031985e-11|   0   |
| 38  |True   |  470  |9.880600e-06|1.025677e-05|3.120788e-11|   5   |
| 37  |True   |  810  |9.403010e-06|1.060354e-05|1.749295e-11|  21   |
| 42  |True   |  434  |9.984240e-06|1.023495e-05|1.422648e-10|   7   |
| 44  |True   |  461  |9.088932e-06|9.220792e-06|2.891768e-11|   3   |
| 41  |True   |  676  |9.416091e-06|9.663709e-06|4.875964e-12|  15   |
| 40  |True   |  608  |9.887816e-06|1.012602e-05|3.296392e-11|  15   |
| 47  |True   |  343  |9.998227e-06|1.079163e-05|2.061297e-11|   0   |
| 46  |True   |  373  |9.000546e-06|9.007127e-06|3.916547e-11|   0   |
| 48  |True   |  391  |9.005363e-06|9.032748e-06|1.407529e-11|   3   |
| 50  |True   |  317  |9.527395e-06|1.017947e-05|4.212299e-12|   0   |
| 51  |True   |  406  |9.115921e-06|9.154816e-06|3.919353e-11|   0   |
| 45  |True   |  845  |9.748609e-06|1.004088e-05|2.518602e-11|  30   |
| 53  |True   |  324  |9.809422e-06|9.826920e-06|2.695961e-11|   0   |
| 36  |True   | 1544  |9.134319e-06|9.739287e-06|4.674578e-11|  59   |
| 49  |True   |  581  |9.936345e-06|9.952444e-06|2.027273e-11|   6   |
| 52  |True   |  295  |9.223844e-06|9.505983e-06|1.580103e-10|   0   |
| 25  |True   | 2139  |9.702790e-06|9.876441e-06|1.960972e-11|  100  |
| 54  |True   |  418  |9.378697e-06|9.738518e-06|2.689761e-11|   4   |
| 55  |True   |  409  |9.592779e-06|9.843000e-06|3.442542e-11|   3   |
| 58  |True   |  435  |9.246883e-06|9.411702e-06|1.610890e-11|   4   |
| 64  |True   |  373  |9.352391e-06|9.517333e-06|9.691742e-11|   1   |
| 62  |True   |  575  |9.882919e-06|9.901781e-06|3.822532e-11|  11   |
| 68  |True   |  326  |9.713740e-06|9.733867e-06|5.862183e-11|   0   |
| 66  |True   |  754  |9.560926e-06|9.598420e-06|3.458385e-11|  15   |
| 43  |True   | 1893  |9.711215e-06|1.060319e-05|2.375483e-10|  93   |
| 61  |True   | 1087  |9.267628e-06|9.846990e-06|8.736421e-11|  29   |
| 57  |True   | 1256  |9.305403e-06|1.154743e-05|1.185075e-10|  48   |
| 70  |True   |  333  |9.718147e-06|1.018779e-05|1.976832e-10|   0   |
| 60  |True   | 1233  |9.033238e-06|9.089263e-06|3.528527e-10|  48   |
| 59  |True   | 1313  |9.797577e-06|1.061160e-05|1.431535e-10|  66   |
| 63  |True   | 1163  |9.408144e-06|9.424092e-06|4.006703e-10|  37   |
| 69  |True   |  706  |9.521986e-06|1.044394e-05|5.327640e-11|  17   |
| 65  |True   | 1245  |9.397421e-06|9.752986e-06|9.712157e-12|  58   |
| 72  |True   |  424  |9.604606e-06|9.724493e-06|1.469407e-11|   6   |
| 67  |True   | 1310  |9.147125e-06|9.658995e-06|1.410107e-10|  66   |
| 75  |True   |  393  |9.871341e-06|9.882667e-06|9.181432e-12|   0   |
| 76  |True   |  342  |9.333174e-06|9.479296e-06|2.356679e-11|   0   |
| 80  |True   |  343  |9.634863e-06|9.743894e-06|1.579310e-11|   0   |
| 71  |True   |  764  |9.432744e-06|9.484705e-06|3.405985e-11|  24   |
| 78  |True   |  511  |9.840610e-06|1.030375e-05|1.281407e-10|   8   |
| 74  |True   |  771  |9.597838e-06|9.700097e-06|2.817402e-10|  22   |
| 73  |True   |  997  |9.858461e-06|1.052222e-05|2.127278e-10|  36   |
| 83  |True   |  658  |9.624951e-06|9.840324e-06|1.338919e-11|  12   |
| 82  |True   |  695  |9.201822e-06|9.372793e-06|1.526932e-10|  17   |
| 88  |True   |  443  |9.070073e-06|9.448109e-06|1.295796e-10|   7   |
| 79  |True   | 1036  |9.272931e-06|9.882608e-06|2.379785e-10|  44   |
| 87  |True   |  577  |9.340791e-06|9.911042e-06|1.345690e-10|  17   |
| 90  |True   |  337  |9.952764e-06|1.014485e-05|3.006409e-11|   0   |
| 91  |True   |  512  |9.588734e-06|9.836038e-06|3.810502e-11|   8   |
| 94  |True   |  321  |9.658936e-06|9.669547e-06|2.386341e-11|   0   |
| 84  |True   | 1398  |9.349735e-06|9.484242e-06|2.933292e-11|  71   |
| 77  |True   | 1989  |9.099676e-06|9.573743e-06|2.623460e-11|  92   |
| 96  |True   |  569  |9.766164e-06|9.784728e-06|1.566344e-10|  14   |
| 97  |True   |  358  |9.511692e-06|9.659839e-06|4.916053e-11|   0   |
| 92  |True   |  992  |9.314430e-06|9.529169e-06|5.116858e-10|  38   |
| 98  |True   |  398  |9.747891e-06|1.012097e-05|1.456674e-10|   3   |
| 86  |True   | 1633  |9.904469e-06|1.090316e-05|1.604801e-11|  68   |
| 95  |True   |  921  |9.121703e-06|1.075829e-05|1.622059e-10|  30   |
| 100 |True   |  383  |9.434080e-06|1.010167e-05|2.045365e-10|   2   |
| 99  |True   |  783  |9.435583e-06|9.880558e-06|2.286159e-10|  16   |
| 93  |True   | 1270  |9.737130e-06|9.810369e-06|2.424462e-11|  42   |
| 106 |True   |  313  |9.994828e-06|1.011341e-05|1.459770e-11|   0   |
| 101 |True   |  594  |9.710905e-06|1.063330e-05|3.452136e-11|  13   |
| 85  |True   | 2342  |9.076381e-06|9.399192e-06|1.972103e-10|  88   |
| 89  |True   | 1952  |9.086578e-06|9.091438e-06|1.611762e-11|  75   |
| 108 |True   |  414  |9.447115e-06|9.674570e-06|2.698404e-11|   0   |
| 56  |True   | 4699  |9.602664e-06|9.723794e-06|1.632858e-12|  190  |
| 110 |True   |  394  |9.478445e-06|1.029462e-05|2.303940e-10|   2   |
| 111 |True   |  413  |9.979535e-06|1.076039e-05|1.419479e-10|   2   |
| 105 |True   |  964  |9.086735e-06|1.003962e-05|1.357130e-10|  39   |
| 102 |True   | 1243  |9.768615e-06|1.010700e-05|2.315814e-11|  42   |
| 109 |True   |  722  |9.708584e-06|1.057608e-05|1.393691e-10|  25   |
| 114 |True   |  342  |9.165399e-06|9.508908e-06|3.047951e-11|   0   |
| 112 |True   |  738  |9.374890e-06|9.866022e-06|1.452248e-10|  28   |
| 116 |True   |  344  |9.681328e-06|9.787424e-06|1.720711e-10|   0   |
| 115 |True   |  449  |9.227821e-06|9.333032e-06|1.748573e-10|   5   |
| 107 |True   | 1322  |9.261895e-06|9.917776e-06|1.513132e-11|  41   |
| 104 |True   | 1590  |9.706250e-06|9.999257e-06|2.479375e-11|  81   |
| 118 |True   |  313  |9.976997e-06|1.040548e-05|2.045963e-10|   0   |
| 120 |True   |  306  |9.174039e-06|9.751510e-06|1.299395e-10|   0   |
| 119 |True   |  330  |9.922624e-06|9.968736e-06|1.515131e-11|   0   |
| 123 |True   |  358  |9.161341e-06|9.295433e-06|2.226331e-11|   0   |
| 122 |True   |  509  |9.238688e-06|9.378640e-06|2.413937e-11|   9   |
| 129 |True   |  395  |9.909443e-06|1.097493e-05|2.775751e-11|   2   |
| 103 |True   | 2113  |9.284693e-06|9.381140e-06|3.014995e-10|  88   |
| 124 |True   |  710  |9.309075e-06|1.047308e-05|1.697236e-11|  17   |
| 128 |True   |  592  |9.563566e-06|1.018325e-05|4.403326e-11|  13   |
| 121 |True   |  910  |9.416180e-06|1.021082e-05|1.350361e-10|  32   |
| 125 |True   |  585  |9.380426e-06|9.731235e-06|1.396244e-10|  12   |
| 127 |True   |  541  |9.389683e-06|9.686498e-06|1.334768e-10|  13   |
| 113 |True   | 1827  |9.658278e-06|1.002053e-05|1.806830e-10|  76   |
| 130 |True   |  704  |9.891527e-06|1.038610e-05|1.102660e-11|  22   |
| 135 |True   |  683  |9.315909e-06|9.958785e-06|2.127928e-11|  18   |
| 126 |True   | 1262  |9.193354e-06|9.646225e-06|1.568699e-11|  39   |
| 131 |True   | 1046  |9.897518e-06|1.009710e-05|1.033004e-11|  46   |
| 138 |True   |  738  |9.408522e-06|1.016385e-05|1.656810e-11|  24   |
| 133 |True   |  890  |9.185042e-06|1.232306e-05|4.835707e-11|  16   |
| 137 |True   |  636  |9.019612e-06|9.963286e-06|2.712957e-10|  16   |
| 140 |True   |  407  |9.849814e-06|1.016501e-05|1.520887e-10|   3   |
| 141 |True   |  359  |9.377123e-06|9.544371e-06|2.054207e-11|   1   |
| 144 |True   |  331  |9.128801e-06|9.428110e-06|2.033608e-11|   0   |
| 132 |True   | 1422  |9.813495e-06|1.167013e-05|9.089978e-12|  47   |
| 146 |True   |  337  |9.151709e-06|9.457609e-06|2.222246e-10|   0   |
| 139 |True   |  991  |9.256978e-06|9.905018e-06|3.940600e-11|  30   |
| 134 |True   | 1414  |9.770580e-06|1.080203e-05|1.415531e-10|  70   |
| 117 |True   | 2888  |9.671057e-06|9.976700e-06|1.835134e-10|  134  |
| 147 |True   |  457  |9.869888e-06|9.918892e-06|2.082845e-11|   5   |
| 143 |True   |  756  |9.452366e-06|1.020700e-05|1.413235e-10|  27   |
| 149 |True   |  320  |9.157371e-06|9.523034e-06|1.231300e-10|   0   |
| 150 |True   |  309  |9.889342e-06|1.102363e-05|2.287272e-11|   0   |
| 148 |True   |  368  |9.652948e-06|9.750536e-06|1.099539e-10|   0   |
