|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 68  |True   |  999  |9.693725e-06|9.724002e-06|5.888040e-10|  28   |
| 127 |True   |  677  |9.126587e-06|9.136507e-06|8.668877e-11|  16   |
| 148 |True   |  614  |9.199716e-06|9.231556e-06|2.698465e-10|  12   |
| 74  |True   |  420  |9.081834e-06|9.270391e-06|1.495204e-10|   5   |
| 60  |True   | 2526  |9.251745e-06|1.043849e-05|1.483979e-12|  133  |
| 70  |True   |  320  |9.654791e-06|9.727576e-06|3.653860e-10|   0   |
| 103 |True   |  326  |9.093676e-06|9.133000e-06|2.675033e-10|   0   |
| 135 |True   |  545  |9.373118e-06|9.404451e-06|3.921866e-10|   7   |
| 147 |True   | 2352  |9.064066e-06|2.161695e-05|1.524298e-12|  104  |
| 136 |True   |  359  |9.185899e-06|9.229465e-06|4.552642e-10|   0   |
| 116 |True   |  605  |9.375724e-06|9.671341e-06|1.664706e-10|  20   |
| 197 |True   |  840  |9.228920e-06|9.678313e-06|1.702912e-10|  35   |
|  8  |True   |  494  |9.356110e-06|9.563701e-06|2.803338e-10|   7   |
| 161 |True   |  316  |9.220266e-06|9.249428e-06|1.222564e-10|   0   |
| 92  |True   | 2023  |9.943938e-06|1.046264e-05|9.329979e-10|  108  |
| 175 |True   |  442  |9.401755e-06|9.518658e-06|4.291077e-10|   3   |
| 192 |True   |  380  |9.681969e-06|9.726553e-06|1.448195e-10|   1   |
| 128 |True   |  492  |9.396638e-06|9.411296e-06|1.618836e-10|   1   |
| 20  |True   | 1599  |9.367557e-06|9.450792e-06|6.957000e-10|  77   |
| 143 |True   | 1176  |9.301439e-06|1.012761e-05|9.133822e-10|  43   |
| 29  |True   | 1032  |9.027245e-06|9.249075e-06|7.324717e-10|  39   |
| 87  |True   |  939  |9.598966e-06|9.810267e-06|2.559007e-10|  40   |
| 93  |True   |  715  |9.780730e-06|1.050513e-05|4.275058e-10|  23   |
| 150 |True   |  563  |9.411696e-06|9.443643e-06|6.623119e-11|  10   |
| 153 |True   |  324  |9.674247e-06|9.731263e-06|1.188171e-10|   0   |
