|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 275 |True   |  330  |9.619132e-06|1.177521e-05|6.652478e-11|2.874940e-05|
| 277 |True   |  354  |9.869118e-06|1.238582e-05|8.719494e-12|2.408695e-10|
| 282 |True   |  338  |9.788090e-06|1.055726e-05|8.139872e-11|3.213976e-05|
| 283 |True   |  363  |9.811406e-06|1.079899e-05|7.520459e-12|5.647055e-10|
| 285 |True   |  336  |9.977516e-06|1.074670e-05|7.411461e-11|2.876619e-05|
| 287 |True   |  336  |9.820103e-06|1.058929e-05|7.296181e-11|2.878910e-05|
| 284 |True   |  582  |9.730703e-06|1.093570e-05|4.659928e-12|5.319082e-10|
| 288 |True   |  343  |9.862415e-06|1.063163e-05|6.163046e-11|2.486400e-05|
| 286 |True   |  345  |9.816284e-06|1.068309e-05|6.139160e-11|2.497152e-05|
| 292 |True   |  340  |9.738033e-06|1.050724e-05|4.953086e-11|2.036992e-05|
| 289 |True   |  365  |9.718162e-06|1.065570e-05|6.776368e-12|4.348862e-10|
| 293 |True   |  337  |9.871919e-06|1.064109e-05|8.316817e-11|3.216499e-05|
| 290 |True   |  353  |9.831073e-06|1.229307e-05|9.277930e-10|1.465848e-05|
| 291 |True   |  380  |9.914134e-06|1.098499e-05|4.807650e-12|2.883184e-09|
| 295 |True   |  336  |9.901559e-06|1.067076e-05|6.245745e-11|2.493500e-05|
| 296 |True   |  343  |9.635032e-06|1.040422e-05|5.821824e-11|2.492571e-05|
| 294 |True   |  551  |9.605615e-06|1.037479e-05|7.339750e-11|2.980283e-05|
| 297 |True   |  341  |9.716470e-06|1.048565e-05|7.585573e-11|2.996279e-05|
| 299 |True   |  359  |9.731053e-06|1.125412e-05|2.227246e-12|3.281439e-09|
| 304 |True   |  354  |9.705962e-06|1.151685e-05|6.316299e-12|8.538168e-10|
| 302 |True   |  339  |9.844147e-06|1.061335e-05|5.149579e-11|2.035865e-05|
| 300 |True   |  335  |9.727059e-06|1.125074e-05|4.943321e-11|2.039080e-05|
| 303 |True   |  418  |9.644165e-06|1.196389e-05|7.178639e-12|5.085459e-09|
| 306 |True   |  327  |9.711206e-06|1.412703e-05|5.929383e-11|2.491562e-05|
| 305 |True   |  356  |9.642612e-06|1.096824e-05|1.173166e-11|7.460844e-10|
| 301 |True   |  367  |9.737642e-06|1.081098e-05|7.487414e-12|1.064567e-09|
| 298 |True   |  679  |9.697391e-06|1.046662e-05|4.937410e-11|2.037716e-05|
