|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 68  |True   |  358  |9.883857e-06|1.097486e-05|1.655454e-10|6.152085e-05|
| 70  |True   |  349  |9.850046e-06|1.110794e-05|1.589270e-10|6.476081e-05|
| 69  |True   |  378  |9.797465e-06|1.056652e-05|2.065864e-10|6.821449e-05|
| 72  |True   |  337  |9.972079e-06|1.277457e-05|9.996934e-11|4.122202e-05|
| 71  |True   |  345  |9.722947e-06|1.131205e-05|1.415109e-10|6.246480e-05|
| 74  |True   |  378  |9.790225e-06|1.055920e-05|2.846041e-10|9.298294e-05|
| 73  |True   |  364  |9.660675e-06|1.178262e-05|1.844683e-10|8.274996e-05|
| 75  |True   |  382  |9.917705e-06|1.097627e-05|2.083938e-10|6.549244e-05|
| 76  |True   |  367  |9.573865e-06|1.034279e-05|3.470905e-10|1.194989e-04|
| 77  |True   |  364  |9.802124e-06|1.081602e-05|2.096261e-10|8.309182e-05|
| 78  |True   |  389  |9.863796e-06|1.071485e-05|2.079708e-10|6.644015e-05|
| 79  |True   |  379  |9.876911e-06|1.064588e-05|2.911465e-10|9.312622e-05|
| 81  |True   |  356  |9.948068e-06|1.114858e-05|1.898039e-10|6.504024e-05|
| 83  |True   |  349  |9.969481e-06|1.115356e-05|2.126876e-10|6.843241e-05|
| 82  |True   |  356  |9.753501e-06|1.175275e-05|2.262652e-10|9.380341e-05|
| 80  |True   |  482  |9.749789e-06|1.051874e-05|3.078593e-10|1.004184e-04|
| 84  |True   |  388  |9.666502e-06|1.043558e-05|1.758157e-10|5.806668e-05|
| 85  |True   |  380  |9.764747e-06|1.055794e-05|1.317393e-10|4.223718e-05|
| 86  |True   |  378  |9.991159e-06|1.076002e-05|3.983878e-10|1.270950e-04|
| 87  |True   |  375  |9.867058e-06|1.136269e-05|2.774127e-10|9.081998e-05|
| 91  |True   |  370  |9.784426e-06|1.055355e-05|1.371724e-10|4.305755e-05|
| 89  |True   |  351  |9.773035e-06|1.082532e-05|1.377974e-10|4.592413e-05|
| 88  |True   |  386  |9.604482e-06|1.037331e-05|4.454370e-10|1.508023e-04|
| 90  |True   |  388  |9.827910e-06|1.059694e-05|2.244785e-10|7.161138e-05|
| 93  |True   |  391  |9.711510e-06|1.048063e-05|1.332633e-10|4.276033e-05|
| 92  |True   |  373  |9.929992e-06|1.118323e-05|1.425749e-10|4.331685e-05|
| 97  |True   |  345  |9.623175e-06|1.114639e-05|1.012362e-10|3.925672e-05|
| 96  |True   |  345  |9.714376e-06|1.152995e-05|1.525799e-10|5.900153e-05|
| 94  |True   |  374  |9.853331e-06|1.062229e-05|2.955973e-10|9.846515e-05|
| 95  |True   |  368  |9.948294e-06|1.071717e-05|4.012125e-10|1.282849e-04|
| 99  |True   |  341  |9.631819e-06|1.116526e-05|8.896338e-11|5.040118e-05|
| 102 |True   |  388  |9.920437e-06|1.088289e-05|1.754178e-10|6.461601e-05|
| 98  |True   |  376  |9.903891e-06|1.102147e-05|2.149637e-10|8.623848e-05|
| 104 |True   |  370  |9.880179e-06|1.110782e-05|1.405949e-10|4.395943e-05|
| 101 |True   |  351  |9.674149e-06|1.065343e-05|4.313520e-11|2.591359e-05|
| 100 |True   |  376  |9.686890e-06|1.045578e-05|3.711819e-10|1.243642e-04|
| 103 |True   |  341  |9.688371e-06|1.215097e-05|2.078130e-10|8.715940e-05|
| 108 |True   |  341  |9.866984e-06|1.406434e-05|2.516761e-10|8.584846e-05|
| 107 |True   |  378  |9.905016e-06|1.076785e-05|1.027625e-10|2.782628e-05|
| 105 |True   |  374  |9.750711e-06|1.127865e-05|1.916192e-10|6.406343e-05|
| 106 |True   |  355  |9.650460e-06|1.055821e-05|2.332089e-10|8.724504e-05|
| 109 |True   |  379  |9.615576e-06|1.038466e-05|1.939409e-10|6.701382e-05|
| 110 |True   |  356  |9.915870e-06|1.149145e-05|4.274031e-13|1.341974e-07|
| 111 |True   |  357  |9.746776e-06|1.067244e-05|1.667638e-10|6.177188e-05|
| 112 |True   |  350  |9.681657e-06|1.069985e-05|1.650884e-10|6.463233e-05|
| 114 |True   |  357  |9.856279e-06|1.141156e-05|9.967069e-11|3.007664e-05|
| 116 |True   |  345  |9.613343e-06|1.137698e-05|5.070465e-11|2.092522e-05|
| 117 |True   |  369  |9.961702e-06|1.114212e-05|1.549508e-10|5.909151e-05|
| 115 |True   |  341  |9.761080e-06|1.133238e-05|2.373832e-11|1.817140e-05|
| 113 |True   |  372  |9.913298e-06|1.068234e-05|2.135227e-10|6.792779e-05|
| 119 |True   |  353  |9.790956e-06|1.115315e-05|1.365472e-10|4.878069e-05|
| 121 |True   |  373  |9.963732e-06|1.076610e-05|3.944750e-10|1.261262e-04|
| 118 |True   |  388  |9.890517e-06|1.065963e-05|1.438877e-10|4.392829e-05|
| 124 |True   |  346  |9.633514e-06|1.102650e-05|1.922919e-10|7.604353e-05|
| 120 |True   |  377  |9.971118e-06|1.090066e-05|1.496738e-10|4.598845e-05|
| 125 |True   |  381  |9.649831e-06|1.041888e-05|2.016182e-10|6.928985e-05|
| 123 |True   |  378  |9.740486e-06|1.230989e-05|1.238530e-10|4.120491e-05|
| 122 |True   |  357  |9.640149e-06|1.052723e-05|1.793879e-10|6.672169e-05|
| 126 |True   |  366  |9.719113e-06|1.072699e-05|4.376355e-10|1.432373e-04|
| 129 |True   |  382  |9.793623e-06|1.056260e-05|2.865302e-10|9.342411e-05|
| 128 |True   |  370  |9.844556e-06|1.061362e-05|2.064534e-10|6.480762e-05|
| 127 |True   |  385  |9.696616e-06|1.046574e-05|1.326287e-10|4.308216e-05|
| 131 |True   |  353  |9.797771e-06|1.161932e-05|2.674111e-10|8.954822e-05|
| 130 |True   |  367  |9.638722e-06|1.066590e-05|1.936871e-10|8.039274e-05|
| 132 |True   |  361  |9.538272e-06|1.230533e-05|3.719257e-10|1.259289e-04|
| 136 |True   |  371  |9.876233e-06|1.081282e-05|2.895496e-10|9.509262e-05|
| 134 |True   |  357  |9.568200e-06|1.048870e-05|3.153308e-10|1.049825e-04|
| 133 |True   |  391  |9.769217e-06|1.175304e-05|2.622740e-10|8.879147e-05|
| 137 |True   |  345  |9.824155e-06|1.106581e-05|3.266440e-10|1.347276e-04|
| 138 |True   |  392  |9.932068e-06|1.070103e-05|2.983662e-10|9.546364e-05|
| 139 |True   |  477  |9.724459e-06|1.049360e-05|1.348030e-10|4.369003e-05|
| 142 |True   |  380  |9.806267e-06|1.083397e-05|1.166110e-10|4.469682e-05|
| 141 |True   |  379  |9.560552e-06|1.210753e-05|9.854838e-11|4.920447e-05|
| 135 |True   |  597  |9.960004e-06|1.072913e-05|1.486770e-10|4.483899e-05|
| 143 |True   |  399  |9.923774e-06|1.084686e-05|9.469902e-11|2.538683e-05|
| 145 |True   |  394  |9.783278e-06|1.055233e-05|2.068859e-10|6.913681e-05|
| 144 |True   |  393  |9.728528e-06|1.049766e-05|1.128930e-10|3.402942e-05|
| 148 |True   |  391  |9.932726e-06|1.070183e-05|1.474425e-10|4.498058e-05|
| 151 |True   |  338  |9.806798e-06|1.295927e-05|1.334839e-10|5.981396e-05|
| 152 |True   |  346  |9.395400e-06|1.093153e-05|2.427975e-10|1.061699e-04|
| 140 |True   |  988  |9.905178e-06|1.092714e-05|3.410085e-11|1.877863e-05|
| 149 |True   |  691  |9.687741e-06|1.045680e-05|1.973493e-10|6.579471e-05|
| 153 |True   |  350  |9.812900e-06|1.076291e-05|1.620081e-10|6.016307e-05|
| 154 |True   |  347  |9.901299e-06|1.104000e-05|1.325737e-10|5.451629e-05|
| 155 |True   |  361  |9.939508e-06|1.162300e-05|2.072034e-10|6.718456e-05|
| 156 |True   |  366  |9.868483e-06|1.063726e-05|4.974994e-10|1.618409e-04|
| 159 |True   |  364  |9.905424e-06|1.098223e-05|1.630466e-10|6.302755e-05|
| 158 |True   |  361  |9.626630e-06|1.039563e-05|2.754032e-10|9.209627e-05|
| 147 |True   | 1122  |9.879247e-06|1.077281e-05|8.186594e-11|2.408298e-05|
| 146 |True   | 1176  |9.684830e-06|1.149347e-05|2.579698e-10|8.743517e-05|
| 161 |True   |  340  |9.482160e-06|1.238699e-05|1.643276e-10|7.860333e-05|
| 160 |True   |  376  |9.938078e-06|1.098610e-05|1.697044e-10|6.311270e-05|
| 162 |True   |  345  |9.697453e-06|1.217343e-05|2.615574e-10|8.860503e-05|
| 164 |True   |  378  |9.856084e-06|1.098869e-05|8.302637e-11|2.526988e-05|
| 163 |True   |  378  |9.972323e-06|1.112880e-05|1.988089e-10|6.672456e-05|
| 165 |True   |  377  |9.942120e-06|1.071067e-05|7.320990e-10|2.378663e-04|
| 166 |True   |  336  |9.493232e-06|1.351109e-05|1.727936e-10|7.844930e-05|
| 150 |True   | 1104  |9.608848e-06|1.122539e-05|4.478594e-11|1.973177e-05|
| 157 |True   |  902  |9.637103e-06|1.040610e-05|2.669392e-10|9.080953e-05|
| 168 |True   |  371  |9.686796e-06|1.045576e-05|3.041364e-10|1.010347e-04|
| 167 |True   |  366  |9.717533e-06|1.048661e-05|2.009942e-10|6.667517e-05|
| 169 |True   |  357  |9.716045e-06|1.058915e-05|2.525012e-10|9.140076e-05|
| 171 |True   |  353  |9.763359e-06|1.160278e-05|6.257246e-10|2.822721e-04|
| 170 |True   |  366  |9.674661e-06|1.044365e-05|2.763815e-10|9.333856e-05|
| 174 |True   |  343  |9.598288e-06|1.218680e-05|3.324934e-10|1.337427e-04|
| 172 |True   |  387  |9.774685e-06|1.105007e-05|1.340622e-10|4.334215e-05|
| 173 |True   |  369  |9.512838e-06|1.028174e-05|3.645682e-10|1.230610e-04|
| 177 |True   |  355  |9.703546e-06|1.092680e-05|1.536407e-10|6.080838e-05|
| 178 |True   |  350  |9.748899e-06|1.109321e-05|2.019667e-10|8.001750e-05|
| 175 |True   |  384  |9.572681e-06|1.034167e-05|2.673302e-10|9.118153e-05|
| 176 |True   |  398  |9.936187e-06|1.070526e-05|1.844381e-10|5.735158e-05|
| 179 |True   |  375  |9.738806e-06|1.061577e-05|1.409415e-10|4.964263e-05|
| 181 |True   |  351  |9.975298e-06|1.116842e-05|1.694426e-10|6.539506e-05|
| 180 |True   |  338  |9.519798e-06|1.359396e-05|2.198675e-10|9.693508e-05|
| 182 |True   |  377  |9.863018e-06|1.276471e-05|1.190026e-10|5.236543e-05|
| 183 |True   |  345  |9.785312e-06|1.146552e-05|1.576388e-10|6.232535e-05|
| 184 |True   |  390  |9.927957e-06|1.069682e-05|3.925791e-10|1.263551e-04|
| 185 |True   |  389  |9.960440e-06|1.072948e-05|2.198297e-10|7.112370e-05|
| 186 |True   |  395  |9.690641e-06|1.045963e-05|2.780720e-10|9.414810e-05|
| 187 |True   |  344  |9.830335e-06|1.194503e-05|2.135532e-10|8.154191e-05|
| 188 |True   |  365  |9.888869e-06|1.112036e-05|2.860081e-10|9.456212e-05|
| 189 |True   |  338  |9.573377e-06|1.371775e-05|2.715507e-10|1.181580e-04|
| 191 |True   |  359  |9.861121e-06|1.095206e-05|2.856059e-10|9.388639e-05|
| 193 |True   |  343  |9.687286e-06|1.159312e-05|1.289872e-10|5.627351e-05|
| 194 |True   |  346  |9.835015e-06|1.175866e-05|3.144117e-10|1.116385e-04|
| 192 |True   |  373  |9.980685e-06|1.074966e-05|3.015893e-10|9.675401e-05|
| 197 |True   |  389  |9.922172e-06|1.077885e-05|3.840975e-10|1.238331e-04|
| 190 |True   |  657  |9.783797e-06|1.228313e-05|1.386025e-10|4.193666e-05|
| 195 |True   |  374  |9.967522e-06|1.073668e-05|9.877002e-11|2.612841e-05|
| 198 |True   |  389  |9.913983e-06|1.068302e-05|2.148830e-10|6.810539e-05|
| 196 |True   |  370  |9.949281e-06|1.071834e-05|2.162313e-10|6.848177e-05|
| 199 |True   |  375  |9.620391e-06|1.053713e-05|2.684008e-10|9.025023e-05|
| 200 |True   |  346  |9.813421e-06|1.119434e-05|1.564341e-10|6.195213e-05|
| 202 |True   |  365  |9.733280e-06|1.060259e-05|1.143192e-10|3.997054e-05|
| 201 |True   |  385  |9.761021e-06|1.053012e-05|1.596244e-10|5.056908e-05|
| 203 |True   |  349  |9.885749e-06|1.144031e-05|1.032374e-10|4.075702e-05|
| 205 |True   |  348  |9.512304e-06|1.163422e-05|3.610174e-10|1.236431e-04|
| 204 |True   |  385  |9.772518e-06|1.054149e-05|2.857035e-10|9.581823e-05|
| 206 |True   |  350  |9.738578e-06|1.117460e-05|9.156818e-11|2.738482e-05|
| 210 |True   |  342  |9.552932e-06|1.233514e-05|2.368178e-10|9.790595e-05|
| 208 |True   |  373  |9.617840e-06|1.038671e-05|3.890793e-10|1.306909e-04|
| 207 |True   |  351  |9.987701e-06|1.162500e-05|2.748857e-10|1.273822e-04|
| 209 |True   |  368  |9.739414e-06|1.050854e-05|1.365211e-10|4.453454e-05|
| 215 |True   |  371  |9.792865e-06|1.180966e-05|1.714998e-10|5.522446e-05|
| 213 |True   |  350  |9.645776e-06|1.085450e-05|1.700708e-10|7.156712e-05|
| 214 |True   |  372  |9.493909e-06|1.069070e-05|2.872200e-10|9.853093e-05|
| 212 |True   |  359  |9.714943e-06|1.103371e-05|2.061907e-10|8.891018e-05|
| 211 |True   |  358  |9.917637e-06|1.089012e-05|3.095016e-10|1.186337e-04|
| 218 |True   |  348  |9.519445e-06|1.084355e-05|1.831260e-10|7.840457e-05|
| 216 |True   |  400  |9.957352e-06|1.072651e-05|9.744337e-11|2.585460e-05|
| 220 |True   |  377  |9.800364e-06|1.056924e-05|3.823551e-10|1.253512e-04|
| 217 |True   |  377  |9.661045e-06|1.042998e-05|3.300130e-10|1.099142e-04|
| 219 |True   |  372  |9.660420e-06|1.063679e-05|1.924842e-10|6.482620e-05|
| 222 |True   |  378  |9.835177e-06|1.068955e-05|2.059591e-10|6.621293e-05|
| 221 |True   |  376  |9.989529e-06|1.085008e-05|3.012147e-10|9.640561e-05|
| 223 |True   |  375  |9.764255e-06|1.070497e-05|1.993789e-10|6.483127e-05|
| 224 |True   |  366  |9.817662e-06|1.200000e-05|2.608263e-10|8.520258e-05|
| 226 |True   |  343  |9.868239e-06|1.242911e-05|2.089867e-10|7.962728e-05|
| 228 |True   |  393  |9.840418e-06|1.086518e-05|1.913032e-10|7.086985e-05|
| 227 |True   |  348  |9.555784e-06|1.044113e-05|2.071559e-10|8.021609e-05|
| 229 |True   |  345  |9.914352e-06|1.131232e-05|2.093684e-10|8.373542e-05|
| 232 |True   |  362  |9.749031e-06|1.125807e-05|3.500188e-10|1.175471e-04|
| 230 |True   |  363  |9.944772e-06|1.071385e-05|2.044478e-10|6.638543e-05|
| 233 |True   |  334  |9.702557e-06|1.386661e-05|5.683033e-11|3.242102e-05|
| 231 |True   |  393  |9.956760e-06|1.072570e-05|3.234081e-10|1.024233e-04|
| 235 |True   |  375  |9.611756e-06|1.043245e-05|3.728629e-10|1.260946e-04|
| 236 |True   |  369  |9.850676e-06|1.086253e-05|2.065310e-10|6.741998e-05|
| 238 |True   |  337  |9.430463e-06|1.170207e-05|1.066032e-10|5.260316e-05|
| 234 |True   |  503  |9.583831e-06|1.035284e-05|2.475989e-10|8.362782e-05|
| 237 |True   |  360  |9.838605e-06|1.060770e-05|2.105475e-10|6.968238e-05|
| 240 |True   |  349  |9.664434e-06|1.069333e-05|1.655448e-10|6.464387e-05|
| 239 |True   |  355  |9.793470e-06|1.108933e-05|9.798759e-11|3.843314e-05|
| 241 |True   |  364  |9.831379e-06|1.060046e-05|1.831550e-10|5.922602e-05|
| 242 |True   |  360  |9.798946e-06|1.073788e-05|2.416205e-10|7.830473e-05|
| 225 |True   | 1294  |9.793219e-06|1.110126e-05|3.527154e-10|3.397263e-04|
| 243 |True   |  348  |9.603972e-06|1.111464e-05|1.577734e-10|6.561968e-05|
| 245 |True   |  358  |9.848443e-06|1.087645e-05|1.564099e-10|5.254543e-05|
| 244 |True   |  390  |9.803444e-06|1.057249e-05|2.193782e-10|6.993968e-05|
| 246 |True   |  347  |9.846783e-06|1.123455e-05|2.085206e-10|8.409793e-05|
| 248 |True   |  350  |9.567738e-06|1.098545e-05|2.261547e-10|9.456009e-05|
| 249 |True   |  370  |9.971084e-06|1.108979e-05|2.295472e-10|8.988663e-05|
| 247 |True   |  347  |9.788813e-06|1.096741e-05|4.081271e-10|4.559483e-06|
| 250 |True   |  352  |9.688757e-06|1.045787e-05|1.511297e-10|4.887309e-05|
| 252 |True   |  351  |9.839025e-06|1.100722e-05|3.195775e-10|1.230133e-04|
| 251 |True   |  355  |9.810307e-06|1.105506e-05|2.294662e-10|1.030879e-04|
| 253 |True   |  387  |9.745119e-06|1.051400e-05|3.759124e-10|1.237316e-04|
| 254 |True   |  381  |9.822317e-06|1.165028e-05|8.541150e-11|2.375342e-05|
| 257 |True   |  358  |9.775197e-06|1.126471e-05|9.326998e-11|2.733398e-05|
| 255 |True   |  388  |9.803886e-06|1.068259e-05|2.471581e-10|8.850512e-05|
| 256 |True   |  383  |9.918792e-06|1.249617e-05|2.629640e-10|8.521624e-05|
| 259 |True   |  381  |9.650099e-06|1.041907e-05|2.833501e-10|9.584207e-05|
| 261 |True   |  345  |9.864053e-06|1.138640e-05|2.648182e-10|1.074406e-04|
| 262 |True   |  348  |9.864783e-06|1.142595e-05|1.255984e-10|5.385336e-05|
| 260 |True   |  387  |9.971714e-06|1.074058e-05|3.962143e-10|1.264866e-04|
| 263 |True   |  350  |9.830297e-06|1.124190e-05|1.644648e-10|6.593044e-05|
| 264 |True   |  349  |9.674956e-06|1.120496e-05|2.080967e-10|8.785962e-05|
| 265 |True   |  378  |9.859328e-06|1.182464e-05|2.724418e-10|8.946868e-05|
| 267 |True   |  377  |9.756607e-06|1.052569e-05|2.016534e-10|6.583337e-05|
| 270 |True   |  374  |9.838855e-06|1.060799e-05|1.439256e-10|4.637736e-05|
| 266 |True   |  381  |9.898689e-06|1.066779e-05|1.606517e-10|4.868223e-05|
| 269 |True   |  349  |9.846829e-06|1.091839e-05|2.934827e-10|9.591063e-05|
| 268 |True   |  382  |9.762579e-06|1.053160e-05|2.407638e-10|7.870083e-05|
| 271 |True   |  346  |9.762291e-06|1.149507e-05|2.717327e-10|1.013195e-04|
| 272 |True   |  366  |9.702287e-06|1.168004e-05|1.256618e-10|4.258381e-05|
| 277 |True   |  348  |9.869261e-06|1.238582e-05|1.139078e-10|5.210779e-05|
| 273 |True   |  376  |9.988555e-06|1.075747e-05|3.548351e-10|1.120340e-04|
| 274 |True   |  391  |9.874681e-06|1.064377e-05|1.579402e-10|5.008155e-05|
| 275 |True   |  346  |9.619306e-06|1.177521e-05|2.475272e-10|8.503447e-05|
| 276 |True   |  385  |9.622177e-06|1.039124e-05|1.939733e-10|6.674455e-05|
| 278 |True   |  346  |9.684552e-06|1.066179e-05|9.039184e-11|3.807177e-05|
| 280 |True   |  360  |9.834302e-06|1.060331e-05|2.628699e-10|8.301757e-05|
| 279 |True   |  351  |9.819354e-06|1.136308e-05|1.250894e-10|4.527514e-05|
| 258 |True   | 1358  |9.975136e-06|1.074430e-05|9.844721e-11|2.598510e-05|
| 282 |True   |  378  |9.788376e-06|1.055726e-05|3.794625e-10|1.240223e-04|
| 286 |True   |  385  |9.816423e-06|1.068309e-05|2.063522e-10|6.818010e-05|
| 281 |True   |  397  |9.863234e-06|1.065532e-05|1.915945e-10|6.306282e-05|
| 283 |True   |  353  |9.811587e-06|1.079899e-05|1.563292e-10|6.103861e-05|
| 285 |True   |  379  |9.977733e-06|1.074670e-05|3.006977e-10|9.609714e-05|
| 288 |True   |  360  |9.862558e-06|1.063163e-05|2.102538e-10|6.780533e-05|
| 287 |True   |  366  |9.820340e-06|1.058929e-05|3.193676e-10|1.049145e-04|
| 289 |True   |  355  |9.718319e-06|1.065570e-05|1.384280e-10|5.655652e-05|
| 284 |True   |  570  |9.730956e-06|1.093570e-05|1.879060e-10|7.149101e-05|
| 292 |True   |  373  |9.738117e-06|1.050724e-05|1.351173e-10|4.290067e-05|
| 290 |True   |  338  |9.832504e-06|1.229307e-05|5.652974e-11|2.439342e-05|
| 291 |True   |  357  |9.914336e-06|1.098499e-05|1.904125e-10|6.658315e-05|
| 293 |True   |  374  |9.872211e-06|1.064109e-05|3.882461e-10|1.266732e-04|
| 294 |True   |  582  |9.605865e-06|1.037479e-05|3.337942e-10|1.110533e-04|
| 299 |True   |  347  |9.731171e-06|1.125412e-05|1.203051e-10|4.098749e-05|
| 304 |True   |  345  |9.706275e-06|1.151685e-05|2.532757e-10|1.049316e-04|
| 296 |True   |  383  |9.635168e-06|1.040422e-05|2.000969e-10|6.698979e-05|
| 295 |True   |  366  |9.901704e-06|1.067076e-05|2.126159e-10|6.805920e-05|
| 297 |True   |  383  |9.716732e-06|1.048565e-05|3.493684e-10|1.157347e-04|
| 303 |True   |  347  |9.644268e-06|1.196389e-05|1.289414e-10|5.657017e-05|
| 301 |True   |  360  |9.737822e-06|1.081098e-05|1.512161e-10|6.031647e-05|
| 300 |True   |  383  |9.727136e-06|1.125074e-05|1.291703e-10|4.140502e-05|
| 302 |True   |  376  |9.844234e-06|1.061335e-05|1.409904e-10|4.360457e-05|
| 305 |True   |  340  |9.642656e-06|1.096824e-05|9.547113e-11|5.251556e-05|
| 306 |True   |  341  |9.711306e-06|1.412703e-05|1.635239e-10|5.642844e-05|
| 298 |True   |  705  |9.697473e-06|1.046662e-05|1.334497e-10|4.378087e-05|
| 307 |True   |  377  |9.849339e-06|1.061833e-05|2.713620e-10|8.783075e-05|
| 308 |True   |  378  |9.592027e-06|1.036102e-05|2.693861e-10|9.191004e-05|
