|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 73  |True   |  362  |9.947838e-06|1.008175e-05|1.642643e-11|4.464613e-05|
| 70  |True   |  361  |9.911739e-06|1.026791e-05|1.874326e-11|6.066562e-05|
| 71  |True   |  377  |9.966771e-06|1.010704e-05|1.061389e-11|3.187387e-05|
| 75  |True   |  362  |9.955042e-06|1.012402e-05|7.663313e-12|2.198005e-05|
| 72  |True   |  390  |9.943993e-06|1.004299e-05|1.219745e-11|3.233000e-05|
| 74  |True   |  381  |9.999009e-06|1.010697e-05|1.918132e-11|4.267364e-05|
| 79  |True   |  400  |9.930476e-06|1.002947e-05|1.765828e-11|4.037918e-05|
| 77  |True   |  380  |9.950075e-06|1.004906e-05|2.857694e-11|5.417671e-05|
| 80  |True   |  380  |9.932810e-06|1.007883e-05|1.097973e-11|3.583919e-05|
| 81  |True   |  369  |9.915830e-06|1.014137e-05|1.422456e-11|4.551211e-05|
| 82  |True   |  369  |9.977189e-06|1.013883e-05|2.078544e-11|5.342171e-05|
| 85  |True   |  380  |9.948399e-06|1.013530e-05|1.508626e-11|3.717055e-05|
| 84  |True   |  363  |9.906614e-06|1.009703e-05|1.207261e-11|3.675557e-05|
| 83  |True   |  392  |9.977077e-06|1.007607e-05|1.769117e-11|3.875007e-05|
| 88  |True   |  366  |9.915436e-06|1.009299e-05|1.378405e-11|4.405312e-05|
| 78  |True   |  710  |9.952388e-06|1.005139e-05|1.055061e-11|2.799240e-05|
| 87  |True   |  383  |9.945319e-06|1.008629e-05|1.691077e-11|4.812154e-05|
| 26  |True   | 3599  |9.987903e-06|1.090529e-05|8.211202e-10|3.119457e-07|
| 86  |True   |  389  |9.978477e-06|1.008522e-05|1.919183e-11|4.284853e-05|
| 89  |True   |  385  |9.965755e-06|1.006475e-05|1.821048e-11|4.158827e-05|
| 91  |True   |  400  |9.943630e-06|1.004263e-05|1.541890e-11|3.746211e-05|
| 90  |True   |  609  |9.985346e-06|1.008435e-05|8.399903e-12|2.190571e-05|
| 92  |True   |  392  |9.951963e-06|1.005096e-05|1.202668e-11|3.205946e-05|
| 94  |True   |  385  |9.995930e-06|1.011493e-05|1.631629e-11|3.717581e-05|
| 93  |True   |  358  |9.987422e-06|1.024439e-05|1.237371e-11|3.319130e-05|
| 95  |True   |  389  |9.966129e-06|1.007054e-05|1.180953e-11|3.207569e-05|
| 97  |True   |  368  |9.990500e-06|1.015534e-05|1.957029e-11|5.241906e-05|
| 96  |True   |  391  |9.950924e-06|1.004992e-05|1.781685e-11|4.037718e-05|
| 99  |True   |  385  |9.949814e-06|1.006149e-05|1.353312e-11|3.303053e-05|
| 98  |True   |  364  |9.992901e-06|1.019382e-05|1.242907e-11|3.607697e-05|
| 100 |True   |  384  |9.971198e-06|1.008871e-05|2.431592e-11|5.198994e-05|
| 101 |True   |  391  |9.982004e-06|1.008099e-05|2.498119e-11|4.990670e-05|
| 102 |True   |  371  |9.932389e-06|1.012846e-05|1.215789e-11|3.624308e-05|
| 103 |True   |  366  |9.895316e-06|1.019437e-05|1.137832e-11|4.011454e-05|
| 104 |True   |  360  |9.975617e-06|1.011752e-05|1.178792e-11|3.405978e-05|
| 105 |True   |  375  |9.993138e-06|1.013313e-05|1.896024e-11|4.867758e-05|
| 107 |True   |  360  |9.967398e-06|1.012799e-05|1.258274e-11|3.233008e-05|
| 106 |True   |  408  |9.981212e-06|1.008020e-05|2.308259e-11|4.669030e-05|
| 110 |True   |  377  |9.913498e-06|1.004218e-05|1.492305e-11|4.184837e-05|
| 108 |True   |  392  |9.956287e-06|1.005529e-05|9.327632e-12|2.471223e-05|
| 112 |True   |  369  |9.952805e-06|1.006671e-05|1.097681e-11|2.959858e-05|
| 111 |True   |  387  |9.983444e-06|1.008244e-05|1.728816e-11|3.820770e-05|
| 115 |True   |  368  |9.973140e-06|1.022620e-05|1.377695e-11|4.400646e-05|
| 109 |True   |  399  |9.969540e-06|1.006852e-05|3.172758e-11|5.763125e-05|
| 114 |True   |  356  |9.943835e-06|1.011912e-05|1.229396e-11|3.769018e-05|
| 117 |True   |  392  |9.928854e-06|1.003585e-05|1.874633e-11|4.542422e-05|
| 116 |True   |  388  |9.964656e-06|1.006365e-05|1.788942e-11|3.899957e-05|
| 119 |True   |  402  |9.958454e-06|1.005746e-05|1.027915e-11|2.753403e-05|
| 123 |True   |  355  |9.925021e-06|1.018121e-05|1.889129e-11|5.650305e-05|
| 118 |True   |  384  |9.973251e-06|1.007486e-05|2.176848e-11|4.493408e-05|
| 113 |True   |  725  |9.993902e-06|1.009291e-05|6.704048e-12|1.491508e-05|
| 120 |True   |  367  |9.969565e-06|1.008918e-05|1.327098e-11|3.631706e-05|
