|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 149 |True   |  478  |9.971532e-06|1.006534e-05|6.458947e-11|3.533362e-05|
| 147 |True   |  528  |9.986392e-06|1.006147e-05|5.243296e-10|4.245846e-05|
| 145 |True   |  716  |9.979536e-06|1.013066e-05|2.881469e-10|1.096401e-04|
| 137 |True   | 1196  |9.993957e-06|1.004371e-05|2.915862e-12|1.442480e-05|
| 150 |True   |  476  |9.962602e-06|1.010111e-05|4.187864e-10|4.595215e-05|
| 151 |True   |  470  |9.954863e-06|1.003270e-05|2.666491e-10|3.545669e-05|
| 153 |True   |  419  |9.998234e-06|1.004798e-05|7.127412e-12|3.846400e-05|
| 152 |True   |  476  |9.985681e-06|1.007811e-05|6.873354e-10|5.029911e-05|
| 146 |True   |  813  |9.975916e-06|1.008712e-05|1.536280e-10|2.497453e-05|
| 154 |True   |  473  |9.987835e-06|1.014022e-05|5.359984e-10|4.782842e-05|
| 155 |True   |  493  |9.974740e-06|1.005402e-05|4.848243e-10|4.050422e-05|
| 156 |True   |  482  |9.963364e-06|1.002358e-05|4.264275e-10|4.114327e-05|
| 157 |True   |  408  |9.972059e-06|1.002181e-05|4.558441e-12|2.921614e-05|
| 158 |True   |  420  |9.998988e-06|1.004873e-05|7.545910e-12|4.079910e-05|
| 163 |True   |  475  |9.986269e-06|1.005686e-05|6.485909e-10|4.994116e-05|
| 160 |True   |  588  |9.966087e-06|1.005108e-05|1.620781e-10|2.885467e-05|
| 162 |True   |  499  |9.972238e-06|1.003263e-05|3.007149e-10|3.578574e-05|
| 165 |True   |  495  |9.968426e-06|1.005228e-05|3.313548e-10|3.769851e-05|
| 164 |True   |  507  |9.996841e-06|1.006270e-05|2.342638e-10|2.897674e-05|
| 166 |True   |  430  |9.949467e-06|9.999215e-06|6.787031e-12|4.083397e-05|
| 167 |True   |  429  |9.967034e-06|1.006528e-05|1.424140e-11|3.533349e-05|
| 168 |True   |  489  |9.997513e-06|1.007922e-05|8.352494e-10|5.000749e-05|
