|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
| 11  |True   |  451  |9.915254e-06|9.987152e-06|3.588467e-13|   0   |
|  1  |True   |  458  |9.687452e-06|9.704804e-06|6.243853e-13|   0   |
|  2  |True   |  470  |9.146366e-06|9.310733e-06|3.555630e-13|   0   |
|  3  |True   |  477  |9.658044e-06|9.664570e-06|5.166009e-13|   0   |
| 10  |True   |  471  |9.969037e-06|9.981581e-06|3.107057e-13|   0   |
| 12  |True   |  474  |9.538793e-06|9.541747e-06|4.259295e-11|   0   |
|  7  |True   |  497  |9.986141e-06|1.006414e-05|3.208889e-13|   0   |
|  5  |True   |  499  |9.470283e-06|9.473042e-06|1.069984e-11|   0   |
|  8  |True   |  545  |9.019935e-06|9.370061e-06|4.474921e-13|   1   |
|  6  |True   |  587  |9.464600e-06|9.963951e-06|4.295161e-13|   3   |
|  4  |True   |  679  |9.597073e-06|1.034082e-05|8.405326e-10|  10   |
|  0  |True   |  707  |9.788770e-06|1.063692e-05|9.221734e-10|   9   |
|  9  |True   |  902  |9.374791e-06|9.935921e-06|7.758880e-10|  16   |
| 15  |True   |  461  |9.083658e-06|9.158040e-06|1.623452e-12|   0   |
| 20  |True   |  490  |9.460737e-06|9.539053e-06|3.746553e-13|   0   |
| 16  |True   |  471  |9.217503e-06|9.237196e-06|8.667100e-10|   0   |
| 18  |True   |  473  |9.662910e-06|9.691576e-06|8.628605e-10|   0   |
| 19  |True   |  508  |9.253562e-06|9.272293e-06|3.447155e-13|   0   |
| 17  |True   |  480  |9.803875e-06|9.885781e-06|4.919696e-11|   1   |
| 23  |True   |  450  |9.342239e-06|9.380394e-06|3.648308e-12|   0   |
| 13  |True   |  727  |9.613444e-06|1.195678e-05|8.424943e-10|  13   |
| 22  |True   |  668  |9.127795e-06|1.066455e-05|5.028269e-10|  10   |
| 21  |True   |  661  |9.193547e-06|9.308007e-06|7.309008e-10|   5   |
| 25  |True   |  458  |9.033731e-06|9.087596e-06|4.592495e-13|   0   |
| 14  |True   |  946  |9.393259e-06|1.038544e-05|5.189251e-10|  14   |
| 24  |True   |  743  |9.173070e-06|9.296268e-06|4.276658e-13|  10   |
| 27  |True   |  486  |9.119494e-06|9.123631e-06|9.519978e-10|   0   |
| 28  |True   |  554  |9.349276e-06|9.552811e-06|4.329448e-13|   1   |
| 26  |True   |  609  |9.579867e-06|1.030098e-05|9.036655e-10|   4   |
| 31  |True   |  621  |9.186105e-06|9.391568e-06|4.387881e-13|   6   |
| 29  |True   |  645  |9.401061e-06|9.572316e-06|7.633350e-10|   5   |
| 32  |True   |  498  |9.749998e-06|9.751159e-06|3.930902e-13|   0   |
| 33  |True   |  500  |9.771090e-06|9.797685e-06|4.252639e-13|   0   |
| 30  |True   |  769  |9.888086e-06|1.185851e-05|5.159592e-10|  13   |
| 35  |True   |  471  |9.491910e-06|9.544147e-06|9.408487e-10|   0   |
| 34  |True   |  475  |9.239321e-06|9.300684e-06|8.477732e-10|   0   |
| 36  |True   |  468  |9.577098e-06|9.581817e-06|3.864452e-13|   0   |
| 37  |True   |  456  |9.041767e-06|9.135155e-06|9.711120e-10|   0   |
| 38  |True   |  479  |9.345954e-06|9.413596e-06|4.571984e-13|   0   |
| 39  |True   |  480  |9.421868e-06|9.484522e-06|7.126191e-10|   0   |
| 40  |True   |  499  |9.532696e-06|9.538552e-06|9.598622e-10|   0   |
| 41  |True   |  478  |9.397538e-06|9.534145e-06|3.515566e-13|   0   |
| 45  |True   |  507  |9.405464e-06|9.462586e-06|2.370731e-13|   0   |
| 46  |True   |  508  |9.112868e-06|9.246970e-06|7.409948e-10|   0   |
| 43  |True   |  668  |9.075203e-06|9.529006e-06|6.650596e-13|   5   |
| 49  |True   |  481  |9.877953e-06|9.912768e-06|1.860673e-12|   0   |
| 42  |True   |  793  |9.165597e-06|1.061886e-05|9.684751e-10|  14   |
| 50  |True   |  491  |9.518883e-06|9.770846e-06|5.022137e-13|   1   |
| 51  |True   |  474  |9.169789e-06|9.216032e-06|2.968998e-13|   0   |
| 52  |True   |  503  |9.369987e-06|9.372340e-06|4.387464e-13|   0   |
| 47  |True   |  811  |9.369481e-06|1.178450e-05|8.748104e-10|  16   |
| 53  |True   |  699  |9.239191e-06|9.484723e-06|5.933848e-10|  14   |
| 56  |True   |  487  |9.203551e-06|9.212734e-06|4.102957e-13|   0   |
| 57  |True   |  479  |9.337028e-06|9.405364e-06|8.720372e-10|   0   |
| 44  |True   | 1254  |9.154956e-06|1.487214e-05|5.525178e-10|  37   |
| 59  |True   |  461  |9.273835e-06|9.300730e-06|9.101882e-10|   0   |
| 58  |True   |  473  |9.680813e-06|9.703052e-06|4.162217e-13|   0   |
| 55  |True   |  700  |9.605763e-06|1.355445e-05|5.928159e-13|  12   |
| 54  |True   |  839  |9.369874e-06|9.593831e-06|4.805338e-10|  15   |
| 60  |True   |  614  |9.711509e-06|1.010336e-05|5.885821e-13|   2   |
| 61  |True   |  517  |9.438835e-06|9.462743e-06|4.464487e-13|   0   |
| 62  |True   |  540  |9.865172e-06|1.017019e-05|8.111354e-10|   2   |
| 63  |True   |  560  |9.678621e-06|9.679869e-06|7.296259e-10|   0   |
| 64  |True   |  462  |9.777464e-06|9.815857e-06|9.851110e-10|   0   |
| 65  |True   |  498  |9.121674e-06|9.127385e-06|4.760233e-13|   0   |
| 48  |True   | 1677  |9.315796e-06|1.086445e-05|5.000432e-10|  50   |
| 70  |True   |  458  |9.087654e-06|9.192576e-06|8.535369e-10|   0   |
| 67  |True   |  493  |9.846368e-06|9.866934e-06|7.490383e-10|   0   |
| 71  |True   |  515  |9.486693e-06|9.529142e-06|7.078529e-10|   0   |
| 73  |True   |  495  |9.039772e-06|9.041831e-06|6.227006e-10|   0   |
| 66  |True   |  818  |9.931588e-06|9.939225e-06|9.434820e-10|  11   |
| 74  |True   |  632  |9.345053e-06|9.958128e-06|4.520196e-13|   5   |
| 76  |True   |  471  |9.190023e-06|9.216325e-06|2.903021e-13|   0   |
| 72  |True   |  804  |9.870121e-06|1.033030e-05|7.347055e-10|  19   |
| 78  |True   |  463  |9.844328e-06|9.885670e-06|9.792111e-10|   0   |
| 75  |True   |  787  |9.547994e-06|9.778425e-06|1.166356e-12|  16   |
| 81  |True   |  458  |9.527557e-06|9.630692e-06|2.697767e-13|   0   |
| 80  |True   |  504  |9.550692e-06|9.576730e-06|7.703842e-10|   1   |
| 68  |True   | 1245  |9.032040e-06|1.000271e-05|5.698010e-10|  35   |
| 77  |True   |  775  |9.032809e-06|9.111268e-06|4.680136e-10|  15   |
| 69  |True   | 1305  |9.573981e-06|1.155243e-05|5.872127e-10|  42   |
| 83  |True   |  458  |9.667233e-06|9.833487e-06|3.656777e-13|   0   |
| 79  |True   |  751  |9.921576e-06|9.973771e-06|5.060765e-10|  13   |
| 84  |True   |  500  |9.914286e-06|1.009061e-05|9.523546e-10|   1   |
| 87  |True   |  432  |9.160740e-06|9.296072e-06|8.526945e-10|   0   |
| 86  |True   |  572  |9.193159e-06|9.477246e-06|4.186065e-13|   6   |
| 91  |True   |  452  |9.005687e-06|9.137878e-06|3.323876e-13|   0   |
| 85  |True   |  798  |9.166641e-06|9.544841e-06|5.128830e-10|  15   |
| 88  |True   |  504  |9.181453e-06|9.185271e-06|5.317272e-13|   0   |
| 90  |True   |  486  |9.225920e-06|9.286156e-06|4.016611e-13|   0   |
| 82  |True   |  871  |9.227236e-06|9.238260e-06|5.457020e-10|   6   |
| 95  |True   |  444  |9.058834e-06|9.104632e-06|5.154953e-13|   0   |
| 93  |True   |  523  |9.884888e-06|1.033012e-05|7.811654e-10|   2   |
| 96  |True   |  566  |9.599373e-06|1.004504e-05|8.338450e-10|   3   |
| 97  |True   |  427  |9.005999e-06|9.223397e-06|9.530863e-10|   0   |
| 99  |True   |  452  |9.968301e-06|1.001302e-05|8.919928e-10|   0   |
| 89  |True   |  999  |9.142912e-06|9.517248e-06|7.530172e-10|  22   |
| 92  |True   |  953  |9.872280e-06|1.061806e-05|6.234435e-10|   9   |
| 100 |True   |  482  |9.596982e-06|9.608984e-06|8.219796e-10|   0   |
| 94  |True   |  974  |9.146750e-06|9.520884e-06|6.394961e-10|  23   |
| 101 |True   |  531  |9.513312e-06|9.903781e-06|4.293797e-13|   2   |
| 102 |True   |  515  |9.686206e-06|9.964033e-06|7.585298e-10|   1   |
| 98  |True   |  688  |9.969425e-06|1.074319e-05|8.045477e-10|  12   |
| 104 |True   |  717  |9.942274e-06|1.132516e-05|8.688974e-10|  14   |
| 105 |True   |  710  |9.025670e-06|9.628373e-06|4.456670e-10|  13   |
| 106 |True   |  672  |9.116912e-06|9.722896e-06|2.698972e-12|   9   |
| 109 |True   |  469  |9.262717e-06|9.403674e-06|6.174131e-10|   1   |
| 111 |True   |  465  |9.647317e-06|9.666940e-06|2.850872e-13|   0   |
| 113 |True   |  448  |9.120821e-06|9.258088e-06|7.406982e-10|   0   |
| 112 |True   |  485  |9.645361e-06|1.005719e-05|9.557370e-10|   1   |
| 115 |True   |  495  |9.515696e-06|9.526925e-06|4.687757e-13|   0   |
| 110 |True   |  627  |9.346991e-06|9.459367e-06|9.231525e-10|   1   |
| 103 |True   | 1302  |9.264994e-06|1.009457e-05|6.137634e-10|  40   |
| 107 |True   |  977  |9.580445e-06|1.137568e-05|5.993826e-10|  21   |
| 108 |True   |  923  |9.794608e-06|1.145225e-05|6.343273e-10|  19   |
| 114 |True   |  783  |9.900869e-06|1.129625e-05|7.267782e-10|  17   |
| 119 |True   |  485  |9.926869e-06|9.986324e-06|5.489495e-13|   0   |
| 116 |True   |  669  |9.789091e-06|1.030670e-05|9.760244e-10|   6   |
| 121 |True   |  472  |9.391733e-06|9.394998e-06|3.250092e-13|   0   |
| 120 |True   |  593  |9.652011e-06|9.961230e-06|3.895124e-13|   5   |
| 122 |True   |  474  |9.134368e-06|9.140671e-06|5.149762e-13|   0   |
| 118 |True   |  687  |9.409044e-06|1.039443e-05|3.898226e-13|  11   |
| 123 |True   |  472  |9.626499e-06|9.652586e-06|4.567566e-13|   0   |
| 117 |True   |  839  |9.539573e-06|9.832994e-06|6.655484e-10|  15   |
| 124 |True   |  564  |9.687890e-06|9.929887e-06|9.983497e-10|   3   |
| 128 |True   |  470  |9.666724e-06|9.725270e-06|3.919746e-13|   0   |
| 126 |True   |  704  |9.465773e-06|9.631010e-06|6.154323e-10|  14   |
| 132 |True   |  458  |9.092955e-06|9.113351e-06|4.020291e-13|   0   |
| 130 |True   |  535  |9.776476e-06|1.078829e-05|6.502998e-12|   2   |
| 133 |True   |  460  |9.324043e-06|9.395790e-06|6.729572e-10|   0   |
| 134 |True   |  472  |9.380419e-06|9.409060e-06|3.244724e-13|   0   |
| 127 |True   |  859  |9.263080e-06|1.094337e-05|4.825346e-10|  19   |
| 136 |True   |  475  |9.514686e-06|9.575178e-06|9.850955e-10|   0   |
| 125 |True   |  911  |9.756744e-06|1.135616e-05|6.469817e-10|  18   |
| 137 |True   |  465  |9.067358e-06|9.095314e-06|7.397764e-10|   0   |
| 129 |True   |  773  |9.842628e-06|1.009240e-05|5.916745e-13|   3   |
| 131 |True   |  836  |9.996359e-06|1.074144e-05|6.656293e-10|  16   |
| 139 |True   |  477  |9.033475e-06|9.053401e-06|9.047337e-10|   0   |
| 140 |True   |  496  |9.263529e-06|9.273366e-06|5.337286e-13|   0   |
| 141 |True   |  487  |9.927666e-06|9.934409e-06|5.791107e-13|   0   |
| 135 |True   | 1055  |9.942177e-06|1.238203e-05|4.113225e-10|  32   |
| 143 |True   |  475  |9.138732e-06|9.142612e-06|2.390529e-10|   0   |
| 145 |True   |  456  |9.059898e-06|9.237268e-06|7.604104e-10|   0   |
| 146 |True   |  458  |9.626585e-06|9.709364e-06|3.084202e-13|   0   |
| 144 |True   |  567  |9.608445e-06|9.677389e-06|3.900951e-13|   2   |
| 148 |True   |  539  |9.408177e-06|1.020898e-05|6.505017e-13|   1   |
| 138 |True   |  970  |9.779899e-06|1.085023e-05|9.452893e-10|  23   |
| 142 |True   |  875  |9.756116e-06|1.066176e-05|9.067779e-10|  12   |
| 147 |True   |  802  |9.550867e-06|1.010796e-05|4.399309e-10|  18   |
| 149 |True   |  725  |9.203587e-06|1.091683e-05|7.654652e-10|  10   |
| 150 |True   |  537  |9.957449e-06|1.029664e-05|3.109964e-13|   3   |
