|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  8  |True   |  480  |9.085555e-06|9.091346e-06|4.573712e-13|   0   |
|  2  |True   |  513  |9.348516e-06|1.011727e-05|6.443118e-12|   1   |
| 10  |True   |  529  |9.015490e-06|9.023037e-06|1.124254e-12|   0   |
|  1  |True   |  557  |9.338285e-06|1.025063e-05|8.023972e-13|   4   |
|  7  |True   |  627  |9.312161e-06|1.039144e-05|7.547370e-10|   8   |
|  3  |True   |  621  |9.768091e-06|1.079644e-05|5.140896e-13|   4   |
|  9  |True   |  699  |9.462854e-06|1.010271e-05|1.618397e-13|   8   |
|  6  |True   |  811  |9.950703e-06|1.352274e-05|9.196431e-10|  14   |
|  4  |True   |  888  |9.735641e-06|1.057067e-05|9.348066e-10|  18   |
|  5  |True   |  949  |9.619985e-06|1.253452e-05|6.889287e-10|  15   |
| 12  |True   |  989  |9.170949e-06|1.058628e-05|5.587519e-10|  17   |
|  0  |True   | 1046  |9.750858e-06|1.034222e-05|8.624760e-10|  17   |
| 13  |True   |  701  |9.356267e-06|1.153991e-05|7.212941e-10|  10   |
| 19  |True   |  528  |9.526062e-06|9.848159e-06|2.327360e-13|   1   |
| 16  |True   |  704  |9.076705e-06|1.177123e-05|7.835109e-10|   9   |
| 21  |True   |  477  |9.039751e-06|9.066087e-06|6.770698e-13|   0   |
| 18  |True   |  763  |9.891891e-06|1.317220e-05|1.843013e-13|  11   |
| 11  |True   | 1563  |9.112899e-06|1.051888e-05|1.873977e-10|  42   |
| 15  |True   |  995  |9.650802e-06|1.618965e-05|6.769323e-10|  26   |
| 22  |True   |  646  |9.534346e-06|9.693190e-06|7.536740e-10|   9   |
| 23  |True   |  712  |9.233732e-06|1.152884e-05|7.673943e-10|   9   |
| 17  |True   | 1301  |9.504938e-06|1.474465e-05|7.333621e-10|  38   |
| 24  |True   |  925  |9.286787e-06|1.340649e-05|7.468024e-10|  23   |
| 26  |True   |  711  |9.191069e-06|9.882111e-06|1.617180e-13|   7   |
| 27  |True   |  789  |9.161200e-06|1.120095e-05|2.054653e-13|  11   |
| 20  |True   | 1300  |9.795473e-06|1.675021e-05|7.884042e-10|  27   |
| 28  |True   |  665  |9.762358e-06|1.349044e-05|2.154495e-13|   8   |
| 32  |True   |  485  |9.232249e-06|9.248833e-06|5.115534e-13|   0   |
| 31  |True   |  566  |9.365221e-06|9.383936e-06|6.021074e-13|   1   |
| 33  |True   |  473  |9.527652e-06|9.540436e-06|4.492535e-13|   0   |
| 25  |True   | 1039  |9.383464e-06|9.535158e-06|9.406840e-10|  21   |
| 29  |True   |  898  |9.261660e-06|1.480491e-05|7.215638e-10|  21   |
| 14  |True   | 1970  |9.044132e-06|1.150939e-05|3.432141e-10|  59   |
| 30  |True   |  951  |9.458906e-06|1.001935e-05|7.091837e-10|  19   |
| 37  |True   |  504  |9.235002e-06|9.301977e-06|1.519517e-12|   0   |
| 38  |True   |  493  |9.523465e-06|9.922220e-06|4.534561e-13|   1   |
| 39  |True   |  465  |9.047584e-06|9.102931e-06|9.496497e-10|   0   |
| 34  |True   |  750  |9.242302e-06|1.376618e-05|7.506935e-10|  16   |
| 40  |True   |  487  |9.840036e-06|9.879373e-06|5.662668e-13|   0   |
| 41  |True   |  463  |9.953015e-06|1.000397e-05|2.071618e-13|   0   |
| 36  |True   |  692  |9.509997e-06|1.100468e-05|7.579273e-10|  13   |
| 42  |True   |  507  |9.398473e-06|1.050086e-05|7.843795e-13|   1   |
| 35  |True   |  977  |9.760442e-06|1.366634e-05|5.832991e-10|  26   |
| 43  |True   |  655  |9.635526e-06|1.082482e-05|8.003647e-10|   9   |
| 44  |True   |  672  |9.412907e-06|1.277419e-05|4.535672e-13|   9   |
| 46  |True   |  633  |9.192559e-06|1.149465e-05|9.382757e-10|   9   |
| 50  |True   |  532  |9.993157e-06|1.040427e-05|2.460888e-13|   2   |
| 48  |True   |  534  |9.398052e-06|9.694376e-06|5.826341e-13|   1   |
| 47  |True   |  586  |9.996035e-06|1.025072e-05|2.309030e-13|   3   |
| 53  |True   |  461  |9.271523e-06|9.327636e-06|5.267748e-13|   0   |
| 54  |True   |  467  |9.191654e-06|9.269976e-06|4.878939e-13|   0   |
| 52  |True   |  612  |9.949085e-06|1.067514e-05|2.334058e-13|   4   |
| 56  |True   |  475  |9.333851e-06|9.364108e-06|6.321522e-13|   0   |
| 51  |True   |  859  |9.087632e-06|1.134318e-05|9.686894e-10|  14   |
| 45  |True   | 1139  |9.524230e-06|1.207357e-05|7.160808e-10|  29   |
| 49  |True   |  938  |9.244911e-06|9.649003e-06|6.275553e-10|  16   |
| 57  |True   |  649  |9.720204e-06|1.203496e-05|9.918626e-10|  10   |
| 62  |True   |  509  |9.227106e-06|9.233553e-06|8.529027e-13|   0   |
| 55  |True   | 1023  |9.976275e-06|1.370583e-05|7.779595e-10|  25   |
| 59  |True   |  707  |9.256143e-06|9.456640e-06|1.485276e-13|   9   |
| 58  |True   |  854  |9.461477e-06|1.026313e-05|5.481492e-10|  17   |
| 61  |True   |  859  |9.553131e-06|1.393167e-05|7.533136e-10|  21   |
| 64  |True   |  760  |9.178205e-06|1.143482e-05|8.180775e-10|  12   |
| 60  |True   |  953  |9.212087e-06|1.612274e-05|8.234738e-10|  16   |
| 69  |True   |  475  |9.020508e-06|9.022525e-06|1.199077e-12|   0   |
| 65  |True   |  709  |9.129172e-06|9.953568e-06|2.152750e-13|   8   |
| 66  |True   |  771  |9.338551e-06|1.057401e-05|7.877374e-10|  14   |
| 68  |True   |  729  |9.305445e-06|1.122180e-05|7.982389e-10|  14   |
| 70  |True   |  524  |9.304575e-06|9.818494e-06|4.996156e-13|   1   |
| 63  |True   | 1179  |9.997541e-06|1.297991e-05|7.535539e-10|  31   |
