|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  8  |True   |  375  |9.137408e-06|9.191902e-06|2.645000e-10|   0   |
|  3  |True   |  363  |9.957812e-06|9.977668e-06|5.483513e-10|   0   |
| 12  |True   |  386  |9.045989e-06|9.082621e-06|5.110170e-13|   0   |
|  7  |True   |  365  |9.597042e-06|9.636051e-06|8.724786e-10|   0   |
|  1  |True   |  385  |9.955573e-06|9.970288e-06|9.189717e-10|   0   |
|  9  |True   |  390  |9.923291e-06|9.938944e-06|8.783993e-10|   0   |
| 11  |True   |  402  |9.284275e-06|9.327749e-06|5.690207e-13|   0   |
|  4  |True   |  452  |9.222794e-06|9.399023e-06|8.137641e-10|   3   |
|  5  |True   |  409  |9.926206e-06|9.927179e-06|9.823946e-10|   0   |
|  2  |True   |  489  |9.011301e-06|1.014635e-05|5.958476e-10|   8   |
|  6  |True   |  438  |9.646429e-06|9.835044e-06|7.318988e-10|   1   |
|  0  |True   |  656  |9.552472e-06|9.932429e-06|7.974738e-10|  18   |
| 10  |True   |  712  |9.053487e-06|9.480369e-06|2.444146e-10|  18   |
| 14  |True   |  352  |9.578742e-06|9.630837e-06|5.032293e-10|   0   |
| 13  |True   |  381  |9.207021e-06|9.312724e-06|5.344328e-13|   0   |
| 16  |True   |  377  |9.233625e-06|9.257107e-06|4.450727e-10|   0   |
| 19  |True   |  374  |9.846546e-06|9.914427e-06|6.469755e-10|   0   |
| 18  |True   |  406  |9.765827e-06|9.913094e-06|8.914515e-10|   1   |
| 22  |True   |  537  |9.323378e-06|9.562666e-06|4.387803e-10|   9   |
| 15  |True   |  655  |9.774694e-06|1.018487e-05|5.925930e-10|  11   |
| 17  |True   |  642  |9.320934e-06|9.514746e-06|7.614698e-10|  15   |
| 20  |True   |  673  |9.312631e-06|1.010362e-05|3.908235e-10|  12   |
| 24  |True   |  464  |9.056588e-06|9.263189e-06|4.798338e-10|   3   |
| 25  |True   |  394  |9.095368e-06|9.100875e-06|5.555582e-13|   0   |
| 23  |True   |  712  |9.626805e-06|1.406219e-05|6.350887e-10|  18   |
| 27  |True   |  397  |9.084985e-06|9.086125e-06|6.714760e-10|   0   |
| 28  |True   |  405  |9.351401e-06|9.386766e-06|4.577979e-13|   0   |
| 21  |True   |  882  |9.819937e-06|1.179498e-05|9.707405e-10|  30   |
| 29  |True   |  403  |9.497384e-06|9.505575e-06|8.560803e-10|   0   |
| 30  |True   |  375  |9.450002e-06|9.455608e-06|4.283690e-13|   0   |
| 33  |True   |  387  |9.490040e-06|9.500671e-06|5.438578e-13|   0   |
| 26  |True   |  792  |9.319617e-06|1.011152e-05|8.482632e-10|  22   |
| 34  |True   |  416  |9.032917e-06|9.052862e-06|8.120318e-10|   1   |
| 36  |True   |  377  |9.190719e-06|9.220659e-06|7.641297e-10|   0   |
| 35  |True   |  463  |9.417601e-06|9.771652e-06|6.561455e-10|   6   |
| 38  |True   |  376  |9.924520e-06|9.935365e-06|8.798015e-10|   0   |
| 37  |True   |  484  |9.339003e-06|9.841600e-06|6.498277e-10|   6   |
| 39  |True   |  376  |9.707023e-06|9.710382e-06|3.433377e-13|   0   |
| 41  |True   |  463  |9.010932e-06|9.171380e-06|7.575844e-10|   4   |
| 42  |True   |  506  |9.565978e-06|9.629854e-06|4.115106e-10|   5   |
| 31  |True   |  946  |9.191857e-06|9.228518e-06|5.953272e-11|  25   |
| 32  |True   |  852  |9.790065e-06|1.176801e-05|3.214420e-10|  10   |
| 44  |True   |  368  |9.130683e-06|9.205142e-06|6.534403e-10|   0   |
| 45  |True   |  385  |9.745149e-06|9.879061e-06|9.928146e-10|   1   |
| 47  |True   |  375  |9.254619e-06|9.382940e-06|6.280237e-10|   0   |
| 43  |True   |  412  |9.036385e-06|9.195490e-06|5.379892e-13|   1   |
| 48  |True   |  369  |9.976689e-06|9.995728e-06|8.544415e-10|   0   |
| 46  |True   |  447  |9.858392e-06|9.919305e-06|4.014706e-10|   3   |
| 40  |True   |  793  |9.876525e-06|1.088433e-05|4.514332e-10|  24   |
| 49  |True   |  376  |9.608985e-06|9.659634e-06|4.002358e-10|   0   |
| 50  |True   |  383  |9.835880e-06|9.860745e-06|7.061428e-10|   0   |
| 52  |True   |  361  |9.220041e-06|9.349594e-06|7.028066e-10|   0   |
| 53  |True   |  389  |9.745870e-06|9.757392e-06|5.172835e-13|   0   |
| 51  |True   |  533  |9.692221e-06|9.854128e-06|9.218539e-10|   3   |
| 55  |True   |  390  |9.514479e-06|9.539585e-06|5.525788e-13|   0   |
| 57  |True   |  351  |9.699422e-06|9.799633e-06|5.556763e-10|   0   |
| 54  |True   |  423  |9.592426e-06|9.619636e-06|8.387511e-10|   2   |
| 60  |True   |  378  |9.472448e-06|9.508120e-06|5.842632e-10|   0   |
| 56  |True   |  458  |9.095650e-06|9.122368e-06|3.996435e-10|   3   |
| 59  |True   |  410  |9.353184e-06|9.552286e-06|4.805101e-13|   1   |
| 63  |True   |  355  |9.791796e-06|1.002151e-05|5.374343e-10|   0   |
| 61  |True   |  484  |9.145507e-06|9.185613e-06|7.895284e-10|   4   |
| 62  |True   |  463  |9.357976e-06|9.366514e-06|4.228102e-10|   3   |
| 58  |True   |  583  |9.754664e-06|9.955366e-06|9.710657e-10|  10   |
| 66  |True   |  357  |9.453015e-06|9.729878e-06|9.643942e-10|   0   |
| 64  |True   |  561  |9.921347e-06|1.075615e-05|4.212456e-10|  10   |
| 68  |True   |  363  |9.794576e-06|9.889582e-06|5.442090e-13|   0   |
| 65  |True   |  477  |9.487092e-06|9.592090e-06|4.683089e-10|   4   |
| 67  |True   |  434  |9.337563e-06|9.340552e-06|6.191434e-13|   0   |
| 72  |True   |  368  |9.275301e-06|9.329904e-06|5.299391e-13|   0   |
| 70  |True   |  372  |9.896555e-06|9.981030e-06|7.083741e-10|   0   |
| 69  |True   |  472  |9.685410e-06|9.766109e-06|5.357263e-13|   4   |
| 75  |True   |  367  |9.145112e-06|9.253424e-06|5.006467e-13|   0   |
| 73  |True   |  409  |9.028006e-06|9.029321e-06|6.056210e-10|   1   |
| 77  |True   |  407  |9.645165e-06|9.648735e-06|5.606082e-13|   0   |
| 71  |True   |  849  |9.219935e-06|9.842385e-06|2.607136e-12|  26   |
| 78  |True   |  398  |9.221717e-06|9.226625e-06|8.537591e-10|   0   |
| 80  |True   |  397  |9.877136e-06|1.052709e-05|8.383106e-10|   1   |
| 84  |True   |  378  |9.662141e-06|9.719180e-06|5.691784e-13|   0   |
| 79  |True   |  518  |9.989095e-06|1.005467e-05|3.498225e-10|   7   |
| 74  |True   |  802  |9.629794e-06|9.642651e-06|5.894815e-10|  20   |
| 83  |True   |  474  |9.045342e-06|9.098555e-06|5.033181e-10|   5   |
| 81  |True   |  510  |9.804801e-06|9.881931e-06|5.728115e-13|   5   |
| 86  |True   |  375  |9.138622e-06|9.263491e-06|6.648106e-10|   0   |
| 76  |True   |  903  |9.446216e-06|1.077725e-05|7.518707e-10|  26   |
| 85  |True   |  499  |9.360207e-06|9.423313e-06|6.331067e-10|   5   |
| 87  |True   |  368  |9.339770e-06|9.489762e-06|7.027853e-10|   0   |
| 88  |True   |  371  |9.950987e-06|9.967578e-06|9.663827e-10|   0   |
| 91  |True   |  374  |9.663566e-06|9.747028e-06|7.588346e-10|   0   |
| 90  |True   |  398  |9.525244e-06|9.536434e-06|5.631598e-10|   0   |
| 82  |True   |  976  |9.789434e-06|1.091857e-05|1.477887e-10|  35   |
| 93  |True   |  423  |9.239819e-06|9.243867e-06|7.562887e-10|   0   |
| 94  |True   |  407  |9.032876e-06|9.123000e-06|5.174786e-10|   2   |
| 96  |True   |  392  |9.669956e-06|9.729699e-06|9.558280e-10|   0   |
| 97  |True   |  370  |9.235802e-06|9.346239e-06|5.247920e-13|   0   |
| 92  |True   |  547  |9.106114e-06|9.363988e-06|2.736708e-10|  10   |
| 98  |True   |  367  |9.420317e-06|9.472523e-06|7.116052e-10|   0   |
| 89  |True   |  614  |9.928091e-06|1.306075e-05|6.963209e-10|  15   |
| 95  |True   |  614  |9.137024e-06|9.600418e-06|3.463664e-10|  13   |
| 102 |True   |  366  |9.506259e-06|9.574611e-06|4.378945e-10|   0   |
| 101 |True   |  372  |9.338693e-06|9.398432e-06|4.536585e-13|   0   |
| 105 |True   |  376  |9.381160e-06|9.461570e-06|8.003648e-10|   0   |
| 107 |True   |  354  |9.605539e-06|9.706509e-06|6.049142e-10|   0   |
| 104 |True   |  434  |9.401118e-06|9.468460e-06|5.143437e-10|   3   |
| 108 |True   |  386  |9.973743e-06|9.993138e-06|9.698845e-10|   0   |
| 100 |True   |  746  |9.700729e-06|9.876203e-06|8.014162e-10|  20   |
| 106 |True   |  508  |9.890187e-06|1.003489e-05|3.951849e-10|   8   |
| 111 |True   |  357  |9.968632e-06|1.013391e-05|5.527085e-10|   0   |
| 109 |True   |  534  |9.164275e-06|9.661285e-06|2.385748e-10|  10   |
| 103 |True   |  758  |9.727403e-06|1.081045e-05|2.285925e-10|  26   |
| 113 |True   |  382  |9.873933e-06|9.874842e-06|5.791577e-10|   0   |
| 110 |True   |  699  |9.446160e-06|9.849794e-06|6.762556e-10|  23   |
| 115 |True   |  370  |9.909171e-06|9.957339e-06|3.926518e-10|   0   |
| 114 |True   |  389  |9.702569e-06|9.703861e-06|6.347243e-10|   0   |
| 118 |True   |  386  |9.545131e-06|9.650081e-06|5.828005e-13|   0   |
| 117 |True   |  385  |9.169424e-06|9.185137e-06|9.685313e-10|   0   |
| 112 |True   |  617  |9.487962e-06|9.851990e-06|9.890535e-10|   8   |
| 119 |True   |  373  |9.526295e-06|9.585016e-06|5.947240e-10|   0   |
| 121 |True   |  372  |9.507441e-06|9.516545e-06|9.477665e-10|   0   |
| 116 |True   |  652  |9.172948e-06|9.656872e-06|5.933557e-13|  16   |
| 122 |True   |  400  |9.388128e-06|9.442475e-06|6.999806e-10|   0   |
| 123 |True   |  390  |9.438356e-06|9.472081e-06|8.990685e-10|   0   |
| 126 |True   |  373  |9.664611e-06|9.693494e-06|4.473593e-10|   0   |
| 125 |True   |  428  |9.014081e-06|9.318718e-06|6.098441e-10|   3   |
| 128 |True   |  373  |9.630817e-06|9.686919e-06|3.726929e-10|   0   |
| 99  |True   | 1847  |9.643167e-06|1.089840e-05|1.548574e-10|  80   |
| 120 |True   |  939  |9.334055e-06|9.938312e-06|2.901596e-10|  28   |
| 129 |True   |  582  |9.749775e-06|9.990130e-06|4.589016e-10|  15   |
| 132 |True   |  411  |9.946985e-06|1.015293e-05|9.040123e-10|   1   |
| 134 |True   |  368  |9.252080e-06|9.519138e-06|6.793067e-10|   0   |
| 133 |True   |  403  |9.142508e-06|9.454470e-06|6.894369e-10|   1   |
| 130 |True   |  714  |9.927131e-06|1.155230e-05|3.784195e-10|  22   |
| 131 |True   |  607  |9.239296e-06|1.191394e-05|7.648680e-10|  15   |
| 124 |True   | 1042  |9.217197e-06|9.940816e-06|2.115340e-11|  35   |
| 136 |True   |  418  |9.269302e-06|9.269603e-06|9.452768e-10|   0   |
| 137 |True   |  391  |9.866802e-06|9.870121e-06|7.861878e-10|   0   |
| 135 |True   |  522  |9.446102e-06|9.722206e-06|5.041726e-10|  10   |
| 138 |True   |  365  |9.739259e-06|9.850110e-06|6.145787e-10|   0   |
| 139 |True   |  366  |9.835037e-06|9.898857e-06|5.869205e-13|   0   |
| 127 |True   | 1088  |9.258562e-06|9.803308e-06|9.813755e-10|  40   |
| 141 |True   |  363  |9.166950e-06|9.298143e-06|7.978511e-10|   0   |
| 140 |True   |  402  |9.332135e-06|9.502546e-06|7.698077e-10|   0   |
| 142 |True   |  372  |9.687459e-06|9.697817e-06|7.732999e-10|   0   |
| 144 |True   |  365  |9.175148e-06|9.252798e-06|6.649188e-10|   0   |
| 145 |True   |  389  |9.815913e-06|9.899710e-06|5.873386e-13|   0   |
| 147 |True   |  368  |9.340519e-06|9.368601e-06|6.321183e-10|   0   |
| 149 |True   |  365  |9.445540e-06|9.571312e-06|5.306511e-13|   0   |
| 151 |True   |  377  |9.872640e-06|9.910884e-06|6.556104e-10|   0   |
| 150 |True   |  387  |9.563054e-06|9.667743e-06|6.702075e-10|   0   |
| 152 |True   |  386  |9.254995e-06|9.355250e-06|9.874918e-10|   0   |
| 143 |True   |  776  |9.605703e-06|9.626474e-06|2.307274e-10|  23   |
| 154 |True   |  386  |9.144592e-06|9.171400e-06|5.415747e-10|   0   |
| 153 |True   |  387  |9.679118e-06|9.686231e-06|7.884690e-10|   0   |
| 155 |True   |  367  |9.115979e-06|9.150876e-06|5.179308e-13|   0   |
| 156 |True   |  383  |9.476003e-06|9.487668e-06|5.022643e-13|   0   |
| 146 |True   |  801  |9.826073e-06|1.007404e-05|2.880814e-10|  23   |
| 148 |True   |  742  |9.661641e-06|9.948501e-06|4.893870e-10|  10   |
| 158 |True   |  439  |9.765203e-06|1.000387e-05|7.746136e-10|   3   |
| 159 |True   |  423  |9.831868e-06|9.832897e-06|4.129702e-13|   0   |
| 162 |True   |  429  |9.183022e-06|9.336754e-06|4.527919e-10|   2   |
| 163 |True   |  369  |9.523630e-06|9.545984e-06|8.704592e-10|   0   |
| 164 |True   |  369  |9.067838e-06|9.103201e-06|5.147213e-10|   0   |
| 165 |True   |  377  |9.470151e-06|9.580256e-06|5.248660e-13|   0   |
| 160 |True   |  523  |9.987591e-06|1.009965e-05|7.195969e-10|   7   |
| 161 |True   |  584  |9.479328e-06|9.864911e-06|4.549733e-13|  11   |
| 167 |True   |  369  |9.733471e-06|9.771918e-06|6.863608e-10|   0   |
| 157 |True   |  911  |9.532776e-06|9.651683e-06|2.218177e-10|  29   |
| 168 |True   |  359  |9.820648e-06|9.833592e-06|5.774921e-10|   0   |
| 166 |True   |  557  |9.408356e-06|1.089395e-05|7.761423e-10|  10   |
| 170 |True   |  372  |9.214391e-06|9.222301e-06|7.438910e-10|   0   |
| 171 |True   |  367  |9.025536e-06|9.077495e-06|8.885115e-10|   0   |
| 169 |True   |  591  |9.423024e-06|9.997860e-06|5.865098e-13|  12   |
| 174 |True   |  387  |9.894085e-06|9.941016e-06|5.829924e-13|   0   |
| 176 |True   |  373  |9.285213e-06|9.395017e-06|4.815837e-10|   0   |
| 173 |True   |  478  |9.202507e-06|9.335182e-06|8.283850e-10|   4   |
| 172 |True   |  556  |9.799032e-06|1.088952e-05|8.526882e-10|   9   |
| 177 |True   |  411  |9.340499e-06|9.361007e-06|7.660125e-10|   1   |
| 178 |True   |  460  |9.950984e-06|9.993565e-06|7.116864e-10|   3   |
| 179 |True   |  367  |9.951853e-06|9.990381e-06|6.255029e-10|   0   |
| 175 |True   |  625  |9.677860e-06|1.010600e-05|5.905431e-10|  13   |
| 181 |True   |  405  |9.691471e-06|9.691915e-06|7.255342e-10|   1   |
| 180 |True   |  492  |9.181782e-06|9.232774e-06|4.937459e-10|   6   |
| 182 |True   |  426  |9.010000e-06|9.011659e-06|9.443736e-10|   0   |
| 183 |True   |  372  |9.755506e-06|9.765939e-06|6.567605e-10|   0   |
| 185 |True   |  386  |9.807279e-06|9.820491e-06|6.305566e-10|   0   |
| 187 |True   |  360  |9.611647e-06|9.745977e-06|9.541716e-10|   0   |
| 186 |True   |  374  |9.933548e-06|9.987427e-06|5.546148e-13|   0   |
| 189 |True   |  364  |9.396417e-06|9.546491e-06|5.331386e-13|   0   |
| 188 |True   |  420  |9.240869e-06|9.627585e-06|4.256148e-10|   3   |
| 192 |True   |  359  |9.524999e-06|9.619235e-06|5.240312e-10|   0   |
| 184 |True   |  644  |9.156602e-06|1.030685e-05|4.287752e-10|  10   |
| 190 |True   |  400  |9.854511e-06|9.873428e-06|7.154589e-10|   0   |
| 191 |True   |  478  |9.232112e-06|9.251956e-06|4.311066e-10|   3   |
| 193 |True   |  363  |9.617794e-06|9.645596e-06|5.806115e-10|   0   |
| 199 |True   |  366  |9.164674e-06|9.309860e-06|8.565263e-10|   0   |
| 194 |True   |  570  |9.981896e-06|1.011284e-05|8.594428e-10|   9   |
| 198 |True   |  365  |9.981643e-06|1.001576e-05|5.900405e-10|   0   |
| 195 |True   |  577  |9.258411e-06|9.873003e-06|4.903734e-10|  12   |
| 197 |True   |  386  |9.295911e-06|9.322455e-06|6.069131e-10|   0   |
| 196 |True   |  706  |9.133013e-06|1.029369e-05|4.724777e-10|  15   |
