|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  8  |True   |  884  |9.932400e-06|2.307441e-05|2.350855e-12|  19   |
|  6  |True   |  858  |9.108995e-06|2.335804e-05|3.391687e-14|  19   |
|  3  |True   | 1001  |9.220333e-06|1.305995e-05|6.996180e-10|  22   |
|  0  |True   | 1023  |9.923036e-06|1.864302e-05|2.583685e-14|  22   |
|  5  |True   | 1090  |9.917291e-06|2.417420e-05|1.712202e-12|  27   |
|  9  |True   | 1316  |9.902566e-06|1.764274e-05|9.818580e-10|  41   |
| 10  |True   | 1651  |9.182805e-06|1.297442e-05|4.454949e-10|  45   |
|  1  |True   | 1731  |9.769545e-06|2.152540e-05|5.345580e-10|  50   |
|  7  |True   | 1783  |9.304779e-06|2.646468e-05|6.049271e-10|  43   |
|  4  |True   | 1981  |9.243099e-06|1.724147e-05|5.019246e-10|  54   |
| 12  |True   | 2003  |9.707770e-06|1.374591e-05|2.990550e-10|  70   |
| 13  |True   | 1280  |9.622675e-06|1.459670e-05|2.480360e-13|  35   |
|  2  |True   | 2245  |9.694529e-06|1.360500e-05|4.740318e-10|  87   |
| 11  |True   | 2353  |9.882276e-06|2.708563e-05|4.105225e-10|  77   |
| 17  |True   | 1337  |9.216260e-06|1.202230e-05|3.907015e-10|  38   |
| 14  |True   | 1607  |9.236840e-06|2.169191e-05|4.210940e-14|  41   |
| 16  |True   | 1841  |9.030144e-06|1.117942e-05|3.927310e-10|  57   |
| 19  |True   | 1985  |9.423419e-06|1.497432e-05|5.232442e-10|  66   |
| 25  |True   | 1269  |9.688390e-06|1.503639e-05|6.273799e-10|  33   |
| 29  |True   |  601  |9.245044e-06|2.231792e-05|1.687681e-12|   6   |
| 27  |True   | 1115  |9.514880e-06|2.215118e-05|8.483685e-10|  30   |
| 28  |True   | 1482  |9.721603e-06|2.873348e-05|9.577299e-10|  39   |
| 24  |True   | 1797  |9.927704e-06|2.308066e-05|7.051394e-10|  51   |
| 31  |True   |  602  |9.636536e-06|2.196980e-05|4.984791e-14|   7   |
| 23  |True   | 2697  |9.331750e-06|1.743572e-05|4.429988e-10|  88   |
| 15  |True   | 4110  |9.458658e-06|2.403180e-05|2.465106e-10|  145  |
| 33  |True   | 1250  |9.076881e-06|1.207279e-05|5.298206e-10|  33   |
| 18  |True   | 3907  |9.695575e-06|2.476253e-05|9.264840e-10|  136  |
| 38  |True   |  601  |9.698805e-06|1.332660e-05|7.700781e-14|   7   |
| 26  |True   | 3247  |9.884632e-06|1.755782e-05|5.557044e-10|  108  |
| 39  |True   |  542  |9.592377e-06|1.483722e-05|9.688751e-10|   5   |
| 35  |True   | 1502  |9.464194e-06|2.347080e-05|9.562535e-10|  35   |
| 37  |True   | 1121  |9.578089e-06|1.116445e-05|5.355633e-10|  31   |
| 20  |True   | 4534  |9.659146e-06|1.870845e-05|3.993838e-10|  139  |
| 36  |True   | 1644  |9.876051e-06|2.212719e-05|7.904187e-10|  54   |
| 32  |True   | 2452  |9.890762e-06|1.944956e-05|2.669908e-10|  89   |
| 21  |True   | 4573  |9.455959e-06|1.271065e-05|1.956638e-10|  161  |
| 47  |True   |  673  |9.763709e-06|1.778713e-05|8.004966e-10|   9   |
| 43  |True   | 1027  |9.075764e-06|2.020849e-05|5.878419e-10|  29   |
| 30  |True   | 3809  |9.870095e-06|2.198012e-05|2.573950e-10|  151  |
| 48  |True   | 1120  |9.639165e-06|3.373072e-05|3.290430e-14|  28   |
| 40  |True   | 2303  |9.420575e-06|9.965333e-06|4.756029e-10|  77   |
| 42  |True   | 1994  |9.720135e-06|1.728830e-05|5.279313e-10|  60   |
| 45  |True   | 1995  |9.078289e-06|2.078677e-05|4.918209e-10|  64   |
| 53  |True   | 1115  |9.533763e-06|2.223761e-05|8.042093e-10|  30   |
| 44  |True   | 3354  |9.534258e-06|1.333419e-05|3.888229e-10|  108  |
| 56  |True   | 1365  |9.472233e-06|1.955537e-05|4.939184e-10|  40   |
| 57  |True   |  889  |9.705667e-06|1.886983e-05|9.622941e-10|  19   |
| 22  |True   | 8289  |9.276816e-06|3.337146e-05|8.904865e-10|  325  |
