|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  1  |True   |  655  |9.340065e-06|1.598205e-05|1.614884e-12|   4   |
|  0  |True   |  811  |9.274593e-06|1.438906e-05|2.686379e-13|  10   |
| 12  |True   |  895  |9.142733e-06|1.990094e-05|2.134428e-13|  14   |
|  3  |True   | 1512  |9.886410e-06|2.546289e-05|9.261686e-10|  37   |
|  4  |True   | 1529  |9.463336e-06|1.775430e-05|8.383804e-10|  37   |
|  8  |True   | 1659  |9.252089e-06|1.649303e-05|8.419589e-10|  47   |
|  6  |True   | 1789  |9.044129e-06|2.675672e-05|7.292505e-10|  53   |
|  9  |True   | 2103  |9.616927e-06|3.821576e-05|7.262821e-10|  64   |
|  7  |True   | 2189  |9.518339e-06|1.462026e-05|3.498432e-10|  63   |
|  5  |True   | 2253  |9.940395e-06|2.569108e-05|5.614513e-10|  72   |
| 15  |True   | 1276  |9.157755e-06|4.098605e-05|2.105481e-13|  37   |
| 11  |True   | 2447  |9.278226e-06|1.544443e-05|3.318696e-10|  63   |
| 17  |True   |  759  |9.416934e-06|1.351692e-05|2.322608e-13|   7   |
| 10  |True   | 2568  |9.323793e-06|1.496030e-05|2.486807e-10|  83   |
| 19  |True   |  853  |9.496248e-06|2.012275e-05|2.160319e-13|  11   |
|  2  |True   | 2736  |9.395130e-06|1.937664e-05|6.469846e-10|  87   |
| 13  |True   | 2062  |9.357621e-06|2.488918e-05|1.910284e-12|  55   |
| 14  |True   | 2069  |9.939511e-06|2.391437e-05|4.276550e-10|  74   |
| 22  |True   |  720  |9.063937e-06|1.625314e-05|8.331201e-10|  12   |
| 21  |True   | 1010  |9.849540e-06|2.585606e-05|9.770870e-10|  26   |
| 16  |True   | 1809  |9.238653e-06|4.116045e-05|6.625137e-10|  42   |
| 23  |True   | 1135  |9.348739e-06|1.970239e-05|2.379363e-13|  20   |
| 26  |True   | 1001  |9.986215e-06|2.139371e-05|2.545232e-13|  24   |
