|seed |success|  nit  |    gap     |  tau_sum   |   G_norm   |avoid_n|
|  1  |True   |  361  |9.013079e-06|9.778953e-06|1.565240e-12|   0   |
|  7  |True   |  380  |9.503629e-06|1.048089e-05|9.411127e-10|   0   |
|  6  |True   |  392  |9.337876e-06|9.417889e-06|1.619964e-13|   0   |
|  0  |True   |  367  |9.998400e-06|1.007472e-05|1.401758e-13|   0   |
| 10  |True   |  384  |9.573594e-06|1.005578e-05|8.384176e-10|   0   |
|  4  |True   |  382  |9.877898e-06|9.882350e-06|9.616895e-10|   0   |
| 12  |True   |  542  |9.293895e-06|1.012729e-05|4.528392e-10|   7   |
|  5  |True   |  569  |9.033695e-06|1.220765e-05|9.103729e-10|  11   |
| 11  |True   |  551  |9.532847e-06|1.232648e-05|6.821548e-10|   5   |
|  2  |True   |  630  |9.047539e-06|1.424407e-05|9.068709e-10|  14   |
|  8  |True   |  655  |9.904809e-06|1.553081e-05|7.538326e-10|  13   |
| 16  |True   |  377  |9.916186e-06|1.055638e-05|1.677993e-13|   0   |
| 15  |True   |  379  |9.083035e-06|9.121337e-06|1.440852e-13|   0   |
| 14  |True   |  415  |9.053289e-06|1.021224e-05|9.501450e-10|   1   |
|  3  |True   |  937  |9.942831e-06|1.142990e-05|3.509217e-13|  28   |
| 17  |True   |  395  |9.173668e-06|9.936506e-06|8.353565e-10|   1   |
| 19  |True   |  372  |9.571631e-06|9.681504e-06|9.511575e-10|   0   |
| 21  |True   |  395  |9.481694e-06|1.002695e-05|1.236876e-13|   0   |
| 20  |True   |  515  |9.576215e-06|1.267456e-05|1.551106e-13|   8   |
| 22  |True   |  639  |9.131657e-06|1.425749e-05|8.087087e-10|  13   |
| 23  |True   |  797  |9.535695e-06|1.276568e-05|5.696193e-10|  20   |
| 29  |True   |  498  |9.359246e-06|1.390200e-05|9.805821e-10|   5   |
| 28  |True   |  397  |9.947266e-06|9.963114e-06|1.223592e-13|   0   |
|  9  |True   | 1490  |9.881541e-06|1.427396e-05|5.047398e-10|  34   |
| 30  |True   |  506  |9.380237e-06|1.015458e-05|8.492997e-10|   4   |
| 31  |True   |  439  |9.137310e-06|9.760108e-06|1.829816e-13|   1   |
| 26  |True   |  744  |9.318815e-06|1.105063e-05|4.178334e-10|  16   |
| 25  |True   |  762  |9.696055e-06|1.476370e-05|4.591853e-13|  20   |
| 32  |True   |  622  |9.788002e-06|1.285621e-05|7.360082e-10|   5   |
| 27  |True   |  976  |9.319867e-06|1.084513e-05|6.283575e-13|  22   |
| 36  |True   |  460  |9.264191e-06|1.142196e-05|2.423751e-13|   2   |
| 37  |True   |  391  |9.397954e-06|9.597273e-06|1.435287e-11|   0   |
| 38  |True   |  403  |9.598967e-06|9.754786e-06|9.408723e-10|   0   |
| 13  |True   | 1673  |9.957906e-06|1.548859e-05|9.435502e-10|  41   |
| 39  |True   |  366  |9.815363e-06|1.042828e-05|1.579080e-13|   0   |
| 24  |True   | 1238  |9.429229e-06|1.123566e-05|7.337854e-10|  36   |
| 33  |True   |  628  |9.458307e-06|1.379156e-05|8.695242e-10|  14   |
| 34  |True   |  818  |9.120018e-06|1.085760e-05|8.098347e-10|  17   |
| 41  |True   |  519  |9.024158e-06|1.210836e-05|9.806727e-10|   5   |
| 44  |True   |  364  |9.803586e-06|9.863408e-06|1.490601e-13|   0   |
| 47  |True   |  375  |9.029227e-06|9.281635e-06|5.646703e-10|   0   |
| 48  |True   |  508  |9.223641e-06|1.014885e-05|6.994652e-10|   4   |
| 35  |True   | 1082  |9.985547e-06|1.045576e-05|3.954719e-10|  23   |
| 45  |True   |  633  |9.797602e-06|1.658520e-05|8.994604e-10|  13   |
| 46  |True   |  790  |9.424887e-06|1.207867e-05|7.592474e-11|  16   |
| 18  |True   | 2513  |9.770430e-06|1.632526e-05|1.658052e-11|  77   |
| 43  |True   |  856  |9.558000e-06|1.321601e-05|6.430907e-13|  20   |
| 40  |True   | 1265  |9.985444e-06|1.173292e-05|7.181879e-10|  34   |
